cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
100_sub1	1	22	11	11	10	10	1	1
10000_sub0	1	17	10	7	10	7	0	0
10007_sub0	1	13	7	6	7	6	0	0
1002_sub1	1	18	8	10	8	10	0	0
10022_sub0	1	8	6	2	6	2	0	0
1005_sub1	1	28	14	14	10	10	4	4
1006_sub2	1	21	9	12	9	11	0	1
10060_sub0	1	23	10	13	10	10	0	3
10063_sub0	1	10	6	4	6	4	0	0
10075_sub0	1	6	5	1	5	1	0	0
10076_sub0	1	8	4	4	4	4	0	0
1008_sub1	1	17	7	10	7	10	0	0
10103_sub0	1	22	10	12	10	10	0	2
10107_sub1	1	21	8	13	8	12	0	1
10111_sub0	1	7	2	5	2	5	0	0
10112_sub0	1	15	13	2	13	2	0	0
1012_sub1	1	13	6	7	6	7	0	0
1015_sub0	1	16	8	8	8	8	0	0
10154_sub0	1	15	8	7	8	7	0	0
10159_sub0	1	12	7	5	7	5	0	0
10169_sub1	1	9	6	3	6	3	0	0
1017_sub1	1	23	11	12	10	10	1	2
10187_sub0	1	17	6	11	6	11	0	0
102_sub1	1	13	8	5	8	5	0	0
1021_sub1	1	36	12	24	10	10	2	14
1022_sub3	1	22	11	11	10	10	1	1
1023_sub2	1	14	6	8	6	8	0	0
1024_sub1	1	25	8	17	8	12	0	5
10240_sub0	1	17	8	9	8	9	0	0
1026_sub1	1	6	3	3	3	3	0	0
103_sub4	1	20	9	11	9	11	0	0
10301_sub3	1	8	3	5	3	5	0	0
1032_sub1	1	11	6	5	6	5	0	0
1033_sub1	1	40	26	14	10	10	16	4
10337_sub1	1	7	2	5	2	5	0	0
10341_sub0	1	10	6	4	6	4	0	0
10343_sub0	1	7	3	4	3	4	0	0
1035_sub1	1	10	4	6	4	6	0	0
1037_sub1	1	17	10	7	10	7	0	0
10370_sub0	1	9	4	5	4	5	0	0
10386_sub0	1	10	5	5	5	5	0	0
1039_sub2	1	29	14	15	10	10	4	5
10392_sub1	1	11	4	7	4	7	0	0
1040_sub1	1	32	14	18	10	10	4	8
10407_sub0	1	7	2	5	2	5	0	0
10409_sub0	1	23	11	12	10	10	1	2
10456_sub0	1	11	6	5	6	5	0	0
1047_sub0	1	22	6	16	6	14	0	2
10490_sub0	1	17	11	6	11	6	0	0
10512_sub2	1	12	4	8	4	8	0	0
10544_sub0	1	6	2	4	2	4	0	0
1055_sub2	1	17	9	8	9	8	0	0
1056_sub1	1	18	9	9	9	9	0	0
10564_sub0	1	18	11	7	11	7	0	0
10588_sub2	1	9	7	2	7	2	0	0
1059_sub2	1	16	8	8	8	8	0	0
1060_sub1	1	16	7	9	7	9	0	0
1064_sub2	1	10	5	5	5	5	0	0
10662_sub2	1	15	4	11	4	11	0	0
10673_sub0	1	11	6	5	6	5	0	0
1068_sub3	1	20	7	13	7	13	0	0
10701_sub0	1	12	7	5	7	5	0	0
10741_sub0	1	15	8	7	8	7	0	0
10751_sub0	1	16	6	10	6	10	0	0
10792_sub0	1	13	6	7	6	7	0	0
10795_sub0	1	13	7	6	7	6	0	0
1082_sub0	1	26	12	14	10	10	2	4
10822_sub0	1	10	3	7	3	7	0	0
10861_sub0	1	21	12	9	11	9	1	0
10866_sub0	1	13	4	9	4	9	0	0
10876_sub0	1	9	7	2	7	2	0	0
10886_sub2	1	11	6	5	6	5	0	0
10898_sub1	1	10	4	6	4	6	0	0
1090_sub2	1	18	8	10	8	10	0	0
10909_sub0	1	10	7	3	7	3	0	0
1091_sub1	1	19	7	12	7	12	0	0
1092_sub0	1	18	5	13	5	13	0	0
10944_sub0	1	11	5	6	5	6	0	0
1095_sub2	1	17	12	5	12	5	0	0
10959_sub1	1	7	3	4	3	4	0	0
1097_sub2	1	22	8	14	8	12	0	2
1098_sub1	1	30	12	18	10	10	2	8
10995_sub1	1	22	8	14	8	12	0	2
11001_sub0	1	13	7	6	7	6	0	0
11004_sub0	1	11	2	9	2	9	0	0
1101_sub1	1	18	11	7	11	7	0	0
11034_sub0	1	16	8	8	8	8	0	0
11041_sub0	1	19	9	10	9	10	0	0
11059_sub0	1	10	6	4	6	4	0	0
11086_sub1	1	18	10	8	10	8	0	0
1110_sub0	1	29	12	17	10	10	2	7
11100_sub0	1	13	7	6	7	6	0	0
11104_sub2	1	25	13	12	10	10	3	2
11114_sub1	1	17	9	8	9	8	0	0
11124_sub0	1	7	3	4	3	4	0	0
1114_sub0	1	12	5	7	5	7	0	0
1115_sub2	1	19	10	9	10	9	0	0
11163_sub0	1	16	9	7	9	7	0	0
1117_sub1	1	15	10	5	10	5	0	0
11183_sub1	1	19	12	7	12	7	0	0
1119_sub2	1	28	14	14	10	10	4	4
1120_sub0	1	22	11	11	10	10	1	1
1121_sub1	1	7	3	4	3	4	0	0
1124_sub1	1	13	8	5	8	5	0	0
1125_sub2	1	19	11	8	11	8	0	0
11259_sub1	1	10	6	4	6	4	0	0
1128_sub0	1	25	16	9	11	9	5	0
11318_sub1	1	9	3	6	3	6	0	0
11336_sub0	1	10	6	4	6	4	0	0
1137_sub0	1	19	13	6	13	6	0	0
11418_sub0	1	13	6	7	6	7	0	0
11453_sub1	1	7	5	2	5	2	0	0
11478_sub1	1	16	12	4	12	4	0	0
11480_sub0	1	20	10	10	10	10	0	0
1149_sub0	1	17	7	10	7	10	0	0
11497_sub0	1	9	4	5	4	5	0	0
11500_sub0	1	14	3	11	3	11	0	0
1152_sub0	1	26	9	17	9	11	0	6
11520_sub0	1	10	7	3	7	3	0	0
1153_sub0	1	19	8	11	8	11	0	0
11533_sub0	1	7	3	4	3	4	0	0
11553_sub1	1	8	2	6	2	6	0	0
1156_sub0	1	11	3	8	3	8	0	0
1157_sub0	1	14	6	8	6	8	0	0
11580_sub0	1	6	2	4	2	4	0	0
116_sub1	1	9	6	3	6	3	0	0
11601_sub1	1	9	4	5	4	5	0	0
11660_sub0	1	12	6	6	6	6	0	0
11672_sub1	1	13	5	8	5	8	0	0
11699_sub1	1	9	6	3	6	3	0	0
1171_sub0	1	31	15	16	10	10	5	6
11768_sub1	1	12	5	7	5	7	0	0
11777_sub1	1	6	4	2	4	2	0	0
11779_sub0	1	13	5	8	5	8	0	0
11792_sub0	1	9	4	5	4	5	0	0
11803_sub0	1	7	4	3	4	3	0	0
11824_sub0	1	17	8	9	8	9	0	0
11835_sub1	1	10	6	4	6	4	0	0
11836_sub0	1	9	6	3	6	3	0	0
1186_sub0	1	26	10	16	10	10	0	6
1187_sub0	1	27	12	15	10	10	2	5
11877_sub0	1	30	16	14	10	10	6	4
11879_sub0	1	12	5	7	5	7	0	0
11887_sub0	1	18	8	10	8	10	0	0
11895_sub1	1	21	8	13	8	12	0	1
11899_sub1	1	10	6	4	6	4	0	0
11920_sub0	1	17	11	6	11	6	0	0
1197_sub2	1	27	17	10	10	10	7	0
11975_sub0	1	12	5	7	5	7	0	0
11986_sub4	1	9	3	6	3	6	0	0
11993_sub0	1	10	3	7	3	7	0	0
11995_sub0	1	16	7	9	7	9	0	0
1200_sub0	1	15	9	6	9	6	0	0
12000_sub0	1	12	3	9	3	9	0	0
1204_sub0	1	15	5	10	5	10	0	0
12042_sub0	1	22	11	11	10	10	1	1
1206_sub0	1	21	14	7	13	7	1	0
1207_sub0	1	19	4	15	4	15	0	0
12081_sub0	1	16	6	10	6	10	0	0
1209_sub0	1	23	11	12	10	10	1	2
121_sub1	1	14	8	6	8	6	0	0
1210_sub2	1	16	10	6	10	6	0	0
12108_sub0	1	8	4	4	4	4	0	0
12117_sub0	1	11	7	4	7	4	0	0
1213_sub1	1	12	7	5	7	5	0	0
12142_sub1	1	10	6	4	6	4	0	0
12170_sub0	1	8	4	4	4	4	0	0
12196_sub1	1	7	5	2	5	2	0	0
1220_sub1	1	10	4	6	4	6	0	0
12207_sub0	1	8	4	4	4	4	0	0
1221_sub0	1	27	15	12	10	10	5	2
12210_sub0	1	12	6	6	6	6	0	0
1223_sub0	1	35	20	15	10	10	10	5
12233_sub3	1	6	3	3	3	3	0	0
12267_sub1	1	7	4	3	4	3	0	0
12268_sub0	1	6	3	3	3	3	0	0
1227_sub1	1	17	7	10	7	10	0	0
123_sub2	1	20	8	12	8	12	0	0
12300_sub0	1	8	4	4	4	4	0	0
12302_sub0	1	6	4	2	4	2	0	0
12339_sub0	1	7	2	5	2	5	0	0
1236_sub1	1	15	5	10	5	10	0	0
12372_sub1	1	28	13	15	10	10	3	5
12394_sub0	1	22	13	9	11	9	2	0
12402_sub0	1	19	11	8	11	8	0	0
1241_sub0	1	24	11	13	10	10	1	3
12439_sub0	1	8	3	5	3	5	0	0
1244_sub0	1	15	6	9	6	9	0	0
12445_sub1	1	17	6	11	6	11	0	0
12460_sub0	1	15	8	7	8	7	0	0
1247_sub0	1	14	5	9	5	9	0	0
12479_sub0	1	11	5	6	5	6	0	0
125_sub1	1	14	5	9	5	9	0	0
1250_sub0	1	20	10	10	10	10	0	0
1251_sub1	1	18	9	9	9	9	0	0
12513_sub0	1	15	8	7	8	7	0	0
12564_sub0	1	8	6	2	6	2	0	0
1259_sub0	1	14	9	5	9	5	0	0
12602_sub0	1	20	10	10	10	10	0	0
