cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
10_sub0	0	1	0	1	0	0	0	1
10_sub1	0	5	4	1	0	0	4	1
1001_sub0	0	1	1	0	0	0	1	0
1001_sub1	0	1	0	1	0	0	0	1
1001_sub2	0	1	0	1	0	0	0	1
1001_sub3	0	4	2	2	0	0	2	2
10020_sub0	0	1	1	0	0	0	1	0
10020_sub1	0	4	1	3	0	0	1	3
10020_sub2	0	1	1	0	0	0	1	0
10020_sub3	0	1	0	1	0	0	0	1
1005_sub0	1	6	2	4	2	4	0	0
1005_sub1	0	1	0	1	0	0	0	1
1005_sub2	0	1	1	0	0	0	1	0
10067_sub0	1	8	2	6	2	6	0	0
10067_sub1	0	1	1	0	0	0	1	0
10069_sub0	1	11	5	6	5	6	0	0
10069_sub1	0	1	1	0	0	0	1	0
10069_sub2	0	1	1	0	0	0	1	0
10069_sub3	0	1	1	0	0	0	1	0
10069_sub4	0	1	1	0	0	0	1	0
10074_sub0	0	3	1	2	0	0	1	2
10074_sub1	0	1	0	1	0	0	0	1
10074_sub2	0	1	0	1	0	0	0	1
10074_sub3	0	1	0	1	0	0	0	1
10076_sub0	1	11	8	3	8	3	0	0
10076_sub1	0	1	0	1	0	0	0	1
10076_sub2	0	1	1	0	0	0	1	0
1008_sub0	1	12	6	6	6	6	0	0
1008_sub1	0	1	1	0	0	0	1	0
1008_sub2	0	1	0	1	0	0	0	1
1008_sub3	0	1	0	1	0	0	0	1
10135_sub0	0	1	0	1	0	0	0	1
10135_sub1	0	5	1	4	0	0	1	4
10155_sub0	0	1	1	0	0	0	1	0
10155_sub1	1	7	4	3	4	3	0	0
10155_sub2	0	1	1	0	0	0	1	0
102_sub0	0	1	1	0	0	0	1	0
102_sub1	0	1	0	1	0	0	0	1
102_sub2	0	1	0	1	0	0	0	1
102_sub3	1	6	2	4	2	4	0	0
10218_sub0	1	6	4	2	4	2	0	0
10218_sub1	0	1	0	1	0	0	0	1
10218_sub2	0	1	1	0	0	0	1	0
10222_sub0	1	6	3	3	3	3	0	0
10222_sub1	0	1	1	0	0	0	1	0
10222_sub2	0	1	1	0	0	0	1	0
10226_sub0	0	4	4	0	0	0	4	0
10226_sub1	0	1	1	0	0	0	1	0
10226_sub2	0	1	1	0	0	0	1	0
1024_sub0	0	5	2	3	0	0	2	3
1024_sub1	0	1	1	0	0	0	1	0
1024_sub2	0	1	1	0	0	0	1	0
