cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1005_sub0	1	6	2	4	2	4	0	0
10067_sub0	1	8	2	6	2	6	0	0
10069_sub0	1	11	5	6	5	6	0	0
10076_sub0	1	11	8	3	8	3	0	0
1008_sub0	1	12	6	6	6	6	0	0
10155_sub1	1	7	4	3	4	3	0	0
102_sub3	1	6	2	4	2	4	0	0
10218_sub0	1	6	4	2	4	2	0	0
10222_sub0	1	6	3	3	3	3	0	0
1033_sub1	1	7	5	2	5	2	0	0
10400_sub3	1	7	2	5	2	5	0	0
10474_sub1	1	6	4	2	4	2	0	0
10503_sub0	1	6	2	4	2	4	0	0
1052_sub0	1	6	1	5	1	5	0	0
106_sub1	1	6	2	4	2	4	0	0
10608_sub1	1	6	4	2	4	2	0	0
1062_sub0	1	8	3	5	3	5	0	0
10629_sub1	1	7	4	3	4	3	0	0
10741_sub0	1	6	5	1	5	1	0	0
1075_sub1	1	7	4	3	4	3	0	0
10805_sub0	1	6	4	2	4	2	0	0
1093_sub0	1	7	3	4	3	4	0	0
10934_sub0	1	8	7	1	7	1	0	0
1096_sub1	1	8	3	5	3	5	0	0
1098_sub1	1	7	5	2	5	2	0	0
11153_sub2	1	6	6	0	6	0	0	0
11178_sub0	1	6	5	1	5	1	0	0
11212_sub0	1	6	2	4	2	4	0	0
11288_sub0	1	10	3	7	3	7	0	0
1130_sub0	1	6	2	4	2	4	0	0
1138_sub0	1	6	1	5	1	5	0	0
1154_sub2	1	9	4	5	4	5	0	0
1163_sub0	1	6	2	4	2	4	0	0
11630_sub0	1	7	5	2	5	2	0	0
1167_sub0	1	16	8	8	8	8	0	0
11714_sub0	1	6	2	4	2	4	0	0
11722_sub0	1	6	4	2	4	2	0	0
1178_sub0	1	10	5	5	5	5	0	0
11825_sub0	1	6	5	1	5	1	0	0
1188_sub1	1	6	5	1	5	1	0	0
119_sub0	1	7	4	3	4	3	0	0
1218_sub1	1	6	3	3	3	3	0	0
12216_sub0	1	6	4	2	4	2	0	0
1232_sub0	1	9	4	5	4	5	0	0
12493_sub0	1	6	4	2	4	2	0	0
12542_sub0	1	8	4	4	4	4	0	0
1274_sub0	1	6	3	3	3	3	0	0
12877_sub0	1	7	2	5	2	5	0	0
1288_sub0	1	6	3	3	3	3	0	0
1299_sub1	1	8	5	3	5	3	0	0
13030_sub2	1	12	7	5	7	5	0	0
13185_sub0	1	6	3	3	3	3	0	0
1338_sub0	1	6	4	2	4	2	0	0
1342_sub0	1	7	2	5	2	5	0	0
1349_sub0	1	6	4	2	4	2	0	0
1352_sub0	1	6	4	2	4	2	0	0
1360_sub0	1	9	5	4	5	4	0	0
1379_sub0	1	6	5	1	5	1	0	0
1390_sub0	1	9	4	5	4	5	0	0
13920_sub1	1	6	5	1	5	1	0	0
1403_sub2	1	6	3	3	3	3	0	0
1407_sub1	1	11	4	7	4	7	0	0
1408_sub1	1	8	1	7	1	7	0	0
14086_sub0	1	6	3	3	3	3	0	0
1412_sub0	1	7	4	3	4	3	0	0
1421_sub0	1	7	2	5	2	5	0	0
1422_sub0	1	6	4	2	4	2	0	0
1433_sub0	1	7	5	2	5	2	0	0
1434_sub0	1	6	2	4	2	4	0	0
1462_sub0	1	7	3	4	3	4	0	0
1465_sub0	1	7	3	4	3	4	0	0
1469_sub1	1	6	4	2	4	2	0	0
1472_sub0	1	14	3	11	3	11	0	0
1473_sub0	1	11	7	4	7	4	0	0
1475_sub1	1	6	4	2	4	2	0	0
1494_sub1	1	8	3	5	3	5	0	0
1495_sub0	1	7	3	4	3	4	0	0
1512_sub1	1	9	4	5	4	5	0	0
1520_sub0	1	8	0	8	0	8	0	0
15231_sub0	1	6	1	5	1	5	0	0
1537_sub0	1	7	2	5	2	5	0	0
1542_sub0	1	7	3	4	3	4	0	0
1544_sub0	1	11	6	5	6	5	0	0
155_sub1	1	8	3	5	3	5	0	0
158_sub2	1	6	4	2	4	2	0	0
1582_sub0	1	8	2	6	2	6	0	0
1588_sub0	1	7	3	4	3	4	0	0
16_sub1	1	7	5	2	5	2	0	0
1604_sub1	1	6	4	2	4	2	0	0
1605_sub0	1	7	4	3	4	3	0	0
1612_sub1	1	8	5	3	5	3	0	0
162_sub0	1	9	2	7	2	7	0	0
1638_sub0	1	6	3	3	3	3	0	0
1643_sub0	1	12	6	6	6	6	0	0
1656_sub0	1	6	2	4	2	4	0	0
16579_sub0	1	8	3	5	3	5	0	0
1659_sub1	1	6	3	3	3	3	0	0
1660_sub0	1	6	3	3	3	3	0	0
1684_sub0	1	9	8	1	8	1	0	0
