cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1002_sub0	1	6	3	3	3	3	0	0
1032_sub0	1	9	5	4	5	4	0	0
1041_sub1	1	7	4	3	4	3	0	0
1065_sub0	1	7	4	3	4	3	0	0
111_sub1	1	6	4	2	4	2	0	0
1130_sub1	1	9	5	4	5	4	0	0
1134_sub1	1	8	4	4	4	4	0	0
11404_sub0	1	6	3	3	3	3	0	0
1187_sub0	1	7	4	3	4	3	0	0
1198_sub2	1	9	7	2	7	2	0	0
1203_sub0	1	7	4	3	4	3	0	0
1209_sub0	1	6	2	4	2	4	0	0
1233_sub0	1	10	4	6	4	6	0	0
1242_sub1	1	7	4	3	4	3	0	0
1250_sub0	1	6	4	2	4	2	0	0
1252_sub0	1	8	4	4	4	4	0	0
1257_sub1	1	7	5	2	5	2	0	0
129_sub2	1	6	3	3	3	3	0	0
1306_sub0	1	8	4	4	4	4	0	0
132_sub1	1	13	9	4	9	4	0	0
1354_sub0	1	6	2	4	2	4	0	0
1368_sub0	1	9	3	6	3	6	0	0
137_sub1	1	10	3	7	3	7	0	0
1389_sub0	1	7	4	3	4	3	0	0
1404_sub0	1	9	4	5	4	5	0	0
1405_sub1	1	6	3	3	3	3	0	0
1423_sub1	1	7	2	5	2	5	0	0
1439_sub0	1	6	2	4	2	4	0	0
144_sub1	1	7	4	3	4	3	0	0
1449_sub1	1	7	5	2	5	2	0	0
145_sub2	1	7	2	5	2	5	0	0
1455_sub0	1	9	5	4	5	4	0	0
1456_sub1	1	6	2	4	2	4	0	0
1457_sub0	1	7	3	4	3	4	0	0
1484_sub1	1	7	3	4	3	4	0	0
1485_sub0	1	6	3	3	3	3	0	0
1497_sub0	1	6	2	4	2	4	0	0
15_sub1	1	7	4	3	4	3	0	0
1529_sub0	1	9	6	3	6	3	0	0
154_sub2	1	8	4	4	4	4	0	0
1551_sub0	1	9	5	4	5	4	0	0
1555_sub1	1	9	6	3	6	3	0	0
156_sub1	1	7	5	2	5	2	0	0
1560_sub1	1	6	5	1	5	1	0	0
1561_sub0	1	6	4	2	4	2	0	0
1565_sub0	1	6	5	1	5	1	0	0
1615_sub0	1	6	1	5	1	5	0	0
1618_sub1	1	8	1	7	1	7	0	0
1628_sub2	1	9	1	8	1	8	0	0
1668_sub1	1	8	4	4	4	4	0	0
1669_sub0	1	6	3	3	3	3	0	0
1677_sub0	1	7	4	3	4	3	0	0
1691_sub0	1	9	2	7	2	7	0	0
170_sub1	1	6	2	4	2	4	0	0
1727_sub0	1	7	4	3	4	3	0	0
1728_sub0	1	7	4	3	4	3	0	0
1733_sub0	1	6	4	2	4	2	0	0
1762_sub0	1	6	3	3	3	3	0	0
1767_sub0	1	8	4	4	4	4	0	0
1773_sub0	1	8	5	3	5	3	0	0
1781_sub0	1	6	4	2	4	2	0	0
1783_sub1	1	7	2	5	2	5	0	0
1789_sub1	1	10	3	7	3	7	0	0
18_sub1	1	6	4	2	4	2	0	0
1820_sub0	1	6	3	3	3	3	0	0
1824_sub0	1	7	2	5	2	5	0	0
183_sub1	1	6	4	2	4	2	0	0
1837_sub0	1	10	5	5	5	5	0	0
1839_sub0	1	6	4	2	4	2	0	0
184_sub1	1	8	4	4	4	4	0	0
1880_sub0	1	7	3	4	3	4	0	0
1884_sub0	1	6	2	4	2	4	0	0
1889_sub0	1	7	5	2	5	2	0	0
1901_sub0	1	7	5	2	5	2	0	0
1981_sub0	1	7	3	4	3	4	0	0
2005_sub0	1	7	4	3	4	3	0	0
2032_sub1	1	6	3	3	3	3	0	0
2055_sub1	1	6	0	6	0	6	0	0
2056_sub0	1	7	6	1	6	1	0	0
2076_sub0	1	9	4	5	4	5	0	0
2087_sub5	1	6	2	4	2	4	0	0
2126_sub0	1	6	1	5	1	5	0	0
213_sub1	1	10	7	3	7	3	0	0
2140_sub0	1	7	3	4	3	4	0	0
2151_sub0	1	6	3	3	3	3	0	0
2177_sub0	1	6	2	4	2	4	0	0
2197_sub0	1	7	4	3	4	3	0	0
2212_sub0	1	8	6	2	6	2	0	0
2218_sub0	1	8	5	3	5	3	0	0
2221_sub1	1	6	1	5	1	5	0	0
223_sub1	1	8	3	5	3	5	0	0
2246_sub0	1	7	4	3	4	3	0	0
2261_sub0	1	7	5	2	5	2	0	0
2309_sub0	1	6	1	5	1	5	0	0
2337_sub0	1	8	6	2	6	2	0	0
2351_sub1	1	6	2	4	2	4	0	0
2355_sub0	1	8	3	5	3	5	0	0
2360_sub0	1	8	3	5	3	5	0	0
2366_sub0	1	9	3	6	3	6	0	0
2379_sub0	1	10	5	5	5	5	0	0
2383_sub0	1	7	4	3	4	3	0	0
2392_sub0	1	7	1	6	1	6	0	0
2407_sub0	1	7	3	4	3	4	0	0
2410_sub1	1	7	5	2	5	2	0	0
2429_sub0	1	10	6	4	6	4	0	0
2433_sub0	1	9	5	4	5	4	0	0
244_sub1	1	6	4	2	4	2	0	0
2470_sub0	1	8	4	4	4	4	0	0
2486_sub0	1	6	2	4	2	4	0	0
251_sub0	1	7	6	1	6	1	0	0
252_sub1	1	8	2	6	2	6	0	0
2539_sub1	1	6	1	5	1	5	0	0
255_sub2	1	6	4	2	4	2	0	0
2557_sub1	1	6	4	2	4	2	0	0
2563_sub0	1	6	1	5	1	5	0	0
2571_sub0	1	9	4	5	4	5	0	0
2599_sub1	1	6	4	2	4	2	0	0
2605_sub0	1	7	6	1	6	1	0	0
2607_sub0	1	6	2	4	2	4	0	0
2618_sub0	1	8	4	4	4	4	0	0
2637_sub1	1	7	2	5	2	5	0	0
2648_sub1	1	9	6	3	6	3	0	0
2660_sub1	1	7	3	4	3	4	0	0
268_sub0	1	7	4	3	4	3	0	0
2702_sub0	1	6	2	4	2	4	0	0
2705_sub0	1	8	3	5	3	5	0	0
2716_sub0	1	6	4	2	4	2	0	0
2731_sub0	1	6	4	2	4	2	0	0
2752_sub0	1	10	6	4	6	4	0	0
2754_sub0	1	7	6	1	6	1	0	0
2762_sub0	1	7	3	4	3	4	0	0
2782_sub0	1	6	3	3	3	3	0	0
2839_sub0	1	6	4	2	4	2	0	0
2840_sub0	1	9	4	5	4	5	0	0
2853_sub0	1	6	2	4	2	4	0	0
2860_sub1	1	7	2	5	2	5	0	0
2869_sub0	1	6	4	2	4	2	0	0
2885_sub0	1	10	6	4	6	4	0	0
2902_sub0	1	8	6	2	6	2	0	0
291_sub1	1	7	4	3	4	3	0	0
2914_sub0	1	13	7	6	7	6	0	0
2929_sub1	1	7	5	2	5	2	0	0
2961_sub0	1	6	3	3	3	3	0	0
2962_sub0	1	12	8	4	8	4	0	0
2969_sub0	1	6	3	3	3	3	0	0
2974_sub0	1	7	4	3	4	3	0	0
2979_sub0	1	8	5	3	5	3	0	0
30_sub1	1	7	4	3	4	3	0	0
3000_sub0	1	9	4	5	4	5	0	0
3010_sub0	1	6	4	2	4	2	0	0
3012_sub0	1	10	6	4	6	4	0	0
3025_sub0	1	11	6	5	6	5	0	0
3028_sub2	1	7	2	5	2	5	0	0
3080_sub0	1	6	3	3	3	3	0	0
3095_sub0	1	8	7	1	7	1	0	0
3101_sub1	1	7	2	5	2	5	0	0
3112_sub1	1	6	5	1	5	1	0	0
3150_sub0	1	6	4	2	4	2	0	0
3169_sub0	1	9	6	3	6	3	0	0
3178_sub0	1	7	3	4	3	4	0	0
3180_sub0	1	6	2	4	2	4	0	0
320_sub0	1	7	4	3	4	3	0	0
3215_sub0	1	7	1	6	1	6	0	0
3222_sub0	1	6	3	3	3	3	0	0
323_sub0	1	6	0	6	0	6	0	0
3239_sub0	1	7	0	7	0	7	0	0
3244_sub0	1	6	2	4	2	4	0	0
3246_sub1	1	9	4	5	4	5	0	0
326_sub0	1	6	1	5	1	5	0	0
330_sub0	1	6	4	2	4	2	0	0
3303_sub0	1	6	3	3	3	3	0	0
3308_sub0	1	6	4	2	4	2	0	0
3312_sub0	1	6	3	3	3	3	0	0
334_sub0	1	8	3	5	3	5	0	0
3341_sub0	1	7	3	4	3	4	0	0
3406_sub0	1	6	1	5	1	5	0	0
3414_sub0	1	6	4	2	4	2	0	0
3475_sub0	1	6	1	5	1	5	0	0
3519_sub0	1	8	2	6	2	6	0	0
3523_sub1	1	6	0	6	0	6	0	0
356_sub1	1	6	2	4	2	4	0	0
3636_sub1	1	6	3	3	3	3	0	0
3648_sub0	1	6	4	2	4	2	0	0
3684_sub0	1	6	3	3	3	3	0	0
3687_sub0	1	7	4	3	4	3	0	0
370_sub0	1	7	4	3	4	3	0	0
3703_sub0	1	8	3	5	3	5	0	0
3735_sub2	1	6	2	4	2	4	0	0
3768_sub0	1	6	3	3	3	3	0	0
3776_sub0	1	7	4	3	4	3	0	0
3793_sub0	1	7	5	2	5	2	0	0
384_sub0	1	10	5	5	5	5	0	0
3848_sub0	1	6	2	4	2	4	0	0
3859_sub1	1	10	3	7	3	7	0	0
3891_sub0	1	6	2	4	2	4	0	0
3907_sub1	1	6	1	5	1	5	0	0
3908_sub0	1	11	4	7	4	7	0	0
3912_sub0	1	7	3	4	3	4	0	0
393_sub0	1	6	2	4	2	4	0	0
3959_sub0	1	8	6	2	6	2	0	0
397_sub0	1	6	2	4	2	4	0	0
3974_sub0	1	6	5	1	5	1	0	0
4000_sub0	1	8	4	4	4	4	0	0
403_sub0	1	10	7	3	7	3	0	0
4060_sub0	1	7	3	4	3	4	0	0
4065_sub1	1	11	6	5	6	5	0	0
4076_sub0	1	10	5	5	5	5	0	0
4084_sub0	1	9	3	6	3	6	0	0
4114_sub0	1	6	2	4	2	4	0	0
4125_sub0	1	6	1	5	1	5	0	0
414_sub0	1	10	3	7	3	7	0	0
4156_sub0	1	6	1	5	1	5	0	0
4157_sub1	1	7	3	4	3	4	0	0
4173_sub0	1	6	4	2	4	2	0	0
4177_sub0	1	7	4	3	4	3	0	0
4197_sub0	1	6	2	4	2	4	0	0
4230_sub0	1	7	3	4	3	4	0	0
4236_sub0	1	7	4	3	4	3	0	0
4256_sub1	1	7	3	4	3	4	0	0
426_sub1	1	6	2	4	2	4	0	0
4329_sub1	1	6	1	5	1	5	0	0
4333_sub0	1	6	2	4	2	4	0	0
436_sub0	1	6	3	3	3	3	0	0
4364_sub1	1	7	2	5	2	5	0	0
4426_sub1	1	7	4	3	4	3	0	0
4490_sub0	1	6	5	1	5	1	0	0
451_sub1	1	6	3	3	3	3	0	0
4534_sub0	1	9	3	6	3	6	0	0
4536_sub1	1	6	4	2	4	2	0	0
4541_sub0	1	6	4	2	4	2	0	0
4565_sub0	1	6	1	5	1	5	0	0
4591_sub1	1	6	4	2	4	2	0	0
460_sub1	1	7	1	6	1	6	0	0
4601_sub0	1	9	5	4	5	4	0	0
4628_sub0	1	6	3	3	3	3	0	0
4633_sub0	1	6	6	0	6	0	0	0
4639_sub0	1	6	2	4	2	4	0	0
467_sub0	1	6	4	2	4	2	0	0
4685_sub0	1	6	3	3	3	3	0	0
4694_sub1	1	6	1	5	1	5	0	0
4745_sub0	1	6	5	1	5	1	0	0
4764_sub0	1	6	3	3	3	3	0	0
4801_sub0	1	6	6	0	6	0	0	0
4810_sub0	1	6	2	4	2	4	0	0
4867_sub0	1	8	5	3	5	3	0	0
488_sub3	1	8	4	4	4	4	0	0
4993_sub1	1	6	2	4	2	4	0	0
5_sub2	1	7	4	3	4	3	0	0
505_sub0	1	7	3	4	3	4	0	0
5052_sub2	1	9	4	5	4	5	0	0
507_sub0	1	6	4	2	4	2	0	0
5109_sub0	1	8	2	6	2	6	0	0
517_sub0	1	7	1	6	1	6	0	0
5288_sub0	1	9	4	5	4	5	0	0
5301_sub0	1	6	4	2	4	2	0	0
5416_sub0	1	6	6	0	6	0	0	0
5439_sub1	1	7	4	3	4	3	0	0
5492_sub0	1	6	4	2	4	2	0	0
55_sub1	1	7	4	3	4	3	0	0
5501_sub0	1	6	3	3	3	3	0	0
551_sub2	1	7	2	5	2	5	0	0
552_sub0	1	8	3	5	3	5	0	0
