cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1002_sub0	1	6	3	3	3	3	0	0
1002_sub1	0	1	0	1	0	0	0	1
1002_sub2	0	1	1	0	0	0	1	0
1017_sub0	0	5	1	4	0	0	1	4
1017_sub1	0	1	1	0	0	0	1	0
1017_sub2	0	1	0	1	0	0	0	1
1017_sub3	0	1	1	0	0	0	1	0
1017_sub4	0	1	0	1	0	0	0	1
1020_sub0	0	1	1	0	0	0	1	0
1020_sub1	0	1	1	0	0	0	1	0
1020_sub2	0	5	3	2	0	0	3	2
1020_sub3	0	1	0	1	0	0	0	1
1025_sub0	0	1	0	1	0	0	0	1
1025_sub1	0	1	0	1	0	0	0	1
1025_sub2	0	4	1	3	0	0	1	3
1025_sub3	0	1	0	1	0	0	0	1
1027_sub0	0	1	0	1	0	0	0	1
1027_sub1	0	1	0	1	0	0	0	1
1027_sub2	0	2	0	2	0	0	0	2
1027_sub3	0	1	1	0	0	0	1	0
1027_sub4	0	1	1	0	0	0	1	0
1030_sub0	0	5	3	2	0	0	3	2
1030_sub1	0	1	0	1	0	0	0	1
1032_sub0	1	9	5	4	5	4	0	0
1032_sub1	0	1	0	1	0	0	0	1
1032_sub2	0	1	0	1	0	0	0	1
1041_sub0	0	1	0	1	0	0	0	1
1041_sub1	1	7	4	3	4	3	0	0
1041_sub2	0	1	1	0	0	0	1	0
1041_sub3	0	1	1	0	0	0	1	0
1065_sub0	1	7	4	3	4	3	0	0
1065_sub1	0	1	0	1	0	0	0	1
1065_sub2	0	1	0	1	0	0	0	1
1065_sub3	0	1	0	1	0	0	0	1
1071_sub0	0	1	1	0	0	0	1	0
1071_sub1	0	1	0	1	0	0	0	1
1071_sub2	0	3	0	3	0	0	0	3
1071_sub3	0	1	0	1	0	0	0	1
1071_sub4	0	1	0	1	0	0	0	1
1073_sub0	0	3	2	1	0	0	2	1
1073_sub1	0	1	1	0	0	0	1	0
1073_sub2	0	1	0	1	0	0	0	1
1073_sub3	0	1	1	0	0	0	1	0
1075_sub0	0	2	1	1	0	0	1	1
1075_sub1	0	1	1	0	0	0	1	0
1075_sub2	0	1	0	1	0	0	0	1
1075_sub3	0	1	1	0	0	0	1	0
1075_sub4	0	1	1	0	0	0	1	0
108_sub0	0	1	0	1	0	0	0	1
108_sub1	0	1	0	1	0	0	0	1
108_sub2	0	5	3	2	0	0	3	2
1087_sub0	0	1	0	1	0	0	0	1
1087_sub1	0	3	2	1	0	0	2	1
1087_sub2	0	1	1	0	0	0	1	0
1087_sub3	0	1	0	1	0	0	0	1
1097_sub0	0	5	2	3	0	0	2	3
1097_sub1	0	1	0	1	0	0	0	1
1099_sub0	0	5	2	3	0	0	2	3
1099_sub1	0	1	1	0	0	0	1	0
1099_sub2	0	1	0	1	0	0	0	1
1103_sub0	0	1	0	1	0	0	0	1
1103_sub1	0	5	2	3	0	0	2	3
1103_sub2	0	1	0	1	0	0	0	1
1103_sub3	0	1	1	0	0	0	1	0
111_sub0	0	1	0	1	0	0	0	1
111_sub1	1	6	4	2	4	2	0	0
1123_sub0	0	1	0	1	0	0	0	1
1123_sub1	0	1	0	1	0	0	0	1
1123_sub2	0	1	1	0	0	0	1	0
1123_sub3	0	1	0	1	0	0	0	1
1123_sub4	0	1	1	0	0	0	1	0
1123_sub5	0	1	0	1	0	0	0	1
1130_sub0	0	1	1	0	0	0	1	0
1130_sub1	1	9	5	4	5	4	0	0
1130_sub2	0	1	0	1	0	0	0	1
1134_sub0	0	1	0	1	0	0	0	1
1134_sub1	1	8	4	4	4	4	0	0
1134_sub2	0	1	1	0	0	0	1	0
1134_sub3	0	1	1	0	0	0	1	0
11404_sub0	1	6	3	3	3	3	0	0
11437_sub0	0	1	1	0	0	0	1	0
11437_sub1	0	5	3	2	0	0	3	2
11437_sub2	0	1	1	0	0	0	1	0
1152_sub0	0	1	0	1	0	0	0	1
1152_sub1	0	4	3	1	0	0	3	1
1152_sub2	0	1	0	1	0	0	0	1
1173_sub0	0	5	0	5	0	0	0	5
1173_sub1	0	1	1	0	0	0	1	0
1173_sub2	0	1	0	1	0	0	0	1
1173_sub3	0	1	0	1	0	0	0	1
1173_sub4	0	1	0	1	0	0	0	1
1187_sub0	1	7	4	3	4	3	0	0
1195_sub0	0	5	1	4	0	0	1	4
1195_sub1	0	1	1	0	0	0	1	0
1195_sub2	0	1	1	0	0	0	1	0
1195_sub3	0	1	0	1	0	0	0	1
1198_sub0	0	1	0	1	0	0	0	1
1198_sub1	0	1	0	1	0	0	0	1
1198_sub2	1	9	7	2	7	2	0	0
1198_sub3	0	1	1	0	0	0	1	0
1199_sub0	0	1	0	1	0	0	0	1
1199_sub1	0	1	0	1	0	0	0	1
1199_sub2	0	1	0	1	0	0	0	1
1199_sub3	0	1	0	1	0	0	0	1
1199_sub4	0	1	0	1	0	0	0	1
1199_sub5	0	1	1	0	0	0	1	0
1203_sub0	1	7	4	3	4	3	0	0
1203_sub1	0	1	1	0	0	0	1	0
1209_sub0	1	6	2	4	2	4	0	0
1209_sub1	0	1	1	0	0	0	1	0
121_sub0	0	1	1	0	0	0	1	0
121_sub1	0	5	3	2	0	0	3	2
1211_sub0	0	5	3	2	0	0	3	2
1211_sub1	0	1	1	0	0	0	1	0
1220_sub0	0	1	1	0	0	0	1	0
1220_sub1	0	3	2	1	0	0	2	1
1220_sub2	0	1	0	1	0	0	0	1
1220_sub3	0	1	1	0	0	0	1	0
1221_sub0	0	4	3	1	0	0	3	1
