task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	e9/c6db06	679201	UMI_PIPELINE:PARSE_BED (1)	COMPLETED	0	2025-07-14 06:53:47.077	991ms	3ms	106.7%	0	0	57.6 KB	244 B
5	01/b83304	679244	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (4)	COMPLETED	0	2025-07-14 06:53:47.099	17.2s	15.4s	99.0%	24.7 MB	126.6 MB	420.4 MB	353.7 MB
1	21/aa998a	679264	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (1)	COMPLETED	0	2025-07-14 06:53:47.110	18.5s	17s	99.9%	24.6 MB	126.6 MB	469.9 MB	396.2 MB
4	75/46c96e	679287	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (3)	COMPLETED	0	2025-07-14 06:53:47.118	18.6s	17.1s	99.8%	24.5 MB	126.6 MB	469.5 MB	395.7 MB
6	31/dce86a	679223	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (5)	COMPLETED	0	2025-07-14 06:53:47.090	18.7s	17.2s	99.8%	24.7 MB	126.6 MB	470.4 MB	398.2 MB
3	de/a6fd92	679322	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (2)	COMPLETED	0	2025-07-14 06:53:47.130	18.6s	17s	99.9%	24.6 MB	126.3 MB	470.3 MB	395.9 MB
7	c2/3cba7a	683450	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (1)	COMPLETED	0	2025-07-14 06:54:05.362	8.5s	7.2s	1037.8%	887.2 MB	26.6 GB	867.9 MB	514.1 MB
8	66/ded921	683771	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (2)	COMPLETED	0	2025-07-14 06:54:06.822	12.7s	10.3s	803.8%	932.9 MB	26.8 GB	971.7 MB	575.4 MB
9	84/6e56b6	684020	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (3)	COMPLETED	0	2025-07-14 06:54:08.578	11.6s	10.6s	791.0%	917.9 MB	27.1 GB	970.8 MB	575 MB
10	56/00888d	684519	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (4)	COMPLETED	0	2025-07-14 06:54:09.954	11.2s	9s	941.6%	987.7 MB	26.9 GB	976.6 MB	578.3 MB
