cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1006_sub0	0	5	2	3	0	0	2	3
1006_sub1	0	1	0	1	0	0	0	1
1019_sub0	1	6	1	5	1	5	0	0
1019_sub1	0	1	1	0	0	0	1	0
1019_sub2	0	1	1	0	0	0	1	0
1060_sub0	0	5	3	2	0	0	3	2
1060_sub1	0	1	0	1	0	0	0	1
1060_sub2	0	1	0	1	0	0	0	1
1067_sub0	1	6	2	4	2	4	0	0
1067_sub1	0	1	1	0	0	0	1	0
1110_sub0	0	5	1	4	0	0	1	4
1110_sub1	0	1	0	1	0	0	0	1
1114_sub0	0	5	3	2	0	0	3	2
1114_sub1	0	1	0	1	0	0	0	1
1114_sub2	0	1	1	0	0	0	1	0
1202_sub0	0	5	4	1	0	0	4	1
1202_sub1	0	1	1	0	0	0	1	0
1202_sub2	0	1	0	1	0	0	0	1
1217_sub0	1	7	5	2	5	2	0	0
1273_sub0	1	7	2	5	2	5	0	0
1273_sub1	0	1	0	1	0	0	0	1
1279_sub0	0	5	0	5	0	0	0	5
1279_sub1	0	1	0	1	0	0	0	1
1292_sub0	0	1	0	1	0	0	0	1
1292_sub1	0	1	1	0	0	0	1	0
1292_sub2	0	3	3	0	0	0	3	0
1292_sub3	0	1	0	1	0	0	0	1
1458_sub0	0	1	1	0	0	0	1	0
1458_sub1	0	2	2	0	0	0	2	0
1458_sub2	0	1	0	1	0	0	0	1
1458_sub3	0	1	1	0	0	0	1	0
1458_sub4	0	1	0	1	0	0	0	1
146_sub0	0	1	1	0	0	0	1	0
146_sub1	0	5	3	2	0	0	3	2
1501_sub0	0	1	0	1	0	0	0	1
1501_sub1	0	3	1	2	0	0	1	2
1501_sub2	0	1	0	1	0	0	0	1
1501_sub3	0	1	0	1	0	0	0	1
1528_sub0	0	5	1	4	0	0	1	4
1528_sub1	0	1	1	0	0	0	1	0
1528_sub2	0	1	0	1	0	0	0	1
1551_sub0	0	2	1	1	0	0	1	1
1551_sub1	0	1	0	1	0	0	0	1
1551_sub2	0	1	1	0	0	0	1	0
1551_sub3	0	1	0	1	0	0	0	1
1551_sub4	0	1	1	0	0	0	1	0
1585_sub0	0	3	1	2	0	0	1	2
1585_sub1	0	1	1	0	0	0	1	0
1585_sub2	0	1	0	1	0	0	0	1
1585_sub3	0	1	1	0	0	0	1	0
1585_sub4	0	1	1	0	0	0	1	0
1617_sub0	0	5	3	2	0	0	3	2
1617_sub1	0	1	0	1	0	0	0	1
1617_sub2	0	1	0	1	0	0	0	1
1711_sub0	0	4	4	0	0	0	4	0
1711_sub1	0	1	0	1	0	0	0	1
1711_sub2	0	1	0	1	0	0	0	1
1766_sub0	0	1	1	0	0	0	1	0
1766_sub1	0	1	0	1	0	0	0	1
1766_sub2	0	4	2	2	0	0	2	2
1766_sub3	0	1	1	0	0	0	1	0
1766_sub4	0	1	0	1	0	0	0	1
18_sub0	0	1	0	1	0	0	0	1
18_sub1	0	1	0	1	0	0	0	1
18_sub2	0	5	3	2	0	0	3	2
184_sub0	0	1	1	0	0	0	1	0
184_sub1	0	5	3	2	0	0	3	2
1882_sub0	0	3	1	2	0	0	1	2
1882_sub1	0	1	0	1	0	0	0	1
1882_sub2	0	1	1	0	0	0	1	0
1882_sub3	0	1	0	1	0	0	0	1
1882_sub4	0	1	1	0	0	0	1	0
1882_sub5	0	1	1	0	0	0	1	0
191_sub0	0	1	1	0	0	0	1	0
191_sub1	0	5	2	3	0	0	2	3
191_sub2	0	1	0	1	0	0	0	1
1985_sub0	0	3	2	1	0	0	2	1
1985_sub1	0	1	1	0	0	0	1	0
1985_sub2	0	1	1	0	0	0	1	0
1985_sub3	0	1	1	0	0	0	1	0
2_sub0	0	1	1	0	0	0	1	0
2_sub1	0	1	1	0	0	0	1	0
2_sub2	0	3	0	3	0	0	0	3
2_sub3	0	1	1	0	0	0	1	0
2_sub4	0	1	1	0	0	0	1	0
2040_sub0	0	5	2	3	0	0	2	3
2040_sub1	0	1	0	1	0	0	0	1
206_sub0	0	5	2	3	0	0	2	3
206_sub1	0	1	1	0	0	0	1	0
2133_sub0	0	1	1	0	0	0	1	0
2133_sub1	0	1	1	0	0	0	1	0
2133_sub2	0	2	2	0	0	0	2	0
2133_sub3	0	1	1	0	0	0	1	0
2133_sub4	0	1	0	1	0	0	0	1
2142_sub0	0	5	4	1	0	0	4	1
2142_sub1	0	1	1	0	0	0	1	0
2142_sub2	0	1	1	0	0	0	1	0
2160_sub0	0	4	2	2	0	0	2	2
2160_sub1	0	1	0	1	0	0	0	1
2160_sub2	0	1	1	0	0	0	1	0
2364_sub0	1	6	5	1	5	1	0	0
2364_sub1	0	1	0	1	0	0	0	1
2450_sub0	0	1	1	0	0	0	1	0
2450_sub1	0	5	0	5	0	0	0	5
2458_sub0	0	1	1	0	0	0	1	0
2458_sub1	0	4	2	2	0	0	2	2
2458_sub2	0	1	0	1	0	0	0	1
258_sub0	0	4	2	2	0	0	2	2
258_sub1	0	1	0	1	0	0	0	1
258_sub2	0	1	1	0	0	0	1	0
2647_sub0	0	5	1	4	0	0	1	4
2647_sub1	0	1	0	1	0	0	0	1
2683_sub0	0	5	2	3	0	0	2	3
2683_sub1	0	1	1	0	0	0	1	0
2745_sub0	0	4	1	3	0	0	1	3
2745_sub1	0	1	0	1	0	0	0	1
2745_sub2	0	1	1	0	0	0	1	0
2773_sub0	0	3	3	0	0	0	3	0
2773_sub1	0	1	0	1	0	0	0	1
2773_sub2	0	1	0	1	0	0	0	1
2773_sub3	0	1	0	1	0	0	0	1
2787_sub0	1	6	5	1	5	1	0	0
2787_sub1	0	1	1	0	0	0	1	0
282_sub0	0	1	0	1	0	0	0	1
282_sub1	1	8	5	3	5	3	0	0
2825_sub0	0	1	0	1	0	0	0	1
2825_sub1	0	4	3	1	0	0	3	1
2825_sub2	0	1	1	0	0	0	1	0
2840_sub0	0	3	1	2	0	0	1	2
2840_sub1	0	1	0	1	0	0	0	1
2840_sub2	0	1	1	0	0	0	1	0
2840_sub3	0	1	0	1	0	0	0	1
2840_sub4	0	1	1	0	0	0	1	0
2875_sub0	0	4	1	3	0	0	1	3
2875_sub1	0	1	0	1	0	0	0	1
2875_sub2	0	1	0	1	0	0	0	1
2875_sub3	0	1	0	1	0	0	0	1
2880_sub0	0	4	2	2	0	0	2	2
2880_sub1	0	1	1	0	0	0	1	0
2880_sub2	0	1	0	1	0	0	0	1
2913_sub0	1	7	1	6	1	6	0	0
2913_sub1	0	1	1	0	0	0	1	0
293_sub0	1	7	2	5	2	5	0	0
293_sub1	0	1	1	0	0	0	1	0
293_sub2	0	1	1	0	0	0	1	0
2966_sub0	0	5	2	3	0	0	2	3
2966_sub1	0	2	1	1	0	0	1	1
2966_sub2	0	1	1	0	0	0	1	0
3198_sub0	0	1	0	1	0	0	0	1
3198_sub1	0	1	1	0	0	0	1	0
3198_sub2	0	4	1	3	0	0	1	3
3198_sub3	0	1	0	1	0	0	0	1
3198_sub4	0	1	1	0	0	0	1	0
3201_sub0	0	3	0	3	0	0	0	3
3201_sub1	0	1	1	0	0	0	1	0
3201_sub2	0	1	1	0	0	0	1	0
3201_sub3	0	1	1	0	0	0	1	0
3266_sub0	1	7	4	3	4	3	0	0
3311_sub0	0	3	1	2	0	0	1	2
3311_sub1	0	1	0	1	0	0	0	1
3311_sub2	0	1	0	1	0	0	0	1
3311_sub3	0	1	1	0	0	0	1	0
3397_sub0	0	4	1	3	0	0	1	3
3397_sub1	0	1	1	0	0	0	1	0
3397_sub2	0	1	0	1	0	0	0	1
349_sub0	1	6	3	3	3	3	0	0
3555_sub0	0	4	2	2	0	0	2	2
3555_sub1	0	1	0	1	0	0	0	1
3555_sub2	0	1	1	0	0	0	1	0
3595_sub0	0	3	1	2	0	0	1	2
3595_sub1	0	1	0	1	0	0	0	1
3595_sub2	0	1	0	1	0	0	0	1
3595_sub3	0	1	0	1	0	0	0	1
366_sub0	0	4	2	2	0	0	2	2
366_sub1	0	1	0	1	0	0	0	1
366_sub2	0	1	1	0	0	0	1	0
3740_sub0	0	3	2	1	0	0	2	1
3740_sub1	0	1	0	1	0	0	0	1
3740_sub2	0	1	0	1	0	0	0	1
3740_sub3	0	1	0	1	0	0	0	1
3740_sub4	0	1	0	1	0	0	0	1
3809_sub0	0	1	0	1	0	0	0	1
3809_sub1	1	6	3	3	3	3	0	0
3809_sub2	0	1	0	1	0	0	0	1
3875_sub0	0	4	0	4	0	0	0	4
3875_sub1	0	1	0	1	0	0	0	1
3875_sub2	0	1	0	1	0	0	0	1
3942_sub0	0	4	2	2	0	0	2	2
3942_sub1	0	1	1	0	0	0	1	0
3942_sub2	0	1	1	0	0	0	1	0
3942_sub3	0	1	0	1	0	0	0	1
3945_sub0	0	5	1	4	0	0	1	4
3945_sub1	0	1	0	1	0	0	0	1
3993_sub0	1	7	1	6	1	6	0	0
3993_sub1	0	1	0	1	0	0	0	1
4076_sub0	0	5	3	2	0	0	3	2
4076_sub1	0	1	0	1	0	0	0	1
4076_sub2	0	1	0	1	0	0	0	1
4087_sub0	0	3	1	2	0	0	1	2
4087_sub1	0	1	0	1	0	0	0	1
4087_sub2	0	1	1	0	0	0	1	0
4087_sub3	0	1	0	1	0	0	0	1
41_sub0	0	1	0	1	0	0	0	1
41_sub1	0	3	1	2	0	0	1	2
41_sub2	0	1	1	0	0	0	1	0
41_sub3	0	1	0	1	0	0	0	1
41_sub4	0	1	1	0	0	0	1	0
4102_sub0	0	5	2	3	0	0	2	3
4102_sub1	0	1	0	1	0	0	0	1
411_sub0	1	6	3	3	3	3	0	0
411_sub1	0	1	1	0	0	0	1	0
4361_sub0	0	1	0	1	0	0	0	1
4361_sub1	0	1	1	0	0	0	1	0
4361_sub2	0	1	0	1	0	0	0	1
4361_sub3	0	2	0	2	0	0	0	2
4361_sub4	0	1	1	0	0	0	1	0
4852_sub0	0	1	0	1	0	0	0	1
4852_sub1	0	3	1	2	0	0	1	2
4852_sub2	0	1	1	0	0	0	1	0
4852_sub3	0	1	0	1	0	0	0	1
492_sub0	1	6	5	1	5	1	0	0
492_sub1	0	1	0	1	0	0	0	1
492_sub2	0	1	0	1	0	0	0	1
4974_sub0	0	1	1	0	0	0	1	0
4974_sub1	0	1	0	1	0	0	0	1
4974_sub2	0	2	2	0	0	0	2	0
4974_sub3	0	1	1	0	0	0	1	0
4974_sub4	0	1	1	0	0	0	1	0
5055_sub0	0	5	3	2	0	0	3	2
5055_sub1	0	1	1	0	0	0	1	0
511_sub0	0	1	0	1	0	0	0	1
511_sub1	0	5	1	4	0	0	1	4
5595_sub0	0	3	3	0	0	0	3	0
5595_sub1	0	1	0	1	0	0	0	1
5595_sub2	0	1	0	1	0	0	0	1
5595_sub3	0	1	0	1	0	0	0	1
5702_sub0	0	1	0	1	0	0	0	1
5702_sub1	0	1	0	1	0	0	0	1
5702_sub2	1	7	3	4	3	4	0	0
577_sub0	0	3	3	0	0	0	3	0
577_sub1	0	1	1	0	0	0	1	0
577_sub2	0	1	0	1	0	0	0	1
577_sub3	0	1	0	1	0	0	0	1
577_sub4	0	1	1	0	0	0	1	0
5796_sub0	0	1	1	0	0	0	1	0
5796_sub1	0	5	1	4	0	0	1	4
613_sub0	0	4	1	3	0	0	1	3
613_sub1	0	1	0	1	0	0	0	1
613_sub2	0	1	1	0	0	0	1	0
685_sub0	1	7	4	3	4	3	0	0
730_sub0	0	5	3	2	0	0	3	2
730_sub1	0	1	1	0	0	0	1	0
740_sub0	0	3	2	1	0	0	2	1
740_sub1	0	1	0	1	0	0	0	1
740_sub2	0	1	0	1	0	0	0	1
740_sub3	0	1	1	0	0	0	1	0
740_sub4	0	1	0	1	0	0	0	1
765_sub0	1	6	1	5	1	5	0	0
765_sub1	0	1	1	0	0	0	1	0
765_sub2	0	1	0	1	0	0	0	1
765_sub3	0	1	1	0	0	0	1	0
87_sub0	0	1	0	1	0	0	0	1
87_sub1	0	2	1	1	0	0	1	1
87_sub2	0	1	0	1	0	0	0	1
87_sub3	0	1	1	0	0	0	1	0
