cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1004_sub0	1	8	5	3	5	3	0	0
1034_sub1	1	6	3	3	3	3	0	0
10363_sub0	1	6	1	5	1	5	0	0
1047_sub1	1	6	3	3	3	3	0	0
1048_sub1	1	6	2	4	2	4	0	0
1055_sub1	1	6	2	4	2	4	0	0
1077_sub1	1	6	4	2	4	2	0	0
108_sub1	1	7	4	3	4	3	0	0
1101_sub0	1	6	1	5	1	5	0	0
1109_sub1	1	6	1	5	1	5	0	0
1123_sub0	1	8	5	3	5	3	0	0
1151_sub0	1	9	1	8	1	8	0	0
11616_sub1	1	7	3	4	3	4	0	0
1168_sub0	1	6	4	2	4	2	0	0
1194_sub0	1	8	4	4	4	4	0	0
1195_sub0	1	7	3	4	3	4	0	0
1212_sub0	1	14	6	8	6	8	0	0
12170_sub0	1	6	3	3	3	3	0	0
1224_sub2	1	10	5	5	5	5	0	0
1225_sub0	1	6	3	3	3	3	0	0
1228_sub1	1	7	4	3	4	3	0	0
1242_sub0	1	6	2	4	2	4	0	0
125_sub0	1	10	5	5	5	5	0	0
1252_sub0	1	7	4	3	4	3	0	0
1299_sub1	1	9	1	8	1	8	0	0
1305_sub1	1	6	4	2	4	2	0	0
132_sub1	1	7	4	3	4	3	0	0
1323_sub0	1	7	2	5	2	5	0	0
1333_sub0	1	7	4	3	4	3	0	0
1348_sub0	1	9	6	3	6	3	0	0
1350_sub1	1	6	4	2	4	2	0	0
1351_sub1	1	10	5	5	5	5	0	0
1398_sub1	1	8	6	2	6	2	0	0
1407_sub0	1	7	1	6	1	6	0	0
1426_sub0	1	6	3	3	3	3	0	0
1429_sub0	1	7	3	4	3	4	0	0
1446_sub0	1	8	6	2	6	2	0	0
1451_sub0	1	9	5	4	5	4	0	0
1464_sub0	1	11	7	4	7	4	0	0
1466_sub0	1	6	4	2	4	2	0	0
1471_sub0	1	6	4	2	4	2	0	0
1475_sub2	1	6	2	4	2	4	0	0
1500_sub0	1	8	3	5	3	5	0	0
1520_sub1	1	14	5	9	5	9	0	0
154_sub1	1	6	3	3	3	3	0	0
1540_sub0	1	8	4	4	4	4	0	0
1549_sub1	1	6	1	5	1	5	0	0
1555_sub0	1	6	3	3	3	3	0	0
1559_sub2	1	6	3	3	3	3	0	0
156_sub2	1	7	3	4	3	4	0	0
1564_sub1	1	8	2	6	2	6	0	0
1569_sub0	1	7	3	4	3	4	0	0
158_sub2	1	7	4	3	4	3	0	0
1600_sub0	1	6	2	4	2	4	0	0
1607_sub0	1	6	3	3	3	3	0	0
1608_sub0	1	7	1	6	1	6	0	0
1613_sub0	1	9	2	7	2	7	0	0
1614_sub0	1	6	4	2	4	2	0	0
1618_sub0	1	6	4	2	4	2	0	0
1625_sub1	1	6	1	5	1	5	0	0
1631_sub1	1	11	3	8	3	8	0	0
1632_sub1	1	8	2	6	2	6	0	0
1645_sub0	1	8	2	6	2	6	0	0
1647_sub0	1	6	2	4	2	4	0	0
1650_sub1	1	6	5	1	5	1	0	0
1696_sub0	1	6	4	2	4	2	0	0
1701_sub1	1	6	3	3	3	3	0	0
1708_sub0	1	6	4	2	4	2	0	0
1719_sub0	1	7	2	5	2	5	0	0
1724_sub0	1	8	5	3	5	3	0	0
1764_sub0	1	8	4	4	4	4	0	0
1776_sub0	1	6	3	3	3	3	0	0
1784_sub0	1	9	6	3	6	3	0	0
1799_sub1	1	6	3	3	3	3	0	0
1832_sub1	1	6	6	0	6	0	0	0
1838_sub0	1	6	2	4	2	4	0	0
1846_sub0	1	10	7	3	7	3	0	0
185_sub1	1	6	3	3	3	3	0	0
1850_sub0	1	7	4	3	4	3	0	0
1860_sub0	1	6	3	3	3	3	0	0
1881_sub0	1	7	6	1	6	1	0	0
1882_sub0	1	6	1	5	1	5	0	0
1891_sub0	1	6	4	2	4	2	0	0
1899_sub0	1	7	3	4	3	4	0	0
1905_sub0	1	7	3	4	3	4	0	0
1908_sub1	1	6	2	4	2	4	0	0
1932_sub0	1	11	10	1	10	1	0	0
1937_sub0	1	8	3	5	3	5	0	0
1945_sub0	1	6	2	4	2	4	0	0
198_sub1	1	7	3	4	3	4	0	0
1981_sub0	1	6	3	3	3	3	0	0
1985_sub0	1	6	4	2	4	2	0	0
1994_sub0	1	8	5	3	5	3	0	0
2001_sub0	1	6	2	4	2	4	0	0
2006_sub0	1	9	2	7	2	7	0	0
2019_sub0	1	10	5	5	5	5	0	0
2030_sub2	1	6	4	2	4	2	0	0
2035_sub0	1	6	2	4	2	4	0	0
2062_sub0	1	6	4	2	4	2	0	0
208_sub0	1	6	3	3	3	3	0	0
2082_sub0	1	7	4	3	4	3	0	0
209_sub1	1	6	3	3	3	3	0	0
2104_sub0	1	7	4	3	4	3	0	0
213_sub2	1	6	4	2	4	2	0	0
2160_sub0	1	10	6	4	6	4	0	0
2186_sub0	1	6	0	6	0	6	0	0
222_sub3	1	8	3	5	3	5	0	0
2231_sub0	1	7	4	3	4	3	0	0
2250_sub0	1	6	3	3	3	3	0	0
2259_sub0	1	7	3	4	3	4	0	0
2266_sub0	1	7	4	3	4	3	0	0
2270_sub0	1	6	5	1	5	1	0	0
2282_sub0	1	11	6	5	6	5	0	0
2283_sub0	1	6	4	2	4	2	0	0
229_sub3	1	8	5	3	5	3	0	0
2297_sub0	1	6	5	1	5	1	0	0
2302_sub0	1	8	7	1	7	1	0	0
2332_sub1	1	6	1	5	1	5	0	0
2337_sub1	1	7	5	2	5	2	0	0
2346_sub1	1	6	4	2	4	2	0	0
2357_sub0	1	9	3	6	3	6	0	0
2366_sub0	1	11	4	7	4	7	0	0
2382_sub0	1	8	3	5	3	5	0	0
2407_sub0	1	9	3	6	3	6	0	0
2413_sub0	1	7	5	2	5	2	0	0
2421_sub1	1	6	5	1	5	1	0	0
2423_sub0	1	7	4	3	4	3	0	0
2436_sub1	1	7	3	4	3	4	0	0
2437_sub0	1	6	5	1	5	1	0	0
2438_sub0	1	6	2	4	2	4	0	0
2445_sub0	1	6	3	3	3	3	0	0
2465_sub0	1	7	3	4	3	4	0	0
2540_sub0	1	6	3	3	3	3	0	0
2549_sub0	1	6	2	4	2	4	0	0
2561_sub0	1	8	6	2	6	2	0	0
2567_sub0	1	6	3	3	3	3	0	0
2576_sub0	1	6	2	4	2	4	0	0
2579_sub0	1	8	7	1	7	1	0	0
2586_sub0	1	7	3	4	3	4	0	0
2624_sub1	1	8	4	4	4	4	0	0
2639_sub0	1	7	6	1	6	1	0	0
2644_sub1	1	6	3	3	3	3	0	0
2654_sub0	1	9	3	6	3	6	0	0
2660_sub0	1	8	4	4	4	4	0	0
2667_sub0	1	6	3	3	3	3	0	0
2687_sub0	1	6	4	2	4	2	0	0
271_sub2	1	8	6	2	6	2	0	0
2712_sub1	1	7	6	1	6	1	0	0
2717_sub0	1	9	4	5	4	5	0	0
2724_sub0	1	7	5	2	5	2	0	0
2744_sub0	1	6	4	2	4	2	0	0
2745_sub0	1	7	4	3	4	3	0	0
2749_sub0	1	8	4	4	4	4	0	0
2759_sub2	1	7	3	4	3	4	0	0
277_sub1	1	7	1	6	1	6	0	0
2777_sub0	1	6	4	2	4	2	0	0
2779_sub0	1	8	1	7	1	7	0	0
2793_sub0	1	6	6	0	6	0	0	0
2795_sub1	1	11	5	6	5	6	0	0
2806_sub0	1	7	5	2	5	2	0	0
2814_sub0	1	6	2	4	2	4	0	0
2840_sub2	1	8	3	5	3	5	0	0
2844_sub0	1	6	2	4	2	4	0	0
2850_sub0	1	7	2	5	2	5	0	0
2852_sub0	1	6	2	4	2	4	0	0
2855_sub1	1	6	2	4	2	4	0	0
286_sub1	1	7	3	4	3	4	0	0
2861_sub0	1	7	2	5	2	5	0	0
2886_sub0	1	7	3	4	3	4	0	0
2908_sub0	1	6	3	3	3	3	0	0
291_sub0	1	6	4	2	4	2	0	0
2935_sub0	1	7	3	4	3	4	0	0
2936_sub0	1	7	5	2	5	2	0	0
2940_sub0	1	7	3	4	3	4	0	0
2971_sub1	1	6	2	4	2	4	0	0
2972_sub0	1	7	3	4	3	4	0	0
298_sub1	1	8	3	5	3	5	0	0
2996_sub0	1	6	5	1	5	1	0	0
3013_sub0	1	9	3	6	3	6	0	0
3058_sub0	1	6	5	1	5	1	0	0
3088_sub0	1	8	4	4	4	4	0	0
310_sub1	1	8	3	5	3	5	0	0
316_sub0	1	6	1	5	1	5	0	0
3173_sub0	1	6	3	3	3	3	0	0
3179_sub0	1	6	2	4	2	4	0	0
3191_sub0	1	8	5	3	5	3	0	0
3193_sub1	1	6	5	1	5	1	0	0
3213_sub0	1	6	2	4	2	4	0	0
322_sub2	1	11	7	4	7	4	0	0
3248_sub0	1	10	4	6	4	6	0	0
3252_sub0	1	6	0	6	0	6	0	0
3261_sub0	1	6	4	2	4	2	0	0
3276_sub0	1	8	4	4	4	4	0	0
330_sub0	1	6	1	5	1	5	0	0
3328_sub0	1	8	4	4	4	4	0	0
3341_sub0	1	6	4	2	4	2	0	0
3374_sub0	1	6	3	3	3	3	0	0
339_sub1	1	8	3	5	3	5	0	0
3401_sub0	1	7	3	4	3	4	0	0
3404_sub0	1	6	3	3	3	3	0	0
3406_sub0	1	6	3	3	3	3	0	0
3430_sub0	1	8	3	5	3	5	0	0
3447_sub0	1	7	4	3	4	3	0	0
3475_sub0	1	7	3	4	3	4	0	0
3493_sub0	1	6	3	3	3	3	0	0
3512_sub0	1	10	6	4	6	4	0	0
3524_sub0	1	6	2	4	2	4	0	0
353_sub1	1	10	5	5	5	5	0	0
3543_sub0	1	7	4	3	4	3	0	0
3548_sub0	1	9	5	4	5	4	0	0
358_sub0	1	6	3	3	3	3	0	0
