output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode65_26	3	2548	2660	0.9578947368421052	5208	4866	93.4331797235023
