cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
10_sub2	1	13	7	6	7	6	0	0
10002_sub0	1	6	4	2	4	2	0	0
1002_sub0	1	10	4	6	4	6	0	0
1005_sub0	1	13	7	6	7	6	0	0
1016_sub0	1	6	3	3	3	3	0	0
1019_sub0	1	13	6	7	6	7	0	0
10236_sub0	1	9	4	5	4	5	0	0
10248_sub1	1	6	2	4	2	4	0	0
1025_sub0	1	13	6	7	6	7	0	0
103_sub2	1	13	10	3	10	3	0	0
1036_sub1	1	10	7	3	7	3	0	0
1037_sub1	1	8	5	3	5	3	0	0
10395_sub2	1	7	3	4	3	4	0	0
1041_sub3	1	8	6	2	6	2	0	0
1043_sub0	1	7	4	3	4	3	0	0
10472_sub1	1	6	3	3	3	3	0	0
1048_sub3	1	16	10	6	10	6	0	0
1052_sub0	1	11	6	5	6	5	0	0
10548_sub0	1	7	3	4	3	4	0	0
1059_sub0	1	11	7	4	7	4	0	0
1066_sub0	1	12	8	4	8	4	0	0
1068_sub2	1	8	3	5	3	5	0	0
1069_sub0	1	14	6	8	6	8	0	0
1070_sub1	1	6	1	5	1	5	0	0
10768_sub0	1	7	3	4	3	4	0	0
1084_sub0	1	9	3	6	3	6	0	0
10845_sub1	1	8	4	4	4	4	0	0
1085_sub0	1	13	7	6	7	6	0	0
10878_sub0	1	7	2	5	2	5	0	0
10935_sub0	1	6	0	6	0	6	0	0
1097_sub1	1	10	2	8	2	8	0	0
10973_sub1	1	7	1	6	1	6	0	0
1099_sub0	1	7	5	2	5	2	0	0
11_sub2	1	7	2	5	2	5	0	0
11030_sub0	1	6	3	3	3	3	0	0
1106_sub0	1	11	5	6	5	6	0	0
1114_sub0	1	11	4	7	4	7	0	0
1117_sub1	1	6	3	3	3	3	0	0
11248_sub0	1	6	2	4	2	4	0	0
1126_sub0	1	6	3	3	3	3	0	0
1129_sub0	1	8	0	8	0	8	0	0
11299_sub0	1	6	2	4	2	4	0	0
1133_sub0	1	12	5	7	5	7	0	0
114_sub1	1	9	4	5	4	5	0	0
1142_sub1	1	11	5	6	5	6	0	0
11432_sub0	1	6	2	4	2	4	0	0
1145_sub0	1	11	7	4	7	4	0	0
1147_sub1	1	7	4	3	4	3	0	0
11497_sub1	1	6	3	3	3	3	0	0
115_sub1	1	7	5	2	5	2	0	0
1155_sub2	1	11	4	7	4	7	0	0
1156_sub1	1	7	4	3	4	3	0	0
1160_sub0	1	8	4	4	4	4	0	0
1163_sub0	1	8	3	5	3	5	0	0
1166_sub0	1	14	7	7	7	7	0	0
11671_sub2	1	7	3	4	3	4	0	0
11692_sub0	1	10	5	5	5	5	0	0
1177_sub0	1	9	6	3	6	3	0	0
1180_sub0	1	11	5	6	5	6	0	0
1181_sub0	1	7	2	5	2	5	0	0
1191_sub1	1	7	3	4	3	4	0	0
1192_sub1	1	10	4	6	4	6	0	0
1193_sub1	1	7	4	3	4	3	0	0
11944_sub1	1	6	3	3	3	3	0	0
1195_sub1	1	6	3	3	3	3	0	0
1196_sub0	1	11	2	9	2	9	0	0
12_sub2	1	10	6	4	6	4	0	0
12006_sub1	1	7	4	3	4	3	0	0
1208_sub0	1	8	3	5	3	5	0	0
12091_sub1	1	6	4	2	4	2	0	0
12111_sub0	1	6	4	2	4	2	0	0
1212_sub0	1	8	2	6	2	6	0	0
1215_sub0	1	8	4	4	4	4	0	0
12187_sub0	1	6	3	3	3	3	0	0
12211_sub1	1	6	2	4	2	4	0	0
1222_sub0	1	7	3	4	3	4	0	0
1225_sub1	1	12	8	4	8	4	0	0
1229_sub1	1	13	8	5	8	5	0	0
1235_sub0	1	11	4	7	4	7	0	0
1236_sub0	1	11	3	8	3	8	0	0
1240_sub0	1	11	2	9	2	9	0	0
1245_sub1	1	14	12	2	12	2	0	0
1248_sub0	1	8	5	3	5	3	0	0
1251_sub1	1	12	6	6	6	6	0	0
12703_sub1	1	7	4	3	4	3	0	0
12758_sub0	1	6	4	2	4	2	0	0
1279_sub0	1	6	3	3	3	3	0	0
128_sub1	1	8	4	4	4	4	0	0
1287_sub0	1	6	4	2	4	2	0	0
1289_sub0	1	9	4	5	4	5	0	0
1299_sub1	1	6	3	3	3	3	0	0
1310_sub0	1	6	4	2	4	2	0	0
1320_sub0	1	11	4	7	4	7	0	0
133_sub1	1	7	4	3	4	3	0	0
13358_sub1	1	6	2	4	2	4	0	0
1338_sub0	1	12	3	9	3	9	0	0
1343_sub0	1	10	3	7	3	7	0	0
135_sub1	1	6	4	2	4	2	0	0
1353_sub0	1	7	5	2	5	2	0	0
136_sub1	1	6	2	4	2	4	0	0
1361_sub1	1	10	4	6	4	6	0	0
1363_sub0	1	12	7	5	7	5	0	0
1365_sub0	1	6	3	3	3	3	0	0
1370_sub0	1	11	7	4	7	4	0	0
1378_sub0	1	7	3	4	3	4	0	0
1381_sub1	1	7	3	4	3	4	0	0
1386_sub2	1	7	2	5	2	5	0	0
