output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode66_69	3	2239	2431	0.9210201563142739	4670	4322	92.54817987152035
