output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode65_41	3	2525	2695	0.9369202226345084	5220	4898	93.83141762452107
