cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1001_sub0	1	6	3	3	3	3	0	0
1001_sub1	0	1	0	1	0	0	0	1
101_sub0	0	1	1	0	0	0	1	0
101_sub1	1	6	2	4	2	4	0	0
101_sub2	0	1	0	1	0	0	0	1
101_sub3	0	1	1	0	0	0	1	0
101_sub4	0	1	0	1	0	0	0	1
101_sub5	0	1	0	1	0	0	0	1
1017_sub0	0	4	2	2	0	0	2	2
1017_sub1	0	1	0	1	0	0	0	1
1017_sub2	0	1	1	0	0	0	1	0
1017_sub3	0	1	0	1	0	0	0	1
102_sub0	0	1	1	0	0	0	1	0
102_sub1	0	1	0	1	0	0	0	1
102_sub2	1	6	2	4	2	4	0	0
102_sub3	0	1	0	1	0	0	0	1
1026_sub0	0	5	3	2	0	0	3	2
1026_sub1	0	1	0	1	0	0	0	1
1026_sub2	0	1	0	1	0	0	0	1
1026_sub3	0	1	0	1	0	0	0	1
10351_sub0	0	1	0	1	0	0	0	1
10351_sub1	0	1	1	0	0	0	1	0
10351_sub2	0	1	1	0	0	0	1	0
10351_sub3	0	1	1	0	0	0	1	0
10351_sub4	0	1	1	0	0	0	1	0
10351_sub5	0	1	1	0	0	0	1	0
10442_sub0	0	3	1	2	0	0	1	2
10442_sub1	0	1	0	1	0	0	0	1
10442_sub2	0	1	0	1	0	0	0	1
10442_sub3	0	1	1	0	0	0	1	0
1046_sub0	0	1	0	1	0	0	0	1
1046_sub1	0	1	1	0	0	0	1	0
1046_sub2	0	5	3	2	0	0	3	2
1046_sub3	0	1	0	1	0	0	0	1
105_sub0	0	1	1	0	0	0	1	0
105_sub1	1	6	3	3	3	3	0	0
1062_sub0	1	8	6	2	6	2	0	0
1062_sub1	0	1	0	1	0	0	0	1
1062_sub2	0	1	0	1	0	0	0	1
1068_sub0	1	6	2	4	2	4	0	0
1068_sub1	0	1	0	1	0	0	0	1
10747_sub0	0	5	3	2	0	0	3	2
10747_sub1	0	1	1	0	0	0	1	0
1082_sub0	0	1	0	1	0	0	0	1
1082_sub1	0	5	1	4	0	0	1	4
10842_sub0	0	1	1	0	0	0	1	0
10842_sub1	0	2	1	1	0	0	1	1
10842_sub2	0	1	0	1	0	0	0	1
10842_sub3	0	1	1	0	0	0	1	0
10842_sub4	0	1	0	1	0	0	0	1
1096_sub0	0	5	2	3	0	0	2	3
1096_sub1	0	1	1	0	0	0	1	0
1104_sub0	0	5	2	3	0	0	2	3
1104_sub1	0	1	0	1	0	0	0	1
1107_sub0	1	7	4	3	4	3	0	0
1107_sub1	0	1	1	0	0	0	1	0
1107_sub2	0	1	0	1	0	0	0	1
1107_sub3	0	1	0	1	0	0	0	1
111_sub0	0	1	1	0	0	0	1	0
111_sub1	0	5	1	4	0	0	1	4
111_sub2	0	1	0	1	0	0	0	1
111_sub3	0	1	0	1	0	0	0	1
11122_sub0	0	1	0	1	0	0	0	1
11122_sub1	0	1	0	1	0	0	0	1
11122_sub2	1	8	5	3	5	3	0	0
1117_sub0	0	1	0	1	0	0	0	1
1117_sub1	0	1	1	0	0	0	1	0
1117_sub2	0	1	0	1	0	0	0	1
1117_sub3	0	1	0	1	0	0	0	1
1117_sub4	0	1	0	1	0	0	0	1
1117_sub5	0	1	0	1	0	0	0	1
1121_sub0	1	6	2	4	2	4	0	0
1121_sub1	0	1	1	0	0	0	1	0
1121_sub2	0	1	1	0	0	0	1	0
1121_sub3	0	1	1	0	0	0	1	0
1128_sub0	1	6	2	4	2	4	0	0
1128_sub1	0	1	1	0	0	0	1	0
113_sub0	0	1	1	0	0	0	1	0
113_sub1	0	5	3	2	0	0	3	2
113_sub2	0	1	0	1	0	0	0	1
11415_sub0	0	5	4	1	0	0	4	1
11415_sub1	0	1	0	1	0	0	0	1
1143_sub0	0	1	1	0	0	0	1	0
1143_sub1	0	3	0	3	0	0	0	3
1143_sub2	0	1	0	1	0	0	0	1
1143_sub3	0	1	0	1	0	0	0	1
1144_sub0	0	4	1	3	0	0	1	3
1144_sub1	0	1	1	0	0	0	1	0
1144_sub2	0	1	0	1	0	0	0	1
1157_sub0	0	5	3	2	0	0	3	2
