output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode72_49	3	2667	2833	0.9414048711613131	5500	5160	93.81818181818181
