task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
255	14/155a4a	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:08.204	2025-09-03 04:54:18.708	10.6s	8.3s	116 KB	10.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/14/155a4a121b3d6a9af4d162bee2c128	0.1%	70.0%	901.2 MB
251	a9/e4f680	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:09.117	2025-09-03 04:54:20.241	11.2s	8.5s	0	11.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a9/e4f680ed4a8087bda37215d725443d	0.1%	77.3%	877.2 MB
253	dd/b76f37	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:09.400	2025-09-03 04:54:20.512	11.2s	7.8s	0	10 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/dd/b76f37dabc1aa22f21f8c9242b4bac	0.1%	71.9%	877.2 MB
260	f3/f94483	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:08.289	2025-09-03 04:54:20.786	12.6s	9.2s	0	11.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f3/f9448368968afd36c3a64a71891b66	0.1%	69.9%	877.2 MB
256	4e/7b0962	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:10.509	2025-09-03 04:54:20.824	10.4s	7.5s	4 KB	10.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4e/7b09629f70a1ef5e079748a8721a05	0.1%	79.0%	877.2 MB
252	96/62dd6e	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:09.216	2025-09-03 04:54:20.863	11.7s	8.8s	0	10.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/96/62dd6e77326e3890dd9403a7e00b0e	0.1%	72.1%	877.2 MB
250	23/38cf09	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:10.404	2025-09-03 04:54:21.801	11.5s	8.3s	2.9 MB	10.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/23/38cf0960cf931cf0cec099eef9188e	0.1%	75.1%	885.2 MB
257	15/1c8f64	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:09.860	2025-09-03 04:54:21.932	12.2s	8.5s	0	10.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/15/1c8f64e6df3ffc5cb781b996dc14df	0.1%	70.1%	857.3 MB
259	43/487f2d	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:10.746	2025-09-03 04:54:22.077	11.4s	8.7s	0	10.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/43/487f2dc2306c872dd43f21ecd1a603	0.1%	72.9%	877.2 MB
254	91/ce8e30	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:10.650	2025-09-03 04:54:22.697	12.1s	8.9s	0	11.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/91/ce8e304e29700b8391553f0dcf1d26	0.1%	72.8%	877.2 MB
261	0f/2369fc	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:10.703	2025-09-03 04:54:22.760	12.1s	9.5s	0	11.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0f/2369fcdbb6bf2ae10a768f6d13a261	0.1%	69.5%	877.2 MB
279	fa/a31ed1	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:18.709	2025-09-03 04:54:24.477	5.8s	4.2s	292 KB	22.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/fa/a31ed15b273a456f4d624b0e0f4a1f	0.1%	70.7%	966.9 MB
280	32/d442ba	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:19.716	2025-09-03 04:54:25.312	5.6s	3.3s	224 KB	21.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/32/d442ba6a9ad741c95127aaf4baad30	0.1%	85.7%	966.9 MB
282	81/58a1fb	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:20.864	2025-09-03 04:54:26.848	6s	3.6s	0	20.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/81/58a1fbc6036f75725ed1cf38a370cd	0.1%	74.7%	966.8 MB
284	6d/29cc27	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:21.900	2025-09-03 04:54:27.772	6s	3.9s	16 KB	21.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6d/29cc27a0ac286a991430b5e5294d69	0.1%	72.6%	966.8 MB
283	64/54fa2f	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:20.965	2025-09-03 04:54:27.845	7s	4.4s	0	23.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/64/54fa2f23ef8829f70eb87080f033e4	0.1%	72.3%	966.8 MB
