task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
75	7c/35abb4	191841	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 06:35:43.710	16m 46s	16m 45s	208.2%	2.5 GB	188.9 GB	60.6 MB	28.7 MB
77	26/f2be0a	515381	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 06:47:16.677	5m 16s	5m 15s	285.5%	2.5 GB	188.9 GB	59.5 MB	28.2 MB
80	0e/b4d47a	530235	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 06:47:43.639	4m 50s	4m 48s	293.9%	2.5 GB	188.9 GB	60 MB	28.5 MB
79	5f/d8088f	591115	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 06:49:51.167	3m 20s	3m 19s	255.0%	2.6 GB	188.9 GB	60.7 MB	28.8 MB
78	03/76ea06	615706	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 06:50:36.242	2m 52s	2m 50s	270.6%	2.5 GB	188.9 GB	59.1 MB	28 MB
81	29/24fc6d	675986	UMI_PIPELINE:UMI_POLISHING:MERGE_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 06:53:27.881	681ms	27ms	90.6%	4.7 MB	7.1 MB	26.5 MB	26.4 MB
82	90/d62ffa	676312	UMI_PIPELINE:UMI_POLISHING:FILTER_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 06:53:28.582	733ms	199ms	1830.7%	16.3 MB	42.8 MB	26.5 MB	26.4 MB
83	e5/85a943	676551	UMI_PIPELINE:UMI_POLISHING:MAP_CONSENSUS (1)	COMPLETED	0	2025-07-14 06:53:29.334	1.1s	350ms	1638.4%	14.2 MB	1.6 GB	61.7 MB	35.2 MB
84	0f/77a5bd	676576	UMI_PIPELINE:CONSENSUS_POLISHING:DETECT_UMI_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 06:53:29.351	1.4s	596ms	101.2%	10.4 MB	14.4 MB	27.5 MB	27 MB
86	d0/bf1b8b	677284	UMI_PIPELINE:CONSENSUS_POLISHING:CLUSTER_CONSENSUS (1)	COMPLETED	0	2025-07-14 06:53:30.773	882ms	204ms	214.3%	11.4 MB	42.9 MB	27.1 MB	53.6 MB
87	a9/7b7b3b	677664	UMI_PIPELINE:CONSENSUS_POLISHING:REFORMAT_CONSENSUS_CLUSTER (1)	COMPLETED	0	2025-07-14 06:53:31.839	765ms	149ms	103.9%	11.6 MB	15.2 MB	27.8 MB	26.2 MB
88	11/89028a	677942	UMI_PIPELINE:CONSENSUS_POLISHING:MAP_FINAL_CONSENSUS (1)	COMPLETED	0	2025-07-14 06:53:32.625	933ms	364ms	1554.7%	17.1 MB	1.5 GB	61.2 MB	34.9 MB
85	1b/e8f72a	677166	UMI_PIPELINE:VARIANT_CALLING:MUTSERVE (1)	COMPLETED	0	2025-07-14 06:53:30.481	3.6s	2.9s	209.6%	951 MB	21.1 GB	19.1 MB	2.6 MB
89	7b/34927d	678433	UMI_PIPELINE:CONSENSUS_VARIANT_CALLING:MUTSERVE (1)	COMPLETED	0	2025-07-14 06:53:33.573	3.2s	2.6s	215.0%	951.6 MB	21.1 GB	18.8 MB	2.4 MB
