cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
0_sub1	1	12	3	9	3	9	0	0
10002_sub0	1	7	3	4	3	4	0	0
10010_sub0	1	6	3	3	3	3	0	0
10020_sub0	1	9	3	6	3	6	0	0
10024_sub0	1	9	3	6	3	6	0	0
1004_sub1	1	16	9	7	9	7	0	0
10046_sub0	1	9	4	5	4	5	0	0
1005_sub2	1	14	9	5	9	5	0	0
1006_sub2	1	9	5	4	5	4	0	0
10064_sub1	1	6	4	2	4	2	0	0
10072_sub5	1	7	4	3	4	3	0	0
10093_sub1	1	10	3	7	3	7	0	0
10098_sub0	1	6	1	5	1	5	0	0
10104_sub0	1	11	7	4	7	4	0	0
10115_sub0	1	10	7	3	7	3	0	0
10141_sub0	1	14	7	7	7	7	0	0
10145_sub0	1	6	1	5	1	5	0	0
1016_sub1	1	16	8	8	8	8	0	0
10160_sub0	1	10	2	8	2	8	0	0
10175_sub0	1	10	4	6	4	6	0	0
10191_sub0	1	8	8	0	8	0	0	0
102_sub3	1	14	5	9	5	9	0	0
1020_sub0	1	7	3	4	3	4	0	0
1021_sub0	1	17	6	11	6	11	0	0
10214_sub0	1	19	11	8	11	8	0	0
10215_sub0	1	8	4	4	4	4	0	0
10217_sub4	1	6	3	3	3	3	0	0
10221_sub0	1	7	5	2	5	2	0	0
10226_sub0	1	8	2	6	2	6	0	0
10227_sub0	1	9	5	4	5	4	0	0
1024_sub0	1	11	7	4	7	4	0	0
10245_sub0	1	17	12	5	12	5	0	0
10248_sub0	1	15	6	9	6	9	0	0
1025_sub1	1	8	6	2	6	2	0	0
10258_sub0	1	10	6	4	6	4	0	0
10267_sub1	1	11	4	7	4	7	0	0
10271_sub0	1	6	3	3	3	3	0	0
10273_sub0	1	9	4	5	4	5	0	0
10274_sub0	1	8	6	2	6	2	0	0
10275_sub0	1	10	6	4	6	4	0	0
10279_sub0	1	7	5	2	5	2	0	0
1029_sub0	1	12	6	6	6	6	0	0
10295_sub0	1	14	7	7	7	7	0	0
10301_sub0	1	18	11	7	11	7	0	0
10305_sub0	1	14	8	6	8	6	0	0
1031_sub0	1	19	9	10	9	10	0	0
10318_sub0	1	14	7	7	7	7	0	0
10322_sub1	1	10	4	6	4	6	0	0
1034_sub0	1	15	3	12	3	12	0	0
10341_sub0	1	12	7	5	7	5	0	0
10349_sub0	1	9	2	7	2	7	0	0
10353_sub0	1	8	5	3	5	3	0	0
10372_sub0	1	15	10	5	10	5	0	0
10397_sub0	1	10	5	5	5	5	0	0
1040_sub0	1	12	4	8	4	8	0	0
10403_sub0	1	8	3	5	3	5	0	0
10412_sub0	1	15	6	9	6	9	0	0
10413_sub0	1	6	3	3	3	3	0	0
10415_sub0	1	23	14	9	11	9	3	0
10421_sub0	1	14	6	8	6	8	0	0
10431_sub0	1	11	4	7	4	7	0	0
10433_sub0	1	6	3	3	3	3	0	0
10437_sub1	1	12	8	4	8	4	0	0
10439_sub1	1	11	3	8	3	8	0	0
1044_sub0	1	20	7	13	7	13	0	0
10454_sub1	1	8	4	4	4	4	0	0
10463_sub0	1	14	3	11	3	11	0	0
10465_sub0	1	8	4	4	4	4	0	0
10473_sub1	1	9	6	3	6	3	0	0
1048_sub1	1	10	5	5	5	5	0	0
1049_sub0	1	13	6	7	6	7	0	0
10501_sub0	1	12	9	3	9	3	0	0
10506_sub0	1	12	6	6	6	6	0	0
10517_sub0	1	8	4	4	4	4	0	0
10534_sub1	1	11	7	4	7	4	0	0
1055_sub0	1	15	10	5	10	5	0	0
10558_sub0	1	15	6	9	6	9	0	0
10573_sub1	1	7	5	2	5	2	0	0
10575_sub0	1	16	6	10	6	10	0	0
10588_sub0	1	10	2	8	2	8	0	0
10610_sub0	1	20	11	9	11	9	0	0
1062_sub0	1	24	5	19	5	15	0	4
10620_sub0	1	12	1	11	1	11	0	0
10622_sub1	1	9	6	3	6	3	0	0
10625_sub1	1	7	5	2	5	2	0	0
10629_sub0	1	9	5	4	5	4	0	0
10638_sub0	1	7	2	5	2	5	0	0
1064_sub0	1	11	4	7	4	7	0	0
10653_sub1	1	19	10	9	10	9	0	0
10661_sub0	1	7	0	7	0	7	0	0
10668_sub0	1	13	4	9	4	9	0	0
10688_sub0	1	18	10	8	10	8	0	0
10691_sub0	1	14	7	7	7	7	0	0
10698_sub0	1	10	5	5	5	5	0	0
1070_sub0	1	17	8	9	8	9	0	0
1071_sub0	1	8	4	4	4	4	0	0
1072_sub0	1	7	3	4	3	4	0	0
10739_sub0	1	9	5	4	5	4	0	0
1074_sub3	1	8	5	3	5	3	0	0
10744_sub1	1	6	1	5	1	5	0	0
10755_sub0	1	16	8	8	8	8	0	0
1077_sub1	1	6	6	0	6	0	0	0
10773_sub1	1	7	4	3	4	3	0	0
10777_sub0	1	6	3	3	3	3	0	0
10784_sub0	1	12	8	4	8	4	0	0
1079_sub0	1	7	2	5	2	5	0	0
10803_sub0	1	8	5	3	5	3	0	0
1082_sub0	1	10	4	6	4	6	0	0
1083_sub0	1	13	8	5	8	5	0	0
10831_sub0	1	7	4	3	4	3	0	0
1086_sub0	1	9	5	4	5	4	0	0
10882_sub0	1	9	6	3	6	3	0	0
10915_sub0	1	11	5	6	5	6	0	0
10933_sub0	1	11	6	5	6	5	0	0
10938_sub0	1	10	4	6	4	6	0	0
10944_sub0	1	8	3	5	3	5	0	0
10951_sub0	1	11	4	7	4	7	0	0
10964_sub2	1	8	2	6	2	6	0	0
10969_sub0	1	10	5	5	5	5	0	0
10978_sub0	1	10	4	6	4	6	0	0
10981_sub0	1	11	5	6	5	6	0	0
10984_sub1	1	8	5	3	5	3	0	0
10994_sub1	1	6	4	2	4	2	0	0
10995_sub0	1	7	2	5	2	5	0	0
11009_sub0	1	6	2	4	2	4	0	0
11026_sub0	1	15	8	7	8	7	0	0
11028_sub0	1	13	8	5	8	5	0	0
1104_sub0	1	10	6	4	6	4	0	0
11045_sub1	1	7	4	3	4	3	0	0
1109_sub0	1	11	6	5	6	5	0	0
11091_sub1	1	18	13	5	13	5	0	0
11108_sub1	1	12	6	6	6	6	0	0
1112_sub0	1	11	6	5	6	5	0	0
11126_sub0	1	13	8	5	8	5	0	0
1113_sub0	1	23	10	13	10	10	0	3
11141_sub0	1	18	10	8	10	8	0	0
11146_sub0	1	6	3	3	3	3	0	0
11162_sub0	1	6	2	4	2	4	0	0
1118_sub0	1	12	2	10	2	10	0	0
11183_sub0	1	9	7	2	7	2	0	0
112_sub2	1	13	9	4	9	4	0	0
11200_sub0	1	8	6	2	6	2	0	0
11202_sub0	1	6	3	3	3	3	0	0
11222_sub0	1	11	8	3	8	3	0	0
1123_sub0	1	17	6	11	6	11	0	0
11240_sub0	1	14	4	10	4	10	0	0
11244_sub0	1	6	2	4	2	4	0	0
11275_sub1	1	9	5	4	5	4	0	0
11288_sub0	1	8	3	5	3	5	0	0
1129_sub1	1	8	2	6	2	6	0	0
11291_sub0	1	15	5	10	5	10	0	0
11308_sub0	1	7	1	6	1	6	0	0
1131_sub1	1	16	8	8	8	8	0	0
11311_sub0	1	12	8	4	8	4	0	0
1132_sub0	1	12	3	9	3	9	0	0
11342_sub0	1	7	2	5	2	5	0	0
11377_sub1	1	11	6	5	6	5	0	0
11395_sub0	1	8	3	5	3	5	0	0
11399_sub0	1	8	4	4	4	4	0	0
11421_sub0	1	17	8	9	8	9	0	0
1144_sub0	1	13	5	8	5	8	0	0
11455_sub1	1	9	5	4	5	4	0	0
11473_sub0	1	9	4	5	4	5	0	0
11489_sub0	1	10	6	4	6	4	0	0
11490_sub0	1	10	4	6	4	6	0	0
11500_sub0	1	12	6	6	6	6	0	0
11508_sub1	1	7	4	3	4	3	0	0
11519_sub0	1	12	6	6	6	6	0	0
11532_sub2	1	6	3	3	3	3	0	0
11541_sub0	1	17	5	12	5	12	0	0
11546_sub0	1	11	7	4	7	4	0	0
11565_sub0	1	9	7	2	7	2	0	0
1157_sub0	1	14	7	7	7	7	0	0
11592_sub0	1	11	6	5	6	5	0	0
116_sub1	1	15	6	9	6	9	0	0
1160_sub0	1	18	9	9	9	9	0	0
11620_sub0	1	9	6	3	6	3	0	0
11625_sub2	1	9	2	7	2	7	0	0
11648_sub3	1	6	4	2	4	2	0	0
11651_sub0	1	16	8	8	8	8	0	0
1166_sub1	1	11	3	8	3	8	0	0
11660_sub0	1	8	3	5	3	5	0	0
1167_sub2	1	16	10	6	10	6	0	0
11675_sub1	1	13	4	9	4	9	0	0
11708_sub1	1	9	5	4	5	4	0	0
11715_sub0	1	10	7	3	7	3	0	0
11716_sub0	1	9	6	3	6	3	0	0
11723_sub0	1	12	6	6	6	6	0	0
1173_sub0	1	11	2	9	2	9	0	0
1174_sub0	1	14	7	7	7	7	0	0
11744_sub0	1	18	7	11	7	11	0	0
1175_sub0	1	14	5	9	5	9	0	0
11763_sub1	1	9	4	5	4	5	0	0
11771_sub0	1	14	3	11	3	11	0	0
1178_sub0	1	8	2	6	2	6	0	0
11782_sub0	1	8	4	4	4	4	0	0
11785_sub0	1	8	4	4	4	4	0	0
11804_sub1	1	16	6	10	6	10	0	0
11821_sub0	1	11	7	4	7	4	0	0
1183_sub0	1	18	6	12	6	12	0	0
11849_sub0	1	10	5	5	5	5	0	0
11852_sub0	1	8	4	4	4	4	0	0
11869_sub0	1	15	7	8	7	8	0	0
1187_sub1	1	11	7	4	7	4	0	0
11887_sub1	1	8	4	4	4	4	0	0
11888_sub0	1	8	3	5	3	5	0	0
1189_sub0	1	7	4	3	4	3	0	0
11907_sub0	1	7	4	3	4	3	0	0
11913_sub0	1	8	3	5	3	5	0	0
11930_sub1	1	6	2	4	2	4	0	0
11945_sub0	1	12	6	6	6	6	0	0
1195_sub0	1	14	7	7	7	7	0	0
11950_sub2	1	9	3	6	3	6	0	0
11970_sub0	1	7	4	3	4	3	0	0
11972_sub0	1	11	6	5	6	5	0	0
1200_sub0	1	12	6	6	6	6	0	0
1201_sub0	1	15	9	6	9	6	0	0
12015_sub0	1	9	3	6	3	6	0	0
12021_sub0	1	19	10	9	10	9	0	0
12023_sub1	1	7	4	3	4	3	0	0
12027_sub0	1	15	7	8	7	8	0	0
12036_sub0	1	11	3	8	3	8	0	0
12039_sub0	1	8	4	4	4	4	0	0
12068_sub1	1	6	5	1	5	1	0	0
12076_sub0	1	8	6	2	6	2	0	0
12082_sub0	1	11	9	2	9	2	0	0
12087_sub0	1	8	4	4	4	4	0	0
12090_sub0	1	8	3	5	3	5	0	0
12095_sub1	1	10	6	4	6	4	0	0
12125_sub0	1	10	7	3	7	3	0	0
12135_sub1	1	11	5	6	5	6	0	0
12161_sub0	1	17	13	4	13	4	0	0
1217_sub0	1	14	6	8	6	8	0	0
1219_sub0	1	8	4	4	4	4	0	0
12191_sub0	1	9	3	6	3	6	0	0
12211_sub0	1	9	4	5	4	5	0	0
12220_sub1	1	16	7	9	7	9	0	0
12222_sub1	1	15	6	9	6	9	0	0
12223_sub0	1	8	1	7	1	7	0	0
12244_sub1	1	10	5	5	5	5	0	0
12246_sub0	1	18	10	8	10	8	0	0
12247_sub2	1	6	4	2	4	2	0	0
1227_sub0	1	20	7	13	7	13	0	0
12285_sub2	1	9	5	4	5	4	0	0
12317_sub1	1	9	3	6	3	6	0	0
12329_sub1	1	11	7	4	7	4	0	0
12335_sub0	1	6	3	3	3	3	0	0
12347_sub0	1	15	7	8	7	8	0	0
12359_sub0	1	6	3	3	3	3	0	0
12362_sub0	1	9	5	4	5	4	0	0
12375_sub0	1	7	2	5	2	5	0	0
1238_sub1	1	6	4	2	4	2	0	0
12403_sub1	1	6	2	4	2	4	0	0
12405_sub0	1	7	2	5	2	5	0	0
1241_sub1	1	11	6	5	6	5	0	0
12418_sub0	1	8	3	5	3	5	0	0
12436_sub0	1	9	4	5	4	5	0	0
1244_sub0	1	16	10	6	10	6	0	0
1245_sub0	1	7	5	2	5	2	0	0
12451_sub0	1	7	3	4	3	4	0	0
12459_sub0	1	14	7	7	7	7	0	0
1246_sub0	1	17	8	9	8	9	0	0
12479_sub0	1	10	6	4	6	4	0	0
12502_sub0	1	11	5	6	5	6	0	0
12505_sub2	1	6	3	3	3	3	0	0
12517_sub1	1	18	11	7	11	7	0	0
12525_sub0	1	12	6	6	6	6	0	0
12529_sub0	1	7	1	6	1	6	0	0
12532_sub0	1	8	4	4	4	4	0	0
12558_sub0	1	8	3	5	3	5	0	0
12559_sub1	1	7	5	2	5	2	0	0
12567_sub0	1	6	3	3	3	3	0	0
12573_sub0	1	17	11	6	11	6	0	0
1259_sub0	1	13	8	5	8	5	0	0
12608_sub0	1	17	10	7	10	7	0	0
1262_sub3	1	6	3	3	3	3	0	0
12624_sub0	1	11	6	5	6	5	0	0
1265_sub0	1	21	13	8	12	8	1	0
1267_sub0	1	16	5	11	5	11	0	0
12687_sub0	1	9	2	7	2	7	0	0
1269_sub0	1	19	11	8	11	8	0	0
127_sub1	1	6	2	4	2	4	0	0
1271_sub0	1	10	4	6	4	6	0	0
12710_sub0	1	8	5	3	5	3	0	0
12713_sub0	1	16	5	11	5	11	0	0
12716_sub0	1	20	7	13	7	13	0	0
1272_sub1	1	10	4	6	4	6	0	0
12723_sub0	1	14	5	9	5	9	0	0
12730_sub0	1	8	4	4	4	4	0	0
12746_sub0	1	10	6	4	6	4	0	0
12756_sub0	1	8	6	2	6	2	0	0
12759_sub0	1	6	2	4	2	4	0	0
1276_sub0	1	11	1	10	1	10	0	0
12761_sub0	1	13	6	7	6	7	0	0
1277_sub1	1	12	7	5	7	5	0	0
12779_sub0	1	9	6	3	6	3	0	0
12795_sub0	1	12	6	6	6	6	0	0
1280_sub1	1	6	6	0	6	0	0	0
12804_sub0	1	14	8	6	8	6	0	0
12830_sub0	1	8	3	5	3	5	0	0
1284_sub2	1	22	12	10	10	10	2	0
12887_sub1	1	9	6	3	6	3	0	0
1289_sub0	1	6	2	4	2	4	0	0
12896_sub1	1	12	8	4	8	4	0	0
12898_sub0	1	10	5	5	5	5	0	0
12918_sub1	1	7	1	6	1	6	0	0
12919_sub1	1	8	3	5	3	5	0	0
1295_sub0	1	17	8	9	8	9	0	0
12952_sub0	1	7	4	3	4	3	0	0
1296_sub0	1	15	10	5	10	5	0	0
12964_sub0	1	12	3	9	3	9	0	0
12977_sub0	1	12	6	6	6	6	0	0
13007_sub0	1	11	5	6	5	6	0	0
13013_sub0	1	16	6	10	6	10	0	0
13016_sub1	1	6	4	2	4	2	0	0
13018_sub0	1	10	7	3	7	3	0	0
1307_sub2	1	7	6	1	6	1	0	0
13077_sub0	1	8	4	4	4	4	0	0
1309_sub0	1	6	2	4	2	4	0	0
1311_sub0	1	16	7	9	7	9	0	0
13111_sub0	1	10	3	7	3	7	0	0
13112_sub4	1	11	4	7	4	7	0	0
13141_sub0	1	8	4	4	4	4	0	0
1316_sub3	1	12	7	5	7	5	0	0
13169_sub0	1	9	6	3	6	3	0	0
13170_sub1	1	8	4	4	4	4	0	0
13171_sub3	1	6	4	2	4	2	0	0
13187_sub0	1	12	5	7	5	7	0	0
1319_sub0	1	7	7	0	7	0	0	0
132_sub2	1	18	7	11	7	11	0	0
13207_sub0	1	8	4	4	4	4	0	0
1321_sub0	1	9	2	7	2	7	0	0
13212_sub2	1	6	4	2	4	2	0	0
13228_sub1	1	6	3	3	3	3	0	0
1323_sub0	1	21	12	9	11	9	1	0
13233_sub0	1	8	4	4	4	4	0	0
13254_sub0	1	14	5	9	5	9	0	0
1327_sub1	1	10	2	8	2	8	0	0
13282_sub1	1	7	3	4	3	4	0	0
13287_sub0	1	7	1	6	1	6	0	0
13316_sub2	1	19	9	10	9	10	0	0
13319_sub0	1	11	7	4	7	4	0	0
13328_sub0	1	9	4	5	4	5	0	0
13349_sub0	1	11	4	7	4	7	0	0
13383_sub0	1	10	4	6	4	6	0	0
13386_sub2	1	10	6	4	6	4	0	0
13392_sub0	1	15	7	8	7	8	0	0
134_sub2	1	8	6	2	6	2	0	0
1341_sub0	1	17	7	10	7	10	0	0
1342_sub0	1	8	4	4	4	4	0	0
1343_sub0	1	12	4	8	4	8	0	0
1346_sub1	1	6	1	5	1	5	0	0
13473_sub0	1	8	5	3	5	3	0	0
13489_sub0	1	15	7	8	7	8	0	0
1351_sub0	1	17	10	7	10	7	0	0
1356_sub0	1	11	8	3	8	3	0	0
1357_sub0	1	18	6	12	6	12	0	0
1359_sub0	1	13	5	8	5	8	0	0
13592_sub0	1	10	6	4	6	4	0	0
13601_sub0	1	6	1	5	1	5	0	0
13607_sub0	1	6	1	5	1	5	0	0
1361_sub1	1	12	4	8	4	8	0	0
13637_sub0	1	8	5	3	5	3	0	0
