output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode66_19	3	2378	2527	0.9410368025326474	4905	4587	93.51681957186544
