cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
0_sub0	0	1	0	1	0	0	0	1
0_sub1	1	15	7	8	7	8	0	0
0_sub2	0	1	0	1	0	0	0	1
0_sub3	0	1	0	1	0	0	0	1
0_sub4	0	1	1	0	0	0	1	0
0_sub5	0	1	0	1	0	0	0	1
10002_sub0	0	1	1	0	0	0	1	0
10002_sub1	0	1	0	1	0	0	0	1
10002_sub2	0	1	0	1	0	0	0	1
10002_sub3	0	1	1	0	0	0	1	0
10002_sub4	0	1	1	0	0	0	1	0
10002_sub5	0	1	0	1	0	0	0	1
10008_sub0	0	1	1	0	0	0	1	0
10008_sub1	0	3	0	3	0	0	0	3
10008_sub2	0	1	1	0	0	0	1	0
10008_sub3	0	1	0	1	0	0	0	1
10008_sub4	0	1	0	1	0	0	0	1
10008_sub5	0	1	0	1	0	0	0	1
10008_sub6	0	1	0	1	0	0	0	1
10008_sub7	0	1	1	0	0	0	1	0
10013_sub0	1	7	3	4	3	4	0	0
10013_sub1	0	1	1	0	0	0	1	0
10013_sub2	0	3	0	3	0	0	0	3
10013_sub3	0	1	1	0	0	0	1	0
10018_sub0	0	1	1	0	0	0	1	0
10018_sub1	0	2	1	1	0	0	1	1
10018_sub2	0	1	0	1	0	0	0	1
10018_sub3	0	2	1	1	0	0	1	1
10018_sub4	0	1	1	0	0	0	1	0
1002_sub0	0	1	1	0	0	0	1	0
1002_sub1	0	1	0	1	0	0	0	1
1002_sub2	0	3	1	2	0	0	1	2
1002_sub3	0	1	0	1	0	0	0	1
1002_sub4	0	1	0	1	0	0	0	1
1002_sub5	0	1	0	1	0	0	0	1
10023_sub0	1	20	7	13	7	13	0	0
10023_sub1	0	1	0	1	0	0	0	1
10023_sub2	0	1	1	0	0	0	1	0
10023_sub3	0	1	1	0	0	0	1	0
10024_sub0	0	1	0	1	0	0	0	1
10024_sub1	0	1	0	1	0	0	0	1
10024_sub2	0	1	1	0	0	0	1	0
10024_sub3	0	1	1	0	0	0	1	0
10024_sub4	0	1	0	1	0	0	0	1
10024_sub5	0	1	1	0	0	0	1	0
10024_sub6	0	1	1	0	0	0	1	0
10027_sub0	0	2	2	0	0	0	2	0
10027_sub1	0	1	1	0	0	0	1	0
10027_sub2	0	1	1	0	0	0	1	0
10027_sub3	0	1	1	0	0	0	1	0
10027_sub4	0	1	0	1	0	0	0	1
10027_sub5	0	1	1	0	0	0	1	0
10029_sub0	1	11	6	5	6	5	0	0
10029_sub1	0	1	1	0	0	0	1	0
10029_sub2	0	1	0	1	0	0	0	1
10029_sub3	0	1	1	0	0	0	1	0
10030_sub0	0	1	1	0	0	0	1	0
10030_sub1	0	1	1	0	0	0	1	0
10030_sub2	0	1	1	0	0	0	1	0
10030_sub3	0	1	0	1	0	0	0	1
10030_sub4	0	1	0	1	0	0	0	1
10030_sub5	0	1	0	1	0	0	0	1
10048_sub0	0	1	1	0	0	0	1	0
10048_sub1	1	14	9	5	9	5	0	0
10048_sub2	0	1	1	0	0	0	1	0
10048_sub3	0	1	1	0	0	0	1	0
10048_sub4	0	1	1	0	0	0	1	0
10049_sub0	0	1	0	1	0	0	0	1
10049_sub1	0	1	0	1	0	0	0	1
10049_sub2	0	1	1	0	0	0	1	0
10049_sub3	0	1	0	1	0	0	0	1
10049_sub4	0	1	1	0	0	0	1	0
10049_sub5	0	1	0	1	0	0	0	1
10049_sub6	0	1	1	0	0	0	1	0
1005_sub0	0	1	1	0	0	0	1	0
1005_sub1	0	1	0	1	0	0	0	1
1005_sub2	0	1	1	0	0	0	1	0
1005_sub3	0	1	1	0	0	0	1	0
1005_sub4	0	1	1	0	0	0	1	0
1005_sub5	0	1	0	1	0	0	0	1
1005_sub6	0	1	1	0	0	0	1	0
10051_sub0	1	23	11	12	10	10	1	2
10051_sub1	0	1	0	1	0	0	0	1
10051_sub2	0	1	0	1	0	0	0	1
10051_sub3	0	1	1	0	0	0	1	0
10051_sub4	0	1	1	0	0	0	1	0
10051_sub5	0	1	1	0	0	0	1	0
10051_sub6	0	1	1	0	0	0	1	0
10051_sub7	0	1	1	0	0	0	1	0
10060_sub0	0	1	1	0	0	0	1	0
10060_sub1	0	1	0	1	0	0	0	1
10060_sub2	0	1	0	1	0	0	0	1
10060_sub3	0	1	1	0	0	0	1	0
10060_sub4	0	1	1	0	0	0	1	0
10060_sub5	0	1	0	1	0	0	0	1
10060_sub6	0	1	1	0	0	0	1	0
10061_sub0	0	1	1	0	0	0	1	0
10061_sub1	0	1	1	0	0	0	1	0
10061_sub2	0	1	0	1	0	0	0	1
10061_sub3	0	1	0	1	0	0	0	1
10061_sub4	0	1	1	0	0	0	1	0
10061_sub5	0	1	0	1	0	0	0	1
10065_sub0	0	1	0	1	0	0	0	1
10065_sub1	0	1	1	0	0	0	1	0
10065_sub2	0	1	0	1	0	0	0	1
10065_sub3	1	7	3	4	3	4	0	0
10065_sub4	0	1	0	1	0	0	0	1
10069_sub0	0	1	0	1	0	0	0	1
10069_sub1	0	1	1	0	0	0	1	0
10069_sub2	0	1	1	0	0	0	1	0
10069_sub3	0	1	0	1	0	0	0	1
10069_sub4	0	1	0	1	0	0	0	1
10069_sub5	0	1	1	0	0	0	1	0
10069_sub6	0	1	1	0	0	0	1	0
1007_sub0	0	1	0	1	0	0	0	1
1007_sub1	1	21	9	12	9	11	0	1
1007_sub2	0	1	0	1	0	0	0	1
1007_sub3	0	1	1	0	0	0	1	0
1007_sub4	0	1	0	1	0	0	0	1
1007_sub5	0	1	1	0	0	0	1	0
10070_sub0	0	2	2	0	0	0	2	0
10070_sub1	0	1	1	0	0	0	1	0
10070_sub2	0	1	0	1	0	0	0	1
10070_sub3	0	1	0	1	0	0	0	1
10070_sub4	0	1	0	1	0	0	0	1
10071_sub0	1	28	18	10	10	10	8	0
10071_sub1	0	1	1	0	0	0	1	0
10071_sub2	0	1	1	0	0	0	1	0
10071_sub3	0	1	0	1	0	0	0	1
10071_sub4	0	2	0	2	0	0	0	2
10071_sub5	0	1	0	1	0	0	0	1
10075_sub0	0	1	0	1	0	0	0	1
10075_sub1	0	1	0	1	0	0	0	1
10075_sub2	0	1	1	0	0	0	1	0
10075_sub3	0	1	0	1	0	0	0	1
10075_sub4	0	1	0	1	0	0	0	1
10075_sub5	0	1	1	0	0	0	1	0
10075_sub6	0	1	0	1	0	0	0	1
10075_sub7	0	1	1	0	0	0	1	0
10075_sub8	0	1	1	0	0	0	1	0
10075_sub9	0	1	0	1	0	0	0	1
10075_sub10	0	1	0	1	0	0	0	1
10075_sub11	0	1	1	0	0	0	1	0
10075_sub12	0	1	0	1	0	0	0	1
10075_sub13	0	1	1	0	0	0	1	0
10076_sub0	0	1	0	1	0	0	0	1
10076_sub1	0	1	0	1	0	0	0	1
10076_sub2	0	1	1	0	0	0	1	0
10076_sub3	0	1	0	1	0	0	0	1
10076_sub4	0	1	0	1	0	0	0	1
10076_sub5	0	1	0	1	0	0	0	1
10085_sub0	0	1	1	0	0	0	1	0
10085_sub1	0	1	0	1	0	0	0	1
10085_sub2	0	1	1	0	0	0	1	0
10085_sub3	0	1	1	0	0	0	1	0
10085_sub4	0	1	0	1	0	0	0	1
10085_sub5	0	1	0	1	0	0	0	1
10086_sub0	0	1	0	1	0	0	0	1
10086_sub1	0	5	2	3	0	0	2	3
10086_sub2	0	1	0	1	0	0	0	1
10087_sub0	0	1	0	1	0	0	0	1
10087_sub1	0	1	1	0	0	0	1	0
10087_sub2	0	1	0	1	0	0	0	1
10087_sub3	0	1	0	1	0	0	0	1
10087_sub4	0	1	0	1	0	0	0	1
10087_sub5	0	1	1	0	0	0	1	0
10087_sub6	0	1	0	1	0	0	0	1
10089_sub0	0	1	0	1	0	0	0	1
10089_sub1	0	1	1	0	0	0	1	0
10089_sub2	0	1	1	0	0	0	1	0
10089_sub3	0	1	1	0	0	0	1	0
10089_sub4	0	1	1	0	0	0	1	0
10089_sub5	0	1	1	0	0	0	1	0
10089_sub6	0	1	1	0	0	0	1	0
10094_sub0	0	1	0	1	0	0	0	1
10094_sub1	0	2	1	1	0	0	1	1
10094_sub2	0	1	1	0	0	0	1	0
10094_sub3	0	1	0	1	0	0	0	1
10094_sub4	0	1	1	0	0	0	1	0
10094_sub5	0	1	1	0	0	0	1	0
10094_sub6	0	1	0	1	0	0	0	1
10098_sub0	0	1	0	1	0	0	0	1
10098_sub1	0	1	1	0	0	0	1	0
10098_sub2	0	1	1	0	0	0	1	0
10098_sub3	0	1	1	0	0	0	1	0
10098_sub4	0	1	0	1	0	0	0	1
10098_sub5	0	2	1	1	0	0	1	1
10098_sub6	0	1	0	1	0	0	0	1
1010_sub0	0	1	0	1	0	0	0	1
1010_sub1	1	9	3	6	3	6	0	0
10102_sub0	1	21	9	12	9	11	0	1
10102_sub1	0	1	1	0	0	0	1	0
10102_sub2	0	1	0	1	0	0	0	1
10102_sub3	0	1	0	1	0	0	0	1
10102_sub4	0	1	0	1	0	0	0	1
10102_sub5	0	1	1	0	0	0	1	0
10105_sub0	1	8	2	6	2	6	0	0
10105_sub1	0	1	0	1	0	0	0	1
10105_sub2	0	1	1	0	0	0	1	0
10106_sub0	1	8	5	3	5	3	0	0
10106_sub1	0	1	0	1	0	0	0	1
10106_sub2	0	1	1	0	0	0	1	0
10106_sub3	0	1	0	1	0	0	0	1
10106_sub4	0	1	0	1	0	0	0	1
10106_sub5	0	1	1	0	0	0	1	0
10111_sub0	0	1	1	0	0	0	1	0
10111_sub1	0	1	0	1	0	0	0	1
10111_sub2	0	1	1	0	0	0	1	0
10111_sub3	0	1	1	0	0	0	1	0
10111_sub4	0	1	0	1	0	0	0	1
10111_sub5	0	1	1	0	0	0	1	0
10111_sub6	0	1	1	0	0	0	1	0
10111_sub7	0	1	0	1	0	0	0	1
10113_sub0	0	1	1	0	0	0	1	0
10113_sub1	0	1	1	0	0	0	1	0
10113_sub2	0	1	0	1	0	0	0	1
10113_sub3	0	1	0	1	0	0	0	1
10113_sub4	0	1	1	0	0	0	1	0
10113_sub5	0	1	1	0	0	0	1	0
10113_sub6	0	1	1	0	0	0	1	0
10122_sub0	0	1	1	0	0	0	1	0
10122_sub1	0	1	0	1	0	0	0	1
10122_sub2	0	1	1	0	0	0	1	0
10122_sub3	0	1	1	0	0	0	1	0
10122_sub4	0	1	0	1	0	0	0	1
10122_sub5	0	1	1	0	0	0	1	0
10122_sub6	0	1	0	1	0	0	0	1
10126_sub0	0	1	1	0	0	0	1	0
10126_sub1	0	2	1	1	0	0	1	1
10126_sub2	0	1	1	0	0	0	1	0
10126_sub3	0	1	1	0	0	0	1	0
10126_sub4	0	1	0	1	0	0	0	1
10126_sub5	0	1	1	0	0	0	1	0
1013_sub0	0	1	1	0	0	0	1	0
1013_sub1	0	1	1	0	0	0	1	0
1013_sub2	1	16	10	6	10	6	0	0
1013_sub3	0	1	0	1	0	0	0	1
1013_sub4	0	1	1	0	0	0	1	0
1013_sub5	0	1	0	1	0	0	0	1
10137_sub0	1	26	17	9	11	9	6	0
10137_sub1	0	1	0	1	0	0	0	1
10137_sub2	0	1	0	1	0	0	0	1
10137_sub3	0	1	0	1	0	0	0	1
10137_sub4	0	1	1	0	0	0	1	0
10137_sub5	0	1	1	0	0	0	1	0
10137_sub6	0	1	1	0	0	0	1	0
10138_sub0	0	1	1	0	0	0	1	0
10138_sub1	0	1	0	1	0	0	0	1
10138_sub2	0	1	0	1	0	0	0	1
10138_sub3	0	1	0	1	0	0	0	1
10138_sub4	0	1	1	0	0	0	1	0
10138_sub5	0	1	0	1	0	0	0	1
10138_sub6	0	1	0	1	0	0	0	1
10138_sub7	0	1	1	0	0	0	1	0
10139_sub0	0	1	1	0	0	0	1	0
10139_sub1	0	1	0	1	0	0	0	1
10139_sub2	0	1	1	0	0	0	1	0
10139_sub3	0	1	1	0	0	0	1	0
10139_sub4	0	1	1	0	0	0	1	0
10139_sub5	0	1	0	1	0	0	0	1
1014_sub0	0	1	0	1	0	0	0	1
1014_sub1	1	31	14	17	10	10	4	7
1014_sub2	0	1	1	0	0	0	1	0
10141_sub0	1	9	5	4	5	4	0	0
10141_sub1	0	1	1	0	0	0	1	0
10141_sub2	0	1	1	0	0	0	1	0
10141_sub3	0	1	0	1	0	0	0	1
10141_sub4	0	1	0	1	0	0	0	1
10143_sub0	0	1	1	0	0	0	1	0
10143_sub1	0	1	0	1	0	0	0	1
10143_sub2	0	1	1	0	0	0	1	0
10143_sub3	0	1	1	0	0	0	1	0
10143_sub4	0	1	0	1	0	0	0	1
10143_sub5	0	1	1	0	0	0	1	0
10148_sub0	0	1	0	1	0	0	0	1
10148_sub1	0	1	0	1	0	0	0	1
10148_sub2	0	1	0	1	0	0	0	1
10148_sub3	0	1	1	0	0	0	1	0
10148_sub4	0	1	0	1	0	0	0	1
10148_sub5	0	1	1	0	0	0	1	0
10148_sub6	0	1	0	1	0	0	0	1
1015_sub0	0	1	1	0	0	0	1	0
1015_sub1	0	1	1	0	0	0	1	0
1015_sub2	1	29	14	15	10	10	4	5
1015_sub3	0	1	0	1	0	0	0	1
1015_sub4	0	1	0	1	0	0	0	1
1015_sub5	0	1	1	0	0	0	1	0
1015_sub6	0	1	0	1	0	0	0	1
1015_sub7	0	1	1	0	0	0	1	0
1015_sub8	0	1	0	1	0	0	0	1
10150_sub0	0	1	1	0	0	0	1	0
10150_sub1	0	1	0	1	0	0	0	1
10150_sub2	0	1	0	1	0	0	0	1
10150_sub3	0	1	1	0	0	0	1	0
10150_sub4	0	1	0	1	0	0	0	1
10150_sub5	0	1	1	0	0	0	1	0
10153_sub0	0	1	0	1	0	0	0	1
10153_sub1	0	1	1	0	0	0	1	0
10153_sub2	0	1	0	1	0	0	0	1
10153_sub3	0	1	0	1	0	0	0	1
10153_sub4	0	1	0	1	0	0	0	1
10153_sub5	0	1	0	1	0	0	0	1
1016_sub0	0	1	0	1	0	0	0	1
1016_sub1	1	9	4	5	4	5	0	0
1016_sub2	0	1	0	1	0	0	0	1
1016_sub3	0	1	1	0	0	0	1	0
10161_sub0	0	1	1	0	0	0	1	0
10161_sub1	0	2	0	2	0	0	0	2
10161_sub2	0	1	0	1	0	0	0	1
10161_sub3	0	1	0	1	0	0	0	1
10161_sub4	0	1	1	0	0	0	1	0
10161_sub5	0	1	1	0	0	0	1	0
10163_sub0	0	1	1	0	0	0	1	0
10163_sub1	0	1	0	1	0	0	0	1
10163_sub2	0	1	0	1	0	0	0	1
10163_sub3	0	2	1	1	0	0	1	1
10163_sub4	0	1	1	0	0	0	1	0
10163_sub5	0	1	0	1	0	0	0	1
10167_sub0	0	1	0	1	0	0	0	1
10167_sub1	0	1	0	1	0	0	0	1
10167_sub2	0	1	0	1	0	0	0	1
10167_sub3	0	1	0	1	0	0	0	1
10167_sub4	0	1	1	0	0	0	1	0
10167_sub5	0	1	0	1	0	0	0	1
10169_sub0	0	1	1	0	0	0	1	0
10169_sub1	0	1	0	1	0	0	0	1
10169_sub2	0	1	1	0	0	0	1	0
10169_sub3	0	1	0	1	0	0	0	1
10169_sub4	0	1	0	1	0	0	0	1
10169_sub5	0	1	1	0	0	0	1	0
10169_sub6	0	2	1	1	0	0	1	1
10169_sub7	0	1	0	1	0	0	0	1
10169_sub8	0	1	1	0	0	0	1	0
10169_sub9	0	1	1	0	0	0	1	0
1017_sub0	0	1	0	1	0	0	0	1
1017_sub1	1	11	8	3	8	3	0	0
1017_sub2	0	1	0	1	0	0	0	1
1017_sub3	0	1	0	1	0	0	0	1
1017_sub4	0	1	1	0	0	0	1	0
10172_sub0	0	1	0	1	0	0	0	1
10172_sub1	1	7	4	3	4	3	0	0
10172_sub2	0	1	1	0	0	0	1	0
10172_sub3	0	1	0	1	0	0	0	1
10182_sub0	0	1	0	1	0	0	0	1
10182_sub1	0	1	1	0	0	0	1	0
10182_sub2	0	1	0	1	0	0	0	1
10182_sub3	0	1	0	1	0	0	0	1
10182_sub4	0	1	1	0	0	0	1	0
10182_sub5	0	1	0	1	0	0	0	1
10191_sub0	0	1	1	0	0	0	1	0
10191_sub1	0	1	1	0	0	0	1	0
10191_sub2	0	1	0	1	0	0	0	1
10191_sub3	0	1	0	1	0	0	0	1
10191_sub4	0	1	0	1	0	0	0	1
10191_sub5	0	1	0	1	0	0	0	1
10197_sub0	0	1	1	0	0	0	1	0
10197_sub1	0	1	1	0	0	0	1	0
10197_sub2	0	1	1	0	0	0	1	0
10197_sub3	0	1	1	0	0	0	1	0
10197_sub4	0	1	0	1	0	0	0	1
10197_sub5	0	1	0	1	0	0	0	1
10197_sub6	0	1	0	1	0	0	0	1
10198_sub0	0	1	1	0	0	0	1	0
10198_sub1	0	1	0	1	0	0	0	1
10198_sub2	0	1	0	1	0	0	0	1
10198_sub3	0	1	0	1	0	0	0	1
10198_sub4	0	1	0	1	0	0	0	1
10198_sub5	0	1	1	0	0	0	1	0
10198_sub6	0	1	1	0	0	0	1	0
10198_sub7	0	1	0	1	0	0	0	1
10199_sub0	0	1	0	1	0	0	0	1
10199_sub1	0	1	1	0	0	0	1	0
10199_sub2	0	1	1	0	0	0	1	0
10199_sub3	0	1	0	1	0	0	0	1
10199_sub4	0	1	1	0	0	0	1	0
10199_sub5	0	1	1	0	0	0	1	0
10199_sub6	0	1	0	1	0	0	0	1
10199_sub7	0	1	0	1	0	0	0	1
10200_sub0	0	1	1	0	0	0	1	0
10200_sub1	0	1	1	0	0	0	1	0
10200_sub2	0	1	0	1	0	0	0	1
10200_sub3	0	1	0	1	0	0	0	1
10200_sub4	0	1	1	0	0	0	1	0
10200_sub5	0	1	0	1	0	0	0	1
10204_sub0	0	1	0	1	0	0	0	1
10204_sub1	0	1	1	0	0	0	1	0
10204_sub2	0	1	0	1	0	0	0	1
10204_sub3	0	1	1	0	0	0	1	0
10204_sub4	0	1	0	1	0	0	0	1
10204_sub5	0	1	1	0	0	0	1	0
10204_sub6	0	1	1	0	0	0	1	0
10204_sub7	0	1	0	1	0	0	0	1
10204_sub8	0	1	0	1	0	0	0	1
10205_sub0	0	1	0	1	0	0	0	1
10205_sub1	1	7	4	3	4	3	0	0
10205_sub2	0	1	1	0	0	0	1	0
10205_sub3	0	1	1	0	0	0	1	0
10205_sub4	0	1	0	1	0	0	0	1
10207_sub0	0	1	0	1	0	0	0	1
10207_sub1	0	1	0	1	0	0	0	1
