cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
0_sub1	1	15	7	8	7	8	0	0
10013_sub0	1	7	3	4	3	4	0	0
10023_sub0	1	20	7	13	7	13	0	0
10029_sub0	1	11	6	5	6	5	0	0
10048_sub1	1	14	9	5	9	5	0	0
10051_sub0	1	23	11	12	10	10	1	2
10065_sub3	1	7	3	4	3	4	0	0
1007_sub1	1	21	9	12	9	11	0	1
10071_sub0	1	28	18	10	10	10	8	0
1010_sub1	1	9	3	6	3	6	0	0
10102_sub0	1	21	9	12	9	11	0	1
10105_sub0	1	8	2	6	2	6	0	0
10106_sub0	1	8	5	3	5	3	0	0
1013_sub2	1	16	10	6	10	6	0	0
10137_sub0	1	26	17	9	11	9	6	0
1014_sub1	1	31	14	17	10	10	4	7
10141_sub0	1	9	5	4	5	4	0	0
1015_sub2	1	29	14	15	10	10	4	5
1016_sub1	1	9	4	5	4	5	0	0
1017_sub1	1	11	8	3	8	3	0	0
10172_sub1	1	7	4	3	4	3	0	0
10205_sub1	1	7	4	3	4	3	0	0
10229_sub0	1	6	4	2	4	2	0	0
10234_sub0	1	10	5	5	5	5	0	0
10244_sub1	1	21	11	10	10	10	1	0
10248_sub0	1	16	7	9	7	9	0	0
1026_sub1	1	33	13	20	10	10	3	10
10271_sub0	1	18	7	11	7	11	0	0
10272_sub1	1	6	4	2	4	2	0	0
1028_sub1	1	17	5	12	5	12	0	0
10297_sub0	1	24	12	12	10	10	2	2
103_sub1	1	20	5	15	5	15	0	0
1030_sub0	1	13	7	6	7	6	0	0
10300_sub0	1	24	15	9	11	9	4	0
1038_sub0	1	19	9	10	9	10	0	0
1041_sub2	1	21	9	12	9	11	0	1
10427_sub0	1	13	5	8	5	8	0	0
10442_sub2	1	6	2	4	2	4	0	0
10450_sub1	1	26	19	7	13	7	6	0
1046_sub1	1	28	12	16	10	10	2	6
10494_sub0	1	16	9	7	9	7	0	0
10510_sub0	1	22	11	11	10	10	1	1
1055_sub1	1	31	13	18	10	10	3	8
10558_sub0	1	21	11	10	10	10	1	0
1057_sub1	1	14	7	7	7	7	0	0
1058_sub0	1	24	14	10	10	10	4	0
10590_sub0	1	23	7	16	7	13	0	3
1065_sub0	1	11	7	4	7	4	0	0
10668_sub1	1	8	5	3	5	3	0	0
10685_sub0	1	7	5	2	5	2	0	0
10749_sub1	1	29	13	16	10	10	3	6
1075_sub0	1	19	11	8	11	8	0	0
1076_sub0	1	30	14	16	10	10	4	6
10773_sub0	1	9	5	4	5	4	0	0
10779_sub1	1	18	8	10	8	10	0	0
1078_sub0	1	28	12	16	10	10	2	6
1081_sub0	1	19	5	14	5	14	0	0
10829_sub0	1	21	11	10	10	10	1	0
10856_sub1	1	12	6	6	6	6	0	0
1088_sub0	1	15	4	11	4	11	0	0
10882_sub1	1	6	3	3	3	3	0	0
10908_sub1	1	12	8	4	8	4	0	0
10928_sub1	1	14	3	11	3	11	0	0
1093_sub0	1	21	9	12	9	11	0	1
1094_sub0	1	30	11	19	10	10	1	9
10952_sub0	1	26	13	13	10	10	3	3
10954_sub0	1	7	5	2	5	2	0	0
10958_sub0	1	13	7	6	7	6	0	0
1098_sub0	1	21	7	14	7	13	0	1
11_sub1	1	9	5	4	5	4	0	0
110_sub3	1	19	10	9	10	9	0	0
1100_sub0	1	36	17	19	10	10	7	9
11013_sub0	1	12	5	7	5	7	0	0
11034_sub0	1	7	3	4	3	4	0	0
11055_sub1	1	35	20	15	10	10	10	5
11058_sub0	1	17	7	10	7	10	0	0
1108_sub0	1	11	5	6	5	6	0	0
111_sub3	1	27	9	18	9	11	0	7
11106_sub0	1	10	6	4	6	4	0	0
1118_sub0	1	19	11	8	11	8	0	0
1119_sub0	1	29	18	11	10	10	8	1
11193_sub0	1	11	4	7	4	7	0	0
11198_sub2	1	7	3	4	3	4	0	0
112_sub1	1	25	14	11	10	10	4	1
1120_sub0	1	27	15	12	10	10	5	2
11217_sub0	1	11	5	6	5	6	0	0
11237_sub1	1	11	8	3	8	3	0	0
11292_sub0	1	19	14	5	14	5	0	0
11300_sub0	1	8	6	2	6	2	0	0
11316_sub2	1	8	6	2	6	2	0	0
1133_sub2	1	32	20	12	10	10	10	2
11344_sub1	1	7	4	3	4	3	0	0
1136_sub1	1	9	5	4	5	4	0	0
1136_sub3	1	9	7	2	7	2	0	0
1137_sub0	1	36	20	16	10	10	10	6
1138_sub1	1	10	5	5	5	5	0	0
11380_sub1	1	21	7	14	7	13	0	1
1139_sub1	1	32	14	18	10	10	4	8
1140_sub0	1	12	7	5	7	5	0	0
11404_sub0	1	7	5	2	5	2	0	0
11406_sub0	1	11	5	6	5	6	0	0
1142_sub0	1	19	12	7	12	7	0	0
1146_sub0	1	32	16	16	10	10	6	6
11505_sub1	1	13	10	3	10	3	0	0
11510_sub3	1	6	3	3	3	3	0	0
1153_sub0	1	8	5	3	5	3	0	0
1155_sub0	1	26	14	12	10	10	4	2
11560_sub0	1	11	8	3	8	3	0	0
11602_sub1	1	9	4	5	4	5	0	0
11606_sub2	1	8	3	5	3	5	0	0
11615_sub1	1	18	14	4	14	4	0	0
1162_sub0	1	15	9	6	9	6	0	0
11668_sub0	1	13	8	5	8	5	0	0
11676_sub0	1	29	17	12	10	10	7	2
1168_sub0	1	32	17	15	10	10	7	5
117_sub5	1	26	12	14	10	10	2	4
1172_sub2	1	24	16	8	12	8	4	0
11726_sub0	1	14	7	7	7	7	0	0
1173_sub1	1	13	6	7	6	7	0	0
11733_sub1	1	10	3	7	3	7	0	0
11761_sub0	1	25	10	15	10	10	0	5
11776_sub0	1	9	4	5	4	5	0	0
1178_sub0	1	14	6	8	6	8	0	0
1179_sub0	1	28	13	15	10	10	3	5
11829_sub2	1	6	3	3	3	3	0	0
1183_sub2	1	12	8	4	8	4	0	0
11837_sub0	1	18	10	8	10	8	0	0
1184_sub0	1	21	12	9	11	9	1	0
1185_sub1	1	17	7	10	7	10	0	0
1187_sub0	1	20	15	5	15	5	0	0
11938_sub0	1	12	3	9	3	9	0	0
11958_sub1	1	14	8	6	8	6	0	0
11962_sub0	1	20	10	10	10	10	0	0
11976_sub1	1	27	15	12	10	10	5	2
1198_sub0	1	25	11	14	10	10	1	4
12_sub1	1	25	14	11	10	10	4	1
120_sub2	1	29	12	17	10	10	2	7
1202_sub1	1	12	2	10	2	10	0	0
12038_sub0	1	8	4	4	4	4	0	0
1204_sub0	1	26	11	15	10	10	1	5
1205_sub0	1	32	13	19	10	10	3	9
1206_sub0	1	13	5	8	5	8	0	0
1207_sub0	1	31	9	22	9	11	0	11
1208_sub0	1	19	4	15	4	15	0	0
12085_sub1	1	7	7	0	7	0	0	0
1209_sub0	1	21	9	12	9	11	0	1
12106_sub0	1	18	6	12	6	12	0	0
12113_sub0	1	7	4	3	4	3	0	0
1212_sub0	1	32	14	18	10	10	4	8
12135_sub2	1	11	5	6	5	6	0	0
1214_sub2	1	9	3	6	3	6	0	0
12164_sub0	1	6	5	1	5	1	0	0
12193_sub0	1	17	9	8	9	8	0	0
122_sub1	1	7	2	5	2	5	0	0
1221_sub0	1	24	11	13	10	10	1	3
12249_sub1	1	11	5	6	5	6	0	0
1225_sub0	1	18	9	9	9	9	0	0
1227_sub1	1	18	7	11	7	11	0	0
12275_sub0	1	32	8	24	8	12	0	12
12279_sub2	1	18	8	10	8	10	0	0
12286_sub2	1	6	2	4	2	4	0	0
12299_sub1	1	18	11	7	11	7	0	0
1231_sub1	1	34	9	25	9	11	0	14
1233_sub0	1	10	8	2	8	2	0	0
1234_sub1	1	20	13	7	13	7	0	0
12351_sub1	1	8	6	2	6	2	0	0
12366_sub0	1	6	3	3	3	3	0	0
1242_sub0	1	32	14	18	10	10	4	8
1243_sub0	1	21	9	12	9	11	0	1
12438_sub1	1	21	11	10	10	10	1	0
1244_sub0	1	26	11	15	10	10	1	5
12478_sub0	1	6	3	3	3	3	0	0
1255_sub3	1	9	3	6	3	6	0	0
1257_sub4	1	21	10	11	10	10	0	1
12621_sub1	1	22	11	11	10	10	1	1
12626_sub0	1	12	7	5	7	5	0	0
1263_sub0	1	21	6	15	6	14	0	1
12649_sub1	1	17	7	10	7	10	0	0
1265_sub0	1	21	8	13	8	12	0	1
12662_sub0	1	16	9	7	9	7	0	0
