task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
53	9a/784fec	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:38.243	2025-09-02 22:36:12.315	34.2s	32.4s	2.1 MB	151.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/9a/784fecb6006b0521b2e0ea5b0e7d38	1.1%	256.0%	26 GB
49	1d/217ecf	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:32.620	2025-09-02 22:36:15.896	43.3s	41.1s	3.4 MB	158.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1d/217ecf8661802a7ccff131b0aba629	1.1%	208.9%	26.3 GB
66	27/2c1a6c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:55.244	2025-09-02 22:36:16.969	21.8s	19.9s	152 KB	396.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/27/2c1a6c4c18a176f2d12208ec104b06	0.0%	84.0%	124.8 MB
68	33/1ba7ad	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:56.965	2025-09-02 22:36:17.553	20.7s	18.5s	0	380.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/33/1ba7ad257aa78ff07e0e8ec1763d90	0.0%	86.2%	124.8 MB
73	b8/a23ace	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:05.849	2025-09-02 22:36:19.021	13.2s	11.1s	1.7 MB	264.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b8/a23aceda1aa5afee51d4801a5fb1fb	0.0%	81.9%	133.7 MB
51	a9/610841	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:36.205	2025-09-02 22:36:22.129	46s	44.1s	3.7 MB	158.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a9/6108412176400af70bf11e913ef621	1.0%	197.0%	25.8 GB
55	f2/f54d02	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:40.046	2025-09-02 22:36:25.020	45s	43.3s	1.9 MB	158.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f2/f54d024b1e84b7d4159d190d3c573d	1.0%	199.4%	26.4 GB
56	2f/70c44f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:42.160	2025-09-02 22:36:25.808	43.7s	41.8s	1 MB	158.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/2f/70c44f6fd84795b1575af498e31dea	1.0%	208.3%	26.1 GB
74	f8/c995dd	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:06.365	2025-09-02 22:36:27.459	21.2s	18.9s	1.2 MB	393.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f8/c995dd8583ce3a9cd23e79337d14e0	0.0%	87.3%	124.8 MB
60	15/ecf6da	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:46.005	2025-09-02 22:36:30.932	44.9s	42.9s	3.2 MB	155.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/15/ecf6dabcdf7ce370d1eeeddcbeed71	1.1%	200.9%	26.1 GB
