task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
20	84/0f4544	3258163	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (4)	COMPLETED	0	2025-07-13 18:32:06.319	18.8s	6.1s	100.0%	31.6 MB	133.3 MB	323.4 MB	276.5 MB
19	1c/63b8da	3258077	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (3)	COMPLETED	0	2025-07-13 18:32:05.816	19.3s	6s	99.9%	31.6 MB	133.4 MB	327.6 MB	281.9 MB
22	e0/ae3ed7	3260341	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER (1)	COMPLETED	0	2025-07-13 18:32:25.205	13.1s	10.2s	965.3%	1.4 GB	3.6 GB	2.7 GB	3.6 GB
23	78/a6aece	3261189	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:32:43.852	43.6s	17.5s	99.2%	41.7 MB	145.3 MB	374.4 MB	699.5 MB
25	ae/16f6b2	3264784	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-13 18:33:27.755	3.8s	1.5s	231.4%	87.2 MB	1.3 GB	28.9 MB	100.7 KB
24	b9/b1aad3	3264794	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS (barcode02)	COMPLETED	0	2025-07-13 18:33:27.760	3.8s	1.5s	241.6%	87.9 MB	1.3 GB	30.8 MB	175 KB
26	c5/ad65ed	3264868	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-13 18:33:28.067	14.9s	3.4s	103.6%	4.3 MB	5.5 MB	342.5 MB	329.7 MB
44	a2/665634	3271192	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.255	3m 37s	3m 35s	180.9%	2.4 GB	188.5 GB	34.2 MB	9.9 MB
56	43/de5a0c	3271228	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.269	3m 39s	3m 37s	183.2%	2.5 GB	188.5 GB	34.5 MB	10.1 MB
32	34/38334e	3271290	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.307	3m 43s	3m 41s	181.5%	2.3 GB	188.6 GB	34.5 MB	10 MB
33	a4/4de065	3271453	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.356	3m 50s	3m 47s	187.6%	5 GB	188.5 GB	34.8 MB	10.2 MB
45	b3/1d212a	3271456	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.377	3m 53s	3m 50s	189.7%	2.5 GB	188.6 GB	35 MB	10.4 MB
54	f7/0560a2	3271336	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.322	3m 55s	3m 52s	174.6%	2.5 GB	188.5 GB	34.7 MB	10.2 MB
55	91/32167d	3271322	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.316	3m 56s	3m 54s	188.6%	5 GB	188.6 GB	35.1 MB	10.4 MB
50	12/60b081	3271469	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.400	3m 57s	3m 54s	178.3%	5 GB	188.5 GB	34.8 MB	10.2 MB
52	26/becbb7	3271365	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.334	3m 59s	3m 56s	178.7%	2.5 GB	188.5 GB	34.9 MB	10.3 MB
36	ac/a372ef	3271141	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.232	4m 2s	4m	178.6%	5 GB	188.5 GB	35.1 MB	10.4 MB
48	5e/848dc7	3271133	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.227	4m 3s	4m	170.5%	2.4 GB	188.5 GB	34.9 MB	10.3 MB
57	41/d2a17b	3271235	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.275	4m 5s	4m 2s	182.7%	2.5 GB	188.5 GB	35.2 MB	10.4 MB
42	28/4956bc	3271178	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.248	4m 8s	4m 6s	189.3%	5 GB	188.6 GB	35.6 MB	10.6 MB
43	38/15acb7	3271256	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.286	4m 10s	4m 8s	183.3%	2.5 GB	188.6 GB	35.3 MB	10.5 MB
39	4e/2ceaf2	3271425	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.350	4m 16s	4m 12s	190.7%	4.3 GB	188.5 GB	35.7 MB	10.7 MB
58	d4/4e2f16	3271346	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:33:43.328	4m 35s	4m 32s	185.1%	5.1 GB	188.5 GB	36.1 MB	10.9 MB
35	0d/b0523c	3355531	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:22.454	3m 10s	3m 9s	171.7%	5 GB	188.5 GB	34.4 MB	10 MB
37	b5/44d1d4	3354341	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:20.751	3m 53s	3m 51s	176.7%	5.1 GB	188.6 GB	35.2 MB	10.4 MB
40	9f/8ce812	3359793	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:26.377	3m 50s	3m 48s	182.2%	5.1 GB	188.6 GB	35.1 MB	10.4 MB
47	a3/122f0e	3379622	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:42.444	3m 41s	3m 40s	190.9%	5 GB	188.6 GB	34.7 MB	10.2 MB
28	01/fdeefc	3382924	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:46.556	3m 43s	3m 42s	182.1%	2.4 GB	188.5 GB	34.5 MB	10.1 MB
30	48/2f4a27	3368982	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:33.754	4m 7s	4m 5s	174.8%	2.5 GB	188.6 GB	35.2 MB	10.4 MB
49	c8/e03cd5	3382128	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:45.710	3m 55s	3m 52s	180.8%	2.5 GB	188.5 GB	34.9 MB	10.3 MB
51	1c/5c2964	3377621	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:40.668	4m 3s	4m 1s	181.6%	2.5 GB	188.5 GB	35.1 MB	10.4 MB
34	74/7d0e3c	3384446	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:47.979	3m 57s	3m 55s	184.8%	5 GB	188.5 GB	35.1 MB	10.3 MB
38	f2/7b6824	3375240	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:38.639	4m 7s	4m 6s	188.0%	5.1 GB	188.5 GB	35.4 MB	10.6 MB
41	bb/24291b	3389482	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:53.593	3m 54s	3m 52s	181.8%	4.3 GB	188.5 GB	35 MB	10.3 MB
27	c8/76c840	3372147	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:36.417	4m 14s	4m 12s	187.1%	2.5 GB	188.5 GB	35.6 MB	10.6 MB
29	ec/dcf268	3387418	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:51.478	4m 1s	3m 59s	184.0%	2.5 GB	188.5 GB	35.1 MB	10.4 MB
46	bf/467f84	3376347	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:39.633	4m 15s	4m 13s	187.7%	2.4 GB	188.6 GB	35.5 MB	10.6 MB
31	24/d4e076	3401945	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:38:18.450	3m 41s	3m 38s	185.8%	5 GB	188.5 GB	34.9 MB	10.3 MB
53	62/6be581	3392964	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:37:59.109	4m 13s	4m 10s	184.3%	2.6 GB	188.6 GB	35.3 MB	10.5 MB
60	28/022325	3442964	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:40:32.901	3m 35s	3m 33s	150.2%	5.1 GB	188.6 GB	34.6 MB	10.1 MB
59	f9/82307b	3460185	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:13.508	3m 36s	3m 34s	182.9%	5.1 GB	188.6 GB	35.1 MB	10.4 MB
63	10/001ffe	3474463	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:30.031	3m 20s	3m 18s	175.9%	4.1 GB	188.5 GB	34.5 MB	10 MB
62	b5/0e0261	3467552	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:23.615	3m 32s	3m 30s	186.9%	2.5 GB	188.5 GB	34.8 MB	10.2 MB
61	d2/d009d5	3462467	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:16.780	3m 56s	3m 54s	187.4%	5.1 GB	188.5 GB	35.7 MB	10.7 MB
70	bd/f4c67a	3495189	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:50.587	3m 26s	3m 24s	195.3%	2.4 GB	188.5 GB	34.5 MB	10.1 MB
65	ed/9319f1	3485799	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:40.585	3m 44s	3m 42s	188.2%	2.5 GB	188.5 GB	34.9 MB	10.3 MB
66	27/4978b8	3489203	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:44.007	3m 45s	3m 42s	185.5%	2.6 GB	188.5 GB	34.7 MB	10.2 MB
69	63/94c20c	3496689	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:52.473	3m 43s	3m 41s	193.4%	2.3 GB	188.5 GB	34.9 MB	10.3 MB
72	74/184b82	3498882	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:54.859	3m 46s	3m 44s	192.2%	2.5 GB	188.5 GB	35 MB	10.3 MB
68	6f/10f06c	3491877	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:46.140	3m 57s	3m 55s	184.0%	2.3 GB	188.5 GB	35 MB	10.3 MB
67	ee/4c80b0	3490112	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:44.711	4m 6s	4m 4s	182.7%	2.5 GB	188.6 GB	35.2 MB	10.4 MB
64	30/3392c9	3485661	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:40.426	4m 13s	4m 11s	175.4%	2.4 GB	188.5 GB	35.3 MB	10.5 MB
71	90/3f817b	3493103	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:48.107	4m 17s	4m 15s	174.8%	2.5 GB	188.6 GB	35.3 MB	10.5 MB
73	56/c846b7	3501971	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:41:59.236	4m 10s	4m 7s	187.2%	5.1 GB	188.6 GB	35.4 MB	10.5 MB
74	d7/ea84af	3507997	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:42:12.155	4m 5s	4m 2s	174.7%	2.5 GB	188.5 GB	35.1 MB	10.4 MB
77	41/14b9e7	3544603	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:44:08.151	4m 17s	4m 14s	173.6%	2.5 GB	188.5 GB	35.4 MB	10.5 MB
76	6d/9333d0	3563497	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:44:50.134	4m	3m 57s	178.9%	2.5 GB	188.6 GB	35.2 MB	10.4 MB
103	4e/18a8ba	3563117	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:44:49.285	4m 13s	4m 11s	187.6%	5.1 GB	188.5 GB	35.5 MB	10.6 MB
75	0c/9b3cd8	3577142	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:13.074	4m 3s	4m 1s	193.1%	5.1 GB	188.5 GB	35.3 MB	10.5 MB
79	73/275e4e	3579540	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:16.789	4m 12s	4m 11s	181.9%	5 GB	188.6 GB	35.4 MB	10.5 MB
82	c0/dab092	3599871	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:43.218	3m 48s	3m 45s	182.1%	2.6 GB	188.5 GB	34.8 MB	10.2 MB
78	57/7dc68f	3566650	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:44:55.621	4m 42s	4m 40s	172.1%	2.5 GB	188.6 GB	35.9 MB	10.8 MB
80	bd/471a2b	3588605	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:28.721	4m 9s	4m 7s	182.1%	2.5 GB	188.5 GB	35.3 MB	10.5 MB
90	e2/9f90f5	3615112	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:46:09.099	3m 29s	3m 27s	184.3%	5.1 GB	188.6 GB	34.5 MB	10.1 MB
81	68/eba336	3585789	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:24.838	4m 16s	4m 14s	183.7%	5.1 GB	188.5 GB	35.4 MB	10.5 MB
85	de/8d8e40	3606916	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:53.751	3m 48s	3m 46s	181.2%	2.6 GB	188.5 GB	34.7 MB	10.2 MB
84	b6/834ccf	3598392	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:41.030	4m 2s	4m	190.2%	2.6 GB	188.6 GB	35.2 MB	10.4 MB
83	ed/684d9d	3593940	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:35.451	4m 35s	4m 32s	184.3%	5.1 GB	188.5 GB	35.8 MB	10.7 MB
88	06/873094	3605295	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:45:51.124	4m 19s	4m 16s	182.3%	5.1 GB	188.6 GB	35.4 MB	10.5 MB
87	f8/05a44a	3613125	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:46:05.248	4m 9s	4m 7s	178.8%	2.5 GB	188.6 GB	35.3 MB	10.4 MB
92	b0/c201fd	3618207	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:46:17.446	4m 20s	4m 17s	170.3%	2.5 GB	188.5 GB	35.1 MB	10.4 MB
89	e6/6f6ce3	3658503	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:48:25.264	3m 20s	3m 18s	173.4%	5 GB	188.5 GB	34.8 MB	10.2 MB
95	14/36ab29	3669410	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:48:49.750	3m 39s	3m 37s	169.6%	2.5 GB	188.5 GB	34.9 MB	10.3 MB
98	15/b8badb	3675398	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:02.323	4m 11s	4m 9s	179.0%	5 GB	188.6 GB	35.4 MB	10.6 MB
99	40/57acf8	3708328	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:42.813	3m 39s	3m 37s	190.4%	2.5 GB	188.6 GB	34.7 MB	10.2 MB
101	eb/62e086	3695843	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:29.309	3m 55s	3m 53s	183.8%	2.6 GB	188.5 GB	35 MB	10.3 MB
94	99/9c2c90	3703572	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:37.790	3m 58s	3m 56s	175.6%	4 GB	188.6 GB	34.9 MB	10.3 MB
96	ce/a7848c	3706277	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:40.527	4m 1s	3m 59s	181.9%	2.5 GB	188.5 GB	35 MB	10.4 MB
91	9e/c4bc0e	3703824	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:37.966	4m 4s	4m 2s	185.1%	3.4 GB	188.5 GB	35.2 MB	10.4 MB
100	ec/078f46	3697048	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:30.748	4m 11s	4m 9s	188.3%	5.1 GB	188.5 GB	35.5 MB	10.6 MB
93	03/44d41a	3704084	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:38.303	4m 5s	4m 3s	188.0%	5 GB	188.6 GB	35.2 MB	10.5 MB
97	40/07f9dd	3707584	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:41.904	4m 11s	4m 8s	178.9%	2.4 GB	188.5 GB	35.2 MB	10.4 MB
86	6e/38d9fa	3684730	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:49:15.931	4m 42s	4m 39s	185.0%	2.4 GB	188.6 GB	36 MB	10.8 MB
102	43/6f1422	3724185	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:50:10.149	3m 53s	3m 50s	185.7%	2.5 GB	188.5 GB	35.1 MB	10.3 MB
104	e2/68e28a	3724174	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:50:10.065	4m 3s	4m	184.9%	5 GB	188.5 GB	35.3 MB	10.5 MB
109	37/d35422	3726105	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:50:14.549	4m 7s	4m 4s	184.4%	2.4 GB	188.6 GB	35.3 MB	10.5 MB
111	38/4746c2	3735637	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:50:37.387	5m	4m 57s	171.8%	3 GB	188.5 GB	35.9 MB	10.8 MB
114	82/f49e4c	3757985	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:51:45.752	3m 54s	3m 52s	178.9%	5.1 GB	188.5 GB	35.2 MB	10.4 MB
116	8b/76ab6a	3773111	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:52:28.797	3m 39s	3m 36s	170.1%	2.5 GB	188.5 GB	34.7 MB	10.2 MB
115	c6/5ab5eb	3815744	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:53:42.099	3m 48s	3m 46s	190.0%	5 GB	188.5 GB	34.8 MB	10.2 MB
126	f4/a7293c	3824223	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:53:52.771	3m 44s	3m 42s	187.4%	2.5 GB	188.5 GB	34.7 MB	10.2 MB
198	f1/72bb32	3815438	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:53:41.781	4m 2s	4m	183.6%	5 GB	188.5 GB	35 MB	10.3 MB
117	59/9e46fc	3791810	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:53:13.579	4m 33s	4m 31s	177.0%	2.4 GB	188.5 GB	35.7 MB	10.7 MB
113	fc/861e30	3835302	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:54:13.019	3m 34s	3m 31s	184.1%	5 GB	188.6 GB	34.5 MB	10.1 MB
119	18/68df99	3799459	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 18:53:22.069	4m 28s	4m 26s	184.1%	5.1 GB	188.5 GB	35.8 MB	10.7 MB
