task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
9	36/ae3b42	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.790	2025-09-02 11:18:09.684	4m 56s	4m 53s	464.7 MB	392.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/36/ae3b4269c3c3fddda477549e472c6e	0.0%	8.3%	125.8 MB
14	8c/0bfa75	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.607	2025-09-02 11:18:10.541	4m 57s	4m 55s	473.6 MB	406.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8c/0bfa750905b4b9eb4c792c0bc115fe	0.0%	8.3%	125.9 MB
8	ec/b5e8b0	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.786	2025-09-02 11:18:14.304	5m 1s	4m 59s	463.3 MB	390 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ec/b5e8b0d2b49af52a2938fc8814d8ed	0.0%	8.0%	126 MB
23	94/123e1d	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.890	2025-09-02 11:18:14.832	5m 1s	4m 58s	478.1 MB	409.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/94/123e1d23a64fd36a2ab3c1f5971d40	0.0%	8.4%	125.9 MB
6	6c/f4ff17	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.789	2025-09-02 11:18:15.484	5m 2s	4m 59s	465.1 MB	393.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6c/f4ff17bb3ccb0f5bdf10ed0191b60a	0.0%	8.1%	126 MB
22	0e/92253b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.986	2025-09-02 11:18:16.083	5m 2s	4m 59s	478.8 MB	412.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0e/92253bf66084be57b650a0b83ddbe7	0.0%	8.4%	126 MB
24	c1/8560bc	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.887	2025-09-02 11:18:16.193	5m 2s	5m	477.2 MB	408.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c1/8560bca7da21f78fd599ee0560ccf4	0.0%	8.4%	125.8 MB
33	43/271bd5	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.987	2025-09-02 11:18:16.403	5m 2s	4m 59s	469 MB	396 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/43/271bd54f5f6f3f115155da061fb534	0.0%	8.2%	126 MB
7	97/d3da7e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.723	2025-09-02 11:18:17.235	5m 4s	5m 1s	464.2 MB	391.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/97/d3da7ef7f4516739dcb54a9f512354	0.0%	7.9%	125.9 MB
25	86/d13365	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.889	2025-09-02 11:18:18.089	5m 4s	5m 1s	477.8 MB	410.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/86/d13365ffd7a20750a96b4625aa5fac	0.0%	8.4%	125.9 MB
61	e6/24599f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:16.183	2025-09-02 11:18:19.616	3.5s	2.2s	0	37.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/e6/24599f4cff531a062dd54a0538afe2	0.3%	899.3%	25.9 GB
21	da/656d60	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.721	2025-09-02 11:18:19.918	5m 6s	5m 4s	478.3 MB	411.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/da/656d6092c872644140ac64e7c3afcd	0.0%	8.3%	126 MB
19	3f/dc33a9	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.886	2025-09-02 11:18:24.484	5m 11s	5m 7s	479.8 MB	415.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3f/dc33a9850b3daf018b5a29b37b4b95	0.0%	8.2%	125.9 MB
13	89/a8a010	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:13.888	2025-09-02 11:18:25.649	5m 12s	5m 8s	473.8 MB	405.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/89/a8a01059fa5411747723d4ec22889b	0.0%	8.1%	125.9 MB
67	4e/d9dd62	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:20.025	2025-09-02 11:18:26.545	6.6s	4.8s	0	25.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4e/d9dd623b02608992caa0ba61c3ac92	0.2%	285.1%	25.9 GB
68	6c/afb631	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:24.585	2025-09-02 11:18:33.036	8.5s	6.7s	260 KB	32.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6c/afb63113e7def296accd630bb18b9e	0.3%	265.1%	25.6 GB
62	d0/3efc90	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:16.296	2025-09-02 11:18:34.005	17.8s	16.6s	1.3 MB	157.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d0/3efc900782bbef1a78cbeda5a9c7ff	1.2%	504.3%	26.6 GB
71	10/981802	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:33.137	2025-09-02 11:18:35.444	2.4s	448ms	12 KB	3.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/10/9818021470c57571598dea0a4018d0	0.1%	434.3%	26.2 GB
69	fa/8046e2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:25.753	2025-09-02 11:18:35.952	10.3s	8.7s	452 KB	45.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/fa/8046e2e0bce8a7975e668900a5451d	0.4%	285.0%	26.1 GB
70	65/5c79fd	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:26.646	2025-09-02 11:18:36.642	10.1s	7.9s	1.1 MB	47.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/65/5c79fd6c8131ecc3188fb5b4925631	0.5%	331.6%	26.3 GB
36	3b/7d3541	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:33.272	2025-09-02 11:18:36.967	5m 4s	5m 2s	470 MB	398.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3b/7d3541a4814cebe95230f04b3c96f8	0.0%	8.3%	125.9 MB
63	06/2a4f38	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:16.503	2025-09-02 11:18:37.064	20.7s	18.9s	264 KB	158.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/06/2a4f3883ff5e78a8be9f4446ef1d89	1.2%	448.7%	26.8 GB
35	7a/64d253	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:32.747	2025-09-02 11:18:37.206	5m 5s	5m 3s	468.6 MB	396.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7a/64d253b4bc58a235c81530230de352	0.0%	7.9%	125.9 MB
64	14/2a9132	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:17.336	2025-09-02 11:18:37.344	20.1s	18.5s	0	159 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/14/2a9132c2f9b9557c7c0e0702037f19	1.0%	455.8%	26.1 GB
72	99/6808ce	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:34.109	2025-09-02 11:18:37.496	3.5s	1.5s	0	28.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/99/6808ceb546af712e9993cee5dc2026	0.2%	970.1%	25.9 GB
38	45/e45a8b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:33.919	2025-09-02 11:18:38.880	5m 5s	5m 4s	469 MB	399.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/45/e45a8b6f30e71fc7ad3e161b5e44da	0.0%	8.1%	125.9 MB
66	c9/51eb70	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:19.721	2025-09-02 11:18:39.085	19.5s	17.3s	4 KB	157.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c9/51eb70d50bc75341519b0c575344db	1.1%	483.7%	26.6 GB
37	c3/89f91d	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:33.371	2025-09-02 11:18:39.131	5m 6s	5m 4s	469.9 MB	402.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c3/89f91dcd2353fb06c2362f2a809018	0.0%	8.1%	125.9 MB
65	f8/3503e6	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:18.193	2025-09-02 11:18:39.301	21.2s	18.8s	8 KB	158.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f8/3503e647c95fdd38828117a67c83ea	1.0%	446.8%	26.2 GB
41	a6/497022	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:13:34.699	2025-09-02 11:18:43.601	5m 9s	5m 7s	469.3 MB	399.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a6/4970228f1779b99cf62ff3b6be823b	0.0%	8.1%	126 MB
56	1c/51f1c8	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:09.784	2025-09-02 11:18:52.749	43.1s	42.1s	91 MB	76.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1c/51f1c898eca51dd936f2af7cc46359	0.0%	11.6%	125.9 MB
39	60/5218fc	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:14:17.226	2025-09-02 11:18:59.737	4m 43s	4m 41s	469.4 MB	399.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/60/5218fc08b86860435315264677ab6c	0.0%	8.8%	126 MB
73	b7/e43000	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:35.545	2025-09-02 11:19:04.645	29.2s	27.1s	3.5 MB	141.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b7/e430008b65082ef59a0e5e544c3a0a	1.0%	281.8%	26.1 GB
42	23/b681ab	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:14:28.541	2025-09-02 11:19:08.485	4m 40s	4m 39s	469.8 MB	400.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/23/b681abada13da44366c3f873ab040e	0.0%	9.0%	125.9 MB
89	27/df955f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:19:08.589	2025-09-02 11:19:15.897	7.4s	5.1s	20.8 MB	93.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/27/df955fc123304450175bca4dbd743f	0.0%	77.3%	124.8 MB
45	f8/8f49e1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:14:50.674	2025-09-02 11:19:16.149	4m 26s	4m 25s	476.1 MB	409.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f8/8f49e1c959ba244e28c9d08033f8d2	0.0%	9.8%	125.9 MB
43	91/9ea702	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:14:57.206	2025-09-02 11:19:17.337	4m 20s	4m 19s	476.3 MB	410.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/91/9ea702cb48e725865ae212a592d545	0.0%	9.9%	125.9 MB
74	e0/5a735d	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:36.052	2025-09-02 11:19:21.448	45.5s	43.2s	4.5 MB	160 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/e0/5a735df14907674fbab27db58ca3f4	1.2%	203.7%	26.3 GB
76	99/158162	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:37.065	2025-09-02 11:19:22.350	45.4s	43.6s	5.1 MB	151.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/99/1581626ad3fcfbd36c932d8d9a77c5	1.1%	191.3%	25.7 GB
78	99/b77087	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:37.308	2025-09-02 11:19:22.425	45.2s	43.3s	4.6 MB	158.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/99/b770875a71d9c835c2093fb27a7118	1.0%	200.1%	26 GB
75	ab/612acb	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:36.742	2025-09-02 11:19:23.805	47.2s	44.7s	2.4 MB	154.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ab/612acb7c78a023080a082706ecc119	1.0%	192.2%	26.1 GB
79	11/a4de83	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 11:18:37.444	2025-09-02 11:19:25.021	47.7s	45.9s	2.9 MB	152.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/11/a4de83451f381339d8f8f249c86b3d	1.0%	182.6%	26 GB
