output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode70_4	3	2711	2791	0.9713364385524902	5502	5106	92.80261723009815
