output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode68_9	3	2408	2589	0.9300888373889533	4997	4625	92.555533319992
