cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
0_sub1	1	19	12	7	12	7	0	0
1_sub1	1	10	3	7	3	7	0	0
100_sub2	1	10	6	4	6	4	0	0
10003_sub0	1	12	7	5	7	5	0	0
10019_sub0	1	9	5	4	5	4	0	0
10029_sub0	1	14	9	5	9	5	0	0
10030_sub0	1	13	3	10	3	10	0	0
10038_sub0	1	23	12	11	10	10	2	1
1004_sub2	1	9	5	4	5	4	0	0
10051_sub1	1	11	8	3	8	3	0	0
10057_sub3	1	7	4	3	4	3	0	0
10059_sub7	1	13	6	7	6	7	0	0
10061_sub0	1	16	8	8	8	8	0	0
10062_sub0	1	12	5	7	5	7	0	0
10063_sub0	1	11	6	5	6	5	0	0
10065_sub1	1	6	2	4	2	4	0	0
10068_sub1	1	7	6	1	6	1	0	0
10070_sub0	1	11	7	4	7	4	0	0
10087_sub0	1	17	10	7	10	7	0	0
1009_sub1	1	7	5	2	5	2	0	0
10103_sub0	1	12	7	5	7	5	0	0
10113_sub0	1	17	6	11	6	11	0	0
10116_sub3	1	18	7	11	7	11	0	0
10131_sub0	1	7	4	3	4	3	0	0
10135_sub0	1	11	7	4	7	4	0	0
10136_sub0	1	16	8	8	8	8	0	0
10138_sub0	1	9	7	2	7	2	0	0
10141_sub0	1	12	7	5	7	5	0	0
10142_sub0	1	10	4	6	4	6	0	0
10152_sub2	1	6	6	0	6	0	0	0
1016_sub1	1	7	5	2	5	2	0	0
10179_sub0	1	9	4	5	4	5	0	0
10186_sub1	1	8	6	2	6	2	0	0
10192_sub0	1	6	4	2	4	2	0	0
10198_sub0	1	6	1	5	1	5	0	0
1021_sub1	1	16	8	8	8	8	0	0
10237_sub1	1	10	8	2	8	2	0	0
10238_sub0	1	7	2	5	2	5	0	0
10246_sub0	1	9	4	5	4	5	0	0
10258_sub0	1	9	6	3	6	3	0	0
1027_sub1	1	11	3	8	3	8	0	0
1028_sub3	1	18	13	5	13	5	0	0
10286_sub0	1	12	6	6	6	6	0	0
10289_sub0	1	12	5	7	5	7	0	0
10290_sub0	1	11	6	5	6	5	0	0
10293_sub0	1	18	11	7	11	7	0	0
10295_sub0	1	13	6	7	6	7	0	0
10297_sub0	1	13	7	6	7	6	0	0
10304_sub0	1	15	7	8	7	8	0	0
1031_sub3	1	24	18	6	14	6	4	0
1032_sub1	1	16	8	8	8	8	0	0
10324_sub0	1	23	10	13	10	10	0	3
10326_sub0	1	17	11	6	11	6	0	0
10328_sub0	1	18	11	7	11	7	0	0
10332_sub1	1	9	4	5	4	5	0	0
10352_sub2	1	15	10	5	10	5	0	0
10367_sub0	1	6	2	4	2	4	0	0
10377_sub0	1	12	2	10	2	10	0	0
10378_sub0	1	17	6	11	6	11	0	0
1041_sub1	1	15	6	9	6	9	0	0
10428_sub0	1	15	9	6	9	6	0	0
10432_sub0	1	18	8	10	8	10	0	0
10436_sub1	1	11	3	8	3	8	0	0
1044_sub1	1	21	11	10	10	10	1	0
10440_sub1	1	6	1	5	1	5	0	0
10444_sub0	1	12	8	4	8	4	0	0
10447_sub1	1	8	5	3	5	3	0	0
10448_sub1	1	9	4	5	4	5	0	0
10449_sub1	1	10	4	6	4	6	0	0
10450_sub0	1	6	3	3	3	3	0	0
10487_sub1	1	7	2	5	2	5	0	0
10492_sub0	1	8	3	5	3	5	0	0
10494_sub0	1	9	6	3	6	3	0	0
10495_sub1	1	6	2	4	2	4	0	0
10561_sub0	1	10	4	6	4	6	0	0
10578_sub0	1	24	9	15	9	11	0	4
10589_sub1	1	11	7	4	7	4	0	0
10598_sub0	1	8	5	3	5	3	0	0
10607_sub0	1	17	9	8	9	8	0	0
10634_sub0	1	13	7	6	7	6	0	0
10657_sub0	1	15	8	7	8	7	0	0
1066_sub1	1	15	9	6	9	6	0	0
1067_sub2	1	7	5	2	5	2	0	0
1068_sub2	1	19	11	8	11	8	0	0
10691_sub2	1	13	5	8	5	8	0	0
10693_sub0	1	11	5	6	5	6	0	0
10694_sub0	1	11	5	6	5	6	0	0
1070_sub1	1	20	10	10	10	10	0	0
10700_sub0	1	14	5	9	5	9	0	0
10704_sub0	1	6	5	1	5	1	0	0
10711_sub1	1	6	4	2	4	2	0	0
10715_sub0	1	8	2	6	2	6	0	0
1073_sub0	1	11	3	8	3	8	0	0
1074_sub1	1	14	7	7	7	7	0	0
10745_sub0	1	7	4	3	4	3	0	0
10762_sub0	1	10	5	5	5	5	0	0
10777_sub0	1	15	7	8	7	8	0	0
10788_sub1	1	7	3	4	3	4	0	0
10788_sub5	1	10	8	2	8	2	0	0
10798_sub1	1	9	4	5	4	5	0	0
10803_sub0	1	11	5	6	5	6	0	0
10807_sub0	1	17	11	6	11	6	0	0
10820_sub0	1	21	14	7	13	7	1	0
10822_sub0	1	10	7	3	7	3	0	0
10828_sub0	1	15	3	12	3	12	0	0
10838_sub0	1	9	4	5	4	5	0	0
10850_sub0	1	13	9	4	9	4	0	0
10873_sub0	1	11	5	6	5	6	0	0
1088_sub1	1	23	9	14	9	11	0	3
10884_sub1	1	7	4	3	4	3	0	0
10889_sub0	1	11	6	5	6	5	0	0
10890_sub0	1	14	8	6	8	6	0	0
10892_sub1	1	12	6	6	6	6	0	0
10895_sub0	1	8	4	4	4	4	0	0
10900_sub0	1	6	3	3	3	3	0	0
10908_sub1	1	7	4	3	4	3	0	0
1091_sub1	1	6	2	4	2	4	0	0
10928_sub0	1	9	5	4	5	4	0	0
10935_sub0	1	15	6	9	6	9	0	0
10937_sub1	1	8	6	2	6	2	0	0
1094_sub0	1	16	8	8	8	8	0	0
1096_sub2	1	17	7	10	7	10	0	0
10967_sub1	1	6	4	2	4	2	0	0
10974_sub0	1	7	2	5	2	5	0	0
10987_sub1	1	11	5	6	5	6	0	0
10994_sub0	1	7	4	3	4	3	0	0
10999_sub0	1	19	9	10	9	10	0	0
1100_sub1	1	11	7	4	7	4	0	0
11000_sub0	1	20	12	8	12	8	0	0
11005_sub0	1	9	5	4	5	4	0	0
11007_sub0	1	10	5	5	5	5	0	0
11028_sub0	1	14	11	3	11	3	0	0
1103_sub1	1	8	5	3	5	3	0	0
11034_sub0	1	18	8	10	8	10	0	0
11036_sub0	1	12	8	4	8	4	0	0
11040_sub0	1	15	8	7	8	7	0	0
11046_sub0	1	17	5	12	5	12	0	0
11054_sub0	1	10	6	4	6	4	0	0
1106_sub1	1	19	9	10	9	10	0	0
11064_sub1	1	6	5	1	5	1	0	0
11066_sub0	1	12	9	3	9	3	0	0
11068_sub0	1	8	4	4	4	4	0	0
11083_sub0	1	8	5	3	5	3	0	0
11085_sub0	1	6	3	3	3	3	0	0
1109_sub1	1	17	5	12	5	12	0	0
111_sub1	1	9	4	5	4	5	0	0
1110_sub2	1	7	2	5	2	5	0	0
11112_sub1	1	20	10	10	10	10	0	0
11118_sub1	1	10	4	6	4	6	0	0
1113_sub1	1	10	3	7	3	7	0	0
11138_sub0	1	11	5	6	5	6	0	0
11151_sub0	1	20	11	9	11	9	0	0
11154_sub0	1	11	4	7	4	7	0	0
11199_sub0	1	11	6	5	6	5	0	0
112_sub1	1	12	5	7	5	7	0	0
11202_sub0	1	9	2	7	2	7	0	0
11215_sub0	1	7	4	3	4	3	0	0
1122_sub1	1	8	6	2	6	2	0	0
1124_sub1	1	22	12	10	10	10	2	0
1127_sub1	1	6	5	1	5	1	0	0
1129_sub1	1	13	6	7	6	7	0	0
11290_sub0	1	15	11	4	11	4	0	0
11291_sub1	1	7	3	4	3	4	0	0
