sample	target	metric	count	percent
barcode67	lpa5104	reads_found	178616	100.00
barcode67	lpa5104	reads_unmapped	0	0.00
barcode67	lpa5104	reads_secondary	0	0.00
barcode67	lpa5104	reads_supplementary	10712	6.00
barcode67	lpa5104	reads_on_target	167904	94.00
barcode67	lpa5104	reads_concatamer	10248	5.74
barcode67	lpa5104	reads_short	17426	9.76
barcode67	lpa5104	reads_long	33	0.02
barcode67	lpa5104	reads_filtered	140197	78.49
