sample	target	metric	count	percent
barcode94	lpa5104	reads_found	3	100.00
barcode94	lpa5104	reads_unmapped	0	0.00
barcode94	lpa5104	reads_secondary	0	0.00
barcode94	lpa5104	reads_supplementary	0	0.00
barcode94	lpa5104	reads_on_target	3	100.00
barcode94	lpa5104	reads_concatamer	0	0.00
barcode94	lpa5104	reads_short	0	0.00
barcode94	lpa5104	reads_long	0	0.00
barcode94	lpa5104	reads_filtered	3	100.00
