output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode72_15	3	2723	2726	0.9988994864269992	5449	5113	93.83373095980915
