output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode67_29	3	2657	2830	0.93886925795053	5487	5145	93.76708583925642
