task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	37/fd31c2	2263193	UMI_PIPELINE:PARSE_BED (1)	COMPLETED	0	2025-07-14 12:49:25.076	1.1s	3ms	160.0%	0	0	57.6 KB	244 B
5	7c/3c0a96	2263249	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (4)	COMPLETED	0	2025-07-14 12:49:25.099	17.6s	15.4s	98.9%	24.8 MB	126.6 MB	420.4 MB	353.7 MB
3	47/5b2759	2263209	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (2)	COMPLETED	0	2025-07-14 12:49:25.087	18s	17s	99.8%	24.8 MB	126.6 MB	470.3 MB	395.9 MB
4	96/481c41	2263271	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (3)	COMPLETED	0	2025-07-14 12:49:25.106	18.3s	17s	100.0%	24.6 MB	126.6 MB	469.5 MB	395.7 MB
6	ba/29d34f	2263224	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (5)	COMPLETED	0	2025-07-14 12:49:25.093	18.7s	17.2s	100.0%	24.8 MB	126.6 MB	470.4 MB	398.2 MB
2	e2/7767c7	2263297	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (1)	COMPLETED	0	2025-07-14 12:49:25.113	18.7s	17.1s	99.9%	24.7 MB	126.6 MB	469.9 MB	396.2 MB
7	da/29e1ca	2267421	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (1)	COMPLETED	0	2025-07-14 12:49:43.757	8.5s	7.5s	999.0%	879.5 MB	26.6 GB	867.9 MB	514.1 MB
8	f4/341bbc	2267692	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (2)	COMPLETED	0	2025-07-14 12:49:44.922	11.9s	9.9s	840.8%	979.5 MB	26.9 GB	971.7 MB	575.7 MB
9	33/a13034	2267992	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (3)	COMPLETED	0	2025-07-14 12:49:46.615	11.5s	10.5s	807.3%	880.2 MB	26.9 GB	970.8 MB	575 MB
10	86/b1b8e2	2268459	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (4)	COMPLETED	0	2025-07-14 12:49:48.078	11.4s	9.4s	900.8%	873.2 MB	26.8 GB	976.6 MB	578.3 MB
11	04/61bde3	2268947	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (5)	COMPLETED	0	2025-07-14 12:49:49.735	10.4s	8.7s	971.3%	993 MB	26.9 GB	971.7 MB	575.4 MB
12	ae/96e810	2269788	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (1)	COMPLETED	0	2025-07-14 12:49:52.410	13.6s	11s	98.7%	23.8 MB	126.1 MB	142.3 MB	354.4 MB
