output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode72_57	3	2645	2762	0.9576393917451123	5407	5096	94.24819678194933
