task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
23	83/a5afdf	1255261	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:07:22.003	28.9s	18.3s	98.6%	41.2 MB	145.3 MB	374.4 MB	693.1 MB
25	fc/17f637	1258875	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS (barcode02)	COMPLETED	0	2025-07-09 12:07:51.244	10.5s	1.4s	247.6%	97.8 MB	1.5 GB	30.8 MB	175 KB
24	64/aa46f7	1258861	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-09 12:07:51.238	10.5s	1.4s	268.4%	92.2 MB	1.4 GB	28.9 MB	100.7 KB
26	fc/58c8c7	1258940	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-09 12:07:51.494	24.5s	3.3s	104.2%	4.4 MB	5.5 MB	336.1 MB	323.2 MB
56	72/0ef65e	1265344	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.365	7m 46s	7m 42s	176.1%	2.8 GB	181.2 GB	66.8 MB	41.4 MB
53	74/3bdc31	1265318	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.322	7m 46s	7m 42s	180.1%	3.6 GB	183.5 GB	66.9 MB	41.4 MB
57	d8/1a358d	1265226	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.244	7m 46s	7m 44s	174.5%	2.8 GB	181.2 GB	67 MB	41.5 MB
58	33/8d55e9	1265435	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.384	7m 51s	7m 48s	177.9%	3.1 GB	183.6 GB	67.1 MB	41.5 MB
44	aa/a036a4	1265562	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.408	7m 51s	7m 47s	180.6%	3.1 GB	182.5 GB	67.3 MB	41.6 MB
43	94/81504a	1265417	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.380	7m 52s	7m 49s	177.9%	3.7 GB	178.7 GB	67.2 MB	41.6 MB
30	ce/985b9b	1265379	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.372	7m 56s	7m 52s	182.2%	3.8 GB	183.9 GB	67.4 MB	41.7 MB
54	f3/56f8ff	1265257	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.263	8m 3s	8m	178.5%	3.6 GB	183.5 GB	67.4 MB	41.7 MB
39	5c/692de5	1265283	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.274	8m 7s	8m 4s	182.7%	2.9 GB	183.7 GB	67.8 MB	41.8 MB
38	58/0f77bc	1265480	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.392	8m 13s	8m 10s	176.9%	2.6 GB	183.4 GB	67.4 MB	41.6 MB
45	cf/cbbf00	1265272	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.269	8m 16s	8m 12s	180.6%	3.4 GB	183.3 GB	67.7 MB	41.8 MB
33	85/762a1f	1265400	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.377	8m 17s	8m 12s	180.6%	3.8 GB	183.9 GB	67.7 MB	41.8 MB
36	99/662086	1265217	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.237	8m 19s	8m 14s	179.5%	2.7 GB	183.7 GB	67.7 MB	41.8 MB
41	67/81ca67	1265540	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.402	8m 29s	8m 23s	180.4%	2.9 GB	183.5 GB	67.9 MB	41.9 MB
42	b3/c28d7e	1265455	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.388	8m 32s	8m 27s	176.0%	3.2 GB	182.7 GB	67.7 MB	41.8 MB
48	92/495abb	1265506	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:08:16.397	8m 33s	8m 28s	173.3%	2.6 GB	183.3 GB	67.6 MB	41.7 MB
51	35/68829c	1455900	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:12.113	7m 41s	7m 39s	179.6%	2.3 GB	181.5 GB	67 MB	41.5 MB
35	4f/db2e44	1434714	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:02.556	7m 57s	7m 55s	182.2%	2.7 GB	181.3 GB	67.6 MB	41.8 MB
37	02/0fe005	1468102	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:19.663	7m 42s	7m 40s	178.6%	3 GB	181.3 GB	67 MB	41.4 MB
27	99/b39c38	1434499	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:02.471	8m 1s	7m 59s	175.3%	2.8 GB	181.2 GB	67.5 MB	41.7 MB
46	56/867da7	1443892	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:06.972	7m 58s	7m 56s	175.5%	3.4 GB	181.2 GB	67.4 MB	41.7 MB
40	c4/b00375	1434671	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:02.534	8m 2s	8m 1s	179.6%	2.5 GB	181.2 GB	67.8 MB	41.8 MB
31	5b/96ac1d	1447009	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:08.611	7m 57s	7m 55s	178.8%	2.6 GB	181.2 GB	67.3 MB	41.6 MB
75	a0/1b3ee3	1443920	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:06.999	8m 1s	7m 59s	173.8%	2.2 GB	181.7 GB	67.3 MB	41.6 MB
29	1b/5be783	1483156	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:33.379	7m 37s	7m 34s	183.5%	3 GB	182.3 GB	67.4 MB	41.6 MB
34	55/c342b4	1471464	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:23.618	7m 47s	7m 45s	181.3%	3.7 GB	181.2 GB	67.4 MB	41.6 MB
52	b6/210ce2	1494319	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:48.658	7m 43s	7m 39s	180.0%	3.8 GB	183.8 GB	67.1 MB	41.5 MB
32	a9/67b03b	1482103	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:32.379	8m 8s	8m 5s	177.0%	2.5 GB	182.5 GB	67.5 MB	41.7 MB
28	e6/7c172f	1479249	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:29.299	8m 12s	8m 9s	179.8%	2.4 GB	183.1 GB	67.7 MB	41.8 MB
50	0a/139cec	1492165	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:45.343	8m 2s	7m 59s	175.3%	2.9 GB	183.9 GB	66.9 MB	41.3 MB
49	b6/a25188	1495184	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:49.732	8m 42s	8m 39s	173.2%	2.7 GB	183.7 GB	67.7 MB	41.8 MB
47	b4/0ca7a7	1484660	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:16:35.051	9m 1s	8m 59s	174.2%	3.9 GB	184 GB	68.4 MB	42.2 MB
66	89/f5fcf1	1660620	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:05.435	1m 51s	1m 48s	97.0%	3 GB	182.3 GB	56.2 MB	33.5 MB
55	79/f5e38e	1636861	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:23:53.072	7m 20s	7m 18s	166.5%	2.7 GB	182.1 GB	66.5 MB	41.2 MB
62	16/c8ce94	1659673	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:04.592	7m 26s	7m 24s	177.7%	3.1 GB	182 GB	66.9 MB	41.4 MB
61	28/78be63	1657610	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:03.478	7m 32s	7m 30s	177.4%	2.8 GB	183.9 GB	67.1 MB	41.5 MB
68	a5/bd3187	1668922	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:10.358	7m 27s	7m 25s	180.7%	2.6 GB	181.5 GB	67 MB	41.5 MB
65	33/a9ee40	1666259	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:08.213	7m 29s	7m 27s	179.4%	3.1 GB	183 GB	67.1 MB	41.5 MB
67	0c/8004bf	1669857	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:10.986	7m 43s	7m 41s	175.0%	3.2 GB	182.5 GB	67.2 MB	41.6 MB
69	29/8b22c1	1689445	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:31.441	7m 27s	7m 25s	177.2%	2.6 GB	183.5 GB	66.9 MB	41.4 MB
63	22/756f2f	1660000	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:04.865	8m 4s	8m 2s	179.4%	2.7 GB	181.2 GB	67.6 MB	41.8 MB
59	dc/748c3a	1653772	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:02.054	8m 8s	8m 6s	177.7%	2.9 GB	184 GB	67.7 MB	41.8 MB
60	10/9f07d6	1647937	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:23:59.507	8m 17s	8m 15s	183.0%	2.3 GB	183 GB	68 MB	42 MB
70	61/4b94a5	1701941	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:47.329	7m 35s	7m 33s	179.0%	2.4 GB	183.2 GB	67.2 MB	41.5 MB
73	a7/c31692	1727982	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:25:36.338	7m 7s	7m 4s	174.6%	2.3 GB	183.1 GB	66.6 MB	41.3 MB
74	cc/98baf9	1697635	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:40.863	8m 20s	8m 17s	175.1%	2.5 GB	183.1 GB	67.7 MB	41.8 MB
64	71/42cdd5	1697325	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:24:40.573	8m 20s	8m 17s	176.8%	3 GB	182.3 GB	67.8 MB	41.9 MB
72	b3/a014e5	1725735	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:25:32.131	8m 6s	8m 3s	173.5%	2.8 GB	184 GB	67.4 MB	41.6 MB
71	37/2ebdf4	1735477	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:25:56.433	7m 53s	7m 49s	171.9%	2.6 GB	183.7 GB	67.2 MB	41.6 MB
76	4e/132e69	1838458	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:12.754	7m 47s	7m 44s	175.2%	3.3 GB	181.7 GB	67.3 MB	41.6 MB
78	f2/092ab6	1855805	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:30.905	7m 34s	7m 32s	172.6%	2.7 GB	181.6 GB	67 MB	41.5 MB
79	60/56f2bb	1863016	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:37.065	7m 41s	7m 39s	171.7%	3.5 GB	181.3 GB	67.2 MB	41.6 MB
80	ac/3ac04d	1863288	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:37.283	7m 42s	7m 40s	180.7%	3.8 GB	183.7 GB	67.4 MB	41.6 MB
77	94/a947cc	1862085	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:35.705	7m 49s	7m 46s	175.7%	2.2 GB	181.9 GB	67.4 MB	41.6 MB
84	e5/aa7ded	1903607	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:32:16.387	7m 12s	7m 10s	178.1%	2.7 GB	181.8 GB	66.7 MB	41.3 MB
81	00/20e5a4	1882977	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:54.176	7m 37s	7m 35s	177.8%	2.2 GB	182.3 GB	67.3 MB	41.6 MB
83	4b/e10792	1896645	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:32:08.951	7m 30s	7m 27s	182.4%	2.7 GB	181.2 GB	67.3 MB	41.6 MB
86	f2/f1bf69	1887412	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:31:58.817	7m 46s	7m 44s	178.7%	3.8 GB	183.7 GB	67.3 MB	41.6 MB
82	40/ce2b2b	1897952	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:32:10.266	7m 46s	7m 43s	180.7%	2.8 GB	183.9 GB	67.4 MB	41.7 MB
89	84/932414	1935128	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:33:00.751	7m 13s	7m 9s	178.1%	2.9 GB	183.4 GB	66.7 MB	41.3 MB
85	46/2d896a	1909196	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:32:22.723	7m 53s	7m 50s	179.4%	2.4 GB	183.2 GB	67.6 MB	41.7 MB
87	5e/b16092	1923898	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:32:43.652	7m 55s	7m 52s	171.7%	2.9 GB	183.9 GB	67.1 MB	41.5 MB
90	94/c2082e	1935257	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:33:00.920	7m 38s	7m 34s	173.4%	3.9 GB	184 GB	67 MB	41.5 MB
91	8b/a9dde5	1952680	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:33:38.260	8m 33s	8m 30s	169.6%	2.5 GB	182.7 GB	67.5 MB	41.7 MB
88	c6/4ac785	1956758	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:33:49.975	8m 34s	8m 30s	170.0%	2.8 GB	183.9 GB	67.5 MB	41.7 MB
107	6e/a85bbc	2090852	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:24.226	6m 57s	6m 55s	178.2%	2.5 GB	182.3 GB	66.6 MB	41.3 MB
96	ef/72ff35	2062291	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:38:59.498	7m 23s	7m 21s	168.7%	3.3 GB	184 GB	66.9 MB	41.4 MB
106	38/8bfbad	2085091	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:19.663	7m 4s	7m 2s	176.3%	2.4 GB	183.2 GB	66.7 MB	41.3 MB
104	69/ff9c87	2083906	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:18.272	7m 17s	7m 15s	176.7%	2.7 GB	181.3 GB	66.9 MB	41.4 MB
102	44/849dc3	2067086	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:04.692	7m 34s	7m 32s	179.4%	2.7 GB	181.3 GB	67.4 MB	41.6 MB
110	a9/b12b41	2108338	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:39.177	7m 7s	7m 4s	177.4%	2.8 GB	181.6 GB	66.6 MB	41.3 MB
112	82/5395fb	2099280	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:31.032	7m 31s	7m 29s	180.1%	2.7 GB	183.7 GB	67.3 MB	41.6 MB
116	cf/585c5c	2123966	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:56.540	7m 16s	7m 13s	176.3%	3.8 GB	183.8 GB	66.8 MB	41.3 MB
123	de/1e45a2	2149197	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:40:38.645	6m 39s	6m 35s	179.0%	2.6 GB	183.6 GB	66.4 MB	41.1 MB
105	da/0bdabc	2096493	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:28.520	7m 49s	7m 46s	178.4%	2.8 GB	183.9 GB	67.5 MB	41.7 MB
121	4c/f755e4	2137412	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:40:16.207	7m 7s	7m 5s	178.7%	2.7 GB	183.7 GB	66.7 MB	41.3 MB
117	28/590e41	2115181	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:39:45.297	8m 2s	7m 59s	175.2%	2.5 GB	183.5 GB	67.5 MB	41.7 MB
119	27/8bea57	2135595	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:40:13.457	7m 45s	7m 42s	176.5%	3.9 GB	184 GB	67.2 MB	41.6 MB
122	ae/fda360	2149125	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:40:38.445	8m 47s	8m 43s	172.9%	3 GB	181.9 GB	68 MB	42 MB
125	f0/0ded2b	2192927	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:42:24.103	7m 38s	7m 34s	165.9%	2.4 GB	183.3 GB	66.8 MB	41.3 MB
135	16/f9f345	2188165	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:42:11.800	7m 59s	7m 54s	171.6%	3.9 GB	184 GB	67.4 MB	41.6 MB
127	16/b9b450	2284184	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:22.830	7m 5s	7m 2s	174.1%	2.8 GB	183.9 GB	66.6 MB	41.2 MB
126	24/8f3f24	2282467	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:20.987	7m 37s	7m 34s	171.9%	2.2 GB	182.6 GB	67.1 MB	41.5 MB
115	58/0c6875	2297526	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:35.102	7m 31s	7m 29s	180.7%	2.9 GB	183.9 GB	67.3 MB	41.6 MB
93	50/4805c5	2339340	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:47:17.638	6m 49s	6m 46s	175.6%	3.9 GB	183.9 GB	66.3 MB	41.1 MB
129	cf/cad7d1	2284998	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:23.405	7m 44s	7m 42s	179.9%	2.4 GB	183.3 GB	67.5 MB	41.7 MB
95	7e/47916c	2309458	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:45.875	7m 29s	7m 27s	173.2%	2.2 GB	182.7 GB	66.9 MB	41.4 MB
113	e9/72e626	2301550	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 12:46:38.537	7m 50s	7m 48s	179.8%	2.5 GB	183.3 GB	67.5 MB	41.7 MB
