cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1003_sub0	1	6	1	5	1	5	0	0
1009_sub0	1	6	2	4	2	4	0	0
1011_sub0	1	14	8	6	8	6	0	0
10114_sub1	1	6	2	4	2	4	0	0
10132_sub2	1	6	2	4	2	4	0	0
102_sub1	1	7	3	4	3	4	0	0
1020_sub0	1	10	3	7	3	7	0	0
1021_sub0	1	6	3	3	3	3	0	0
1022_sub1	1	8	6	2	6	2	0	0
10285_sub1	1	6	2	4	2	4	0	0
1030_sub0	1	7	2	5	2	5	0	0
1040_sub0	1	7	3	4	3	4	0	0
10418_sub0	1	7	0	7	0	7	0	0
10421_sub0	1	6	2	4	2	4	0	0
1052_sub1	1	9	4	5	4	5	0	0
1062_sub0	1	8	1	7	1	7	0	0
1065_sub0	1	8	5	3	5	3	0	0
1069_sub1	1	9	5	4	5	4	0	0
1072_sub0	1	11	3	8	3	8	0	0
10772_sub0	1	8	2	6	2	6	0	0
1079_sub0	1	6	1	5	1	5	0	0
1086_sub0	1	8	2	6	2	6	0	0
1095_sub0	1	9	4	5	4	5	0	0
1113_sub2	1	6	2	4	2	4	0	0
1137_sub0	1	8	5	3	5	3	0	0
1140_sub0	1	7	3	4	3	4	0	0
1146_sub0	1	6	4	2	4	2	0	0
1149_sub1	1	6	2	4	2	4	0	0
11501_sub0	1	8	5	3	5	3	0	0
1155_sub2	1	11	5	6	5	6	0	0
1158_sub3	1	6	3	3	3	3	0	0
11603_sub0	1	6	3	3	3	3	0	0
1174_sub0	1	6	1	5	1	5	0	0
1201_sub0	1	7	6	1	6	1	0	0
12055_sub1	1	6	2	4	2	4	0	0
1206_sub0	1	7	4	3	4	3	0	0
12254_sub0	1	6	3	3	3	3	0	0
123_sub1	1	6	2	4	2	4	0	0
124_sub2	1	9	3	6	3	6	0	0
1246_sub0	1	8	5	3	5	3	0	0
1250_sub1	1	6	2	4	2	4	0	0
1265_sub1	1	6	3	3	3	3	0	0
127_sub1	1	6	3	3	3	3	0	0
1279_sub0	1	9	5	4	5	4	0	0
12812_sub0	1	6	3	3	3	3	0	0
1287_sub0	1	7	2	5	2	5	0	0
13_sub2	1	6	4	2	4	2	0	0
1309_sub0	1	6	3	3	3	3	0	0
1310_sub0	1	7	5	2	5	2	0	0
1318_sub0	1	11	4	7	4	7	0	0
1325_sub1	1	7	4	3	4	3	0	0
1343_sub0	1	6	2	4	2	4	0	0
135_sub1	1	7	2	5	2	5	0	0
13515_sub2	1	10	6	4	6	4	0	0
1353_sub1	1	8	5	3	5	3	0	0
1355_sub0	1	6	3	3	3	3	0	0
1379_sub0	1	9	4	5	4	5	0	0
1381_sub0	1	7	3	4	3	4	0	0
1405_sub0	1	8	6	2	6	2	0	0
1411_sub0	1	7	3	4	3	4	0	0
1414_sub0	1	6	5	1	5	1	0	0
1430_sub2	1	6	1	5	1	5	0	0
1458_sub0	1	8	4	4	4	4	0	0
1476_sub0	1	10	4	6	4	6	0	0
1477_sub0	1	7	3	4	3	4	0	0
1485_sub0	1	7	3	4	3	4	0	0
1495_sub0	1	7	3	4	3	4	0	0
1496_sub0	1	6	3	3	3	3	0	0
1497_sub2	1	6	4	2	4	2	0	0
1526_sub0	1	6	4	2	4	2	0	0
1536_sub0	1	12	3	9	3	9	0	0
1539_sub2	1	7	4	3	4	3	0	0
1559_sub0	1	7	5	2	5	2	0	0
1562_sub1	1	10	4	6	4	6	0	0
1563_sub0	1	9	4	5	4	5	0	0
1586_sub0	1	9	4	5	4	5	0	0
1606_sub1	1	8	3	5	3	5	0	0
1612_sub0	1	7	5	2	5	2	0	0
1631_sub0	1	8	3	5	3	5	0	0
1640_sub1	1	6	3	3	3	3	0	0
1664_sub0	1	10	5	5	5	5	0	0
1665_sub2	1	6	4	2	4	2	0	0
1676_sub0	1	9	7	2	7	2	0	0
16841_sub0	1	8	4	4	4	4	0	0
1694_sub1	1	7	4	3	4	3	0	0
17114_sub0	1	6	3	3	3	3	0	0
1728_sub0	1	9	3	6	3	6	0	0
1742_sub0	1	14	2	12	2	12	0	0
1745_sub1	1	8	4	4	4	4	0	0
1751_sub0	1	6	1	5	1	5	0	0
17529_sub1	1	6	1	5	1	5	0	0
1773_sub0	1	6	5	1	5	1	0	0
17817_sub0	1	8	6	2	6	2	0	0
1790_sub0	1	8	4	4	4	4	0	0
1793_sub0	1	9	4	5	4	5	0	0
1795_sub1	1	6	4	2	4	2	0	0
1796_sub0	1	9	7	2	7	2	0	0
1801_sub0	1	8	6	2	6	2	0	0
1807_sub1	1	6	3	3	3	3	0	0
181_sub1	1	10	5	5	5	5	0	0
1816_sub0	1	8	4	4	4	4	0	0
1817_sub3	1	6	3	3	3	3	0	0
182_sub1	1	8	3	5	3	5	0	0
1830_sub1	1	6	1	5	1	5	0	0
1857_sub0	1	6	3	3	3	3	0	0
1861_sub1	1	6	1	5	1	5	0	0
1869_sub0	1	9	7	2	7	2	0	0
1873_sub0	1	8	1	7	1	7	0	0
1882_sub0	1	6	5	1	5	1	0	0
1914_sub0	1	12	5	7	5	7	0	0
1915_sub1	1	8	4	4	4	4	0	0
1919_sub0	1	6	5	1	5	1	0	0
1925_sub0	1	8	2	6	2	6	0	0
1938_sub0	1	8	6	2	6	2	0	0
195_sub1	1	6	1	5	1	5	0	0
1964_sub1	1	7	4	3	4	3	0	0
197_sub3	1	7	3	4	3	4	0	0
1973_sub0	1	8	5	3	5	3	0	0
1983_sub1	1	8	7	1	7	1	0	0
1999_sub0	1	7	3	4	3	4	0	0
2004_sub0	1	6	2	4	2	4	0	0
2017_sub0	1	8	3	5	3	5	0	0
2021_sub1	1	6	3	3	3	3	0	0
2028_sub1	1	7	3	4	3	4	0	0
206_sub3	1	7	2	5	2	5	0	0
2060_sub1	1	7	5	2	5	2	0	0
2073_sub0	1	8	1	7	1	7	0	0
2078_sub0	1	7	3	4	3	4	0	0
2079_sub1	1	7	2	5	2	5	0	0
2099_sub1	1	7	6	1	6	1	0	0
2100_sub0	1	6	1	5	1	5	0	0
2111_sub0	1	8	5	3	5	3	0	0
2115_sub0	1	6	1	5	1	5	0	0
2117_sub0	1	9	6	3	6	3	0	0
2127_sub0	1	11	8	3	8	3	0	0
2131_sub1	1	7	2	5	2	5	0	0
2132_sub0	1	10	6	4	6	4	0	0
2137_sub1	1	11	5	6	5	6	0	0
2140_sub0	1	8	5	3	5	3	0	0
2147_sub0	1	6	2	4	2	4	0	0
215_sub1	1	7	3	4	3	4	0	0
2150_sub1	1	7	4	3	4	3	0	0
2161_sub1	1	9	3	6	3	6	0	0
2170_sub0	1	9	4	5	4	5	0	0
2182_sub0	1	7	2	5	2	5	0	0
2187_sub1	1	8	4	4	4	4	0	0
2189_sub1	1	6	2	4	2	4	0	0
2190_sub0	1	9	5	4	5	4	0	0
2193_sub1	1	7	1	6	1	6	0	0
2205_sub0	1	9	5	4	5	4	0	0
2206_sub0	1	7	4	3	4	3	0	0
2213_sub2	1	6	4	2	4	2	0	0
2220_sub0	1	8	4	4	4	4	0	0
2265_sub1	1	6	2	4	2	4	0	0
2266_sub1	1	8	4	4	4	4	0	0
231_sub1	1	7	3	4	3	4	0	0
2322_sub1	1	7	4	3	4	3	0	0
2325_sub1	1	6	5	1	5	1	0	0
2328_sub1	1	7	4	3	4	3	0	0
2347_sub1	1	7	5	2	5	2	0	0
2348_sub1	1	10	7	3	7	3	0	0
2357_sub1	1	6	3	3	3	3	0	0
2361_sub1	1	7	0	7	0	7	0	0
2365_sub0	1	8	7	1	7	1	0	0
2383_sub0	1	6	2	4	2	4	0	0
2390_sub0	1	6	1	5	1	5	0	0
2417_sub0	1	12	5	7	5	7	0	0
2418_sub0	1	9	3	6	3	6	0	0
2423_sub0	1	6	3	3	3	3	0	0
2435_sub0	1	6	5	1	5	1	0	0
2439_sub0	1	8	3	5	3	5	0	0
2444_sub0	1	11	5	6	5	6	0	0
2452_sub0	1	8	3	5	3	5	0	0
2454_sub0	1	8	5	3	5	3	0	0
2455_sub1	1	8	5	3	5	3	0	0
2457_sub0	1	6	3	3	3	3	0	0
2461_sub1	1	10	5	5	5	5	0	0
2471_sub1	1	6	5	1	5	1	0	0
2472_sub0	1	7	4	3	4	3	0	0
2476_sub2	1	6	3	3	3	3	0	0
2480_sub1	1	8	6	2	6	2	0	0
25_sub1	1	14	7	7	7	7	0	0
2517_sub0	1	7	3	4	3	4	0	0
252_sub2	1	6	4	2	4	2	0	0
2537_sub0	1	8	7	1	7	1	0	0
2550_sub1	1	6	5	1	5	1	0	0
2551_sub0	1	8	5	3	5	3	0	0
2557_sub0	1	6	2	4	2	4	0	0
2559_sub0	1	8	2	6	2	6	0	0
256_sub1	1	6	2	4	2	4	0	0
2576_sub0	1	9	5	4	5	4	0	0
2590_sub0	1	8	2	6	2	6	0	0
2609_sub2	1	6	5	1	5	1	0	0
2620_sub0	1	8	5	3	5	3	0	0
2632_sub0	1	7	6	1	6	1	0	0
2635_sub0	1	7	5	2	5	2	0	0
2650_sub0	1	6	2	4	2	4	0	0
2665_sub0	1	9	6	3	6	3	0	0
2666_sub0	1	7	2	5	2	5	0	0
2684_sub0	1	6	5	1	5	1	0	0
2694_sub0	1	9	5	4	5	4	0	0
2708_sub0	1	11	2	9	2	9	0	0
2710_sub0	1	6	3	3	3	3	0	0
2719_sub0	1	6	1	5	1	5	0	0
2723_sub0	1	9	3	6	3	6	0	0
2725_sub0	1	6	4	2	4	2	0	0
2728_sub0	1	6	2	4	2	4	0	0
2738_sub0	1	6	4	2	4	2	0	0
2739_sub0	1	6	5	1	5	1	0	0
2742_sub0	1	8	4	4	4	4	0	0
2748_sub0	1	6	2	4	2	4	0	0
2750_sub0	1	6	0	6	0	6	0	0
2754_sub0	1	7	4	3	4	3	0	0
2760_sub0	1	7	5	2	5	2	0	0
2766_sub1	1	7	2	5	2	5	0	0
2767_sub0	1	8	5	3	5	3	0	0
2770_sub0	1	6	4	2	4	2	0	0
278_sub2	1	8	3	5	3	5	0	0
2785_sub0	1	7	1	6	1	6	0	0
2788_sub0	1	7	2	5	2	5	0	0
2790_sub1	1	6	4	2	4	2	0	0
2805_sub0	1	7	1	6	1	6	0	0
2808_sub4	1	6	5	1	5	1	0	0
2816_sub0	1	9	7	2	7	2	0	0
2824_sub0	1	6	2	4	2	4	0	0
2836_sub0	1	8	5	3	5	3	0	0
2838_sub1	1	7	6	1	6	1	0	0
2840_sub0	1	8	4	4	4	4	0	0
2847_sub0	1	7	5	2	5	2	0	0
2867_sub0	1	9	4	5	4	5	0	0
2869_sub0	1	10	5	5	5	5	0	0
2876_sub0	1	11	7	4	7	4	0	0
2878_sub0	1	6	3	3	3	3	0	0
2885_sub1	1	6	3	3	3	3	0	0
2892_sub0	1	7	4	3	4	3	0	0
2897_sub0	1	7	3	4	3	4	0	0
2900_sub0	1	9	2	7	2	7	0	0
2921_sub0	1	6	3	3	3	3	0	0
2940_sub0	1	11	6	5	6	5	0	0
2948_sub0	1	6	3	3	3	3	0	0
2965_sub0	1	8	5	3	5	3	0	0
2967_sub0	1	6	1	5	1	5	0	0
2969_sub0	1	6	3	3	3	3	0	0
2970_sub0	1	7	6	1	6	1	0	0
2981_sub0	1	7	4	3	4	3	0	0
2987_sub0	1	9	5	4	5	4	0	0
2996_sub0	1	6	2	4	2	4	0	0
30_sub1	1	12	6	6	6	6	0	0
3009_sub0	1	9	2	7	2	7	0	0
301_sub2	1	7	3	4	3	4	0	0
3012_sub0	1	6	3	3	3	3	0	0
302_sub1	1	8	2	6	2	6	0	0
3037_sub0	1	11	1	10	1	10	0	0
3042_sub0	1	6	1	5	1	5	0	0
3050_sub0	1	7	1	6	1	6	0	0
307_sub1	1	6	3	3	3	3	0	0
3071_sub1	1	7	4	3	4	3	0	0
3081_sub0	1	6	2	4	2	4	0	0
3093_sub2	1	7	3	4	3	4	0	0
311_sub1	1	9	5	4	5	4	0	0
3112_sub0	1	6	2	4	2	4	0	0
3116_sub0	1	9	4	5	4	5	0	0
3118_sub0	1	8	5	3	5	3	0	0
3122_sub1	1	10	5	5	5	5	0	0
3135_sub1	1	6	3	3	3	3	0	0
3138_sub0	1	6	1	5	1	5	0	0
3151_sub0	1	7	2	5	2	5	0	0
3184_sub0	1	7	3	4	3	4	0	0
3193_sub0	1	7	2	5	2	5	0	0
3196_sub0	1	7	3	4	3	4	0	0
3203_sub0	1	6	3	3	3	3	0	0
3215_sub0	1	13	5	8	5	8	0	0
3223_sub2	1	6	2	4	2	4	0	0
3225_sub0	1	8	6	2	6	2	0	0
3230_sub0	1	6	1	5	1	5	0	0
3233_sub0	1	7	4	3	4	3	0	0
3246_sub1	1	6	2	4	2	4	0	0
325_sub2	1	7	3	4	3	4	0	0
3280_sub0	1	10	6	4	6	4	0	0
3293_sub1	1	7	1	6	1	6	0	0
3300_sub0	1	9	6	3	6	3	0	0
331_sub1	1	9	5	4	5	4	0	0
3362_sub2	1	7	2	5	2	5	0	0
3366_sub0	1	9	5	4	5	4	0	0
3367_sub0	1	6	3	3	3	3	0	0
3378_sub0	1	6	2	4	2	4	0	0
3408_sub0	1	6	1	5	1	5	0	0
3409_sub0	1	7	2	5	2	5	0	0
341_sub1	1	9	5	4	5	4	0	0
3426_sub0	1	8	6	2	6	2	0	0
3435_sub2	1	6	2	4	2	4	0	0
3445_sub0	1	11	5	6	5	6	0	0
3453_sub1	1	7	4	3	4	3	0	0
3477_sub0	1	10	7	3	7	3	0	0
3491_sub0	1	9	4	5	4	5	0	0
3506_sub0	1	7	4	3	4	3	0	0
3514_sub0	1	6	6	0	6	0	0	0
3520_sub0	1	7	4	3	4	3	0	0
3536_sub0	1	6	2	4	2	4	0	0
3537_sub1	1	9	4	5	4	5	0	0
354_sub1	1	6	4	2	4	2	0	0
3551_sub0	1	7	1	6	1	6	0	0
3558_sub0	1	8	5	3	5	3	0	0
3565_sub0	1	7	5	2	5	2	0	0
3570_sub0	1	7	4	3	4	3	0	0
3583_sub0	1	7	3	4	3	4	0	0
3587_sub0	1	6	5	1	5	1	0	0
3606_sub2	1	6	5	1	5	1	0	0
3623_sub0	1	6	3	3	3	3	0	0
363_sub1	1	7	2	5	2	5	0	0
3661_sub0	1	7	4	3	4	3	0	0
3665_sub0	1	7	6	1	6	1	0	0
3670_sub0	1	6	2	4	2	4	0	0
3674_sub0	1	6	2	4	2	4	0	0
3677_sub0	1	6	0	6	0	6	0	0
3686_sub0	1	7	1	6	1	6	0	0
3711_sub0	1	6	2	4	2	4	0	0
3718_sub0	1	6	2	4	2	4	0	0
373_sub1	1	7	5	2	5	2	0	0
3744_sub0	1	9	6	3	6	3	0	0
