output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode69_67	3	2284	2547	0.8967412642324303	4831	4458	92.27903125646864
