output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode69_50	3	2578	2619	0.9843451699121802	5197	4790	92.1685587839138
