cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1013_sub0	1	6	2	4	2	4	0	0
1023_sub1	1	11	6	5	6	5	0	0
1030_sub0	1	6	3	3	3	3	0	0
1031_sub0	1	6	2	4	2	4	0	0
1038_sub1	1	6	4	2	4	2	0	0
1045_sub0	1	7	2	5	2	5	0	0
1056_sub0	1	10	6	4	6	4	0	0
10613_sub1	1	7	4	3	4	3	0	0
1062_sub1	1	7	3	4	3	4	0	0
10725_sub1	1	9	6	3	6	3	0	0
1075_sub1	1	8	2	6	2	6	0	0
1082_sub0	1	7	2	5	2	5	0	0
1102_sub0	1	6	0	6	0	6	0	0
1108_sub0	1	6	4	2	4	2	0	0
1110_sub0	1	9	5	4	5	4	0	0
1117_sub0	1	9	2	7	2	7	0	0
1118_sub1	1	10	3	7	3	7	0	0
1134_sub0	1	7	6	1	6	1	0	0
1137_sub0	1	11	5	6	5	6	0	0
1142_sub0	1	8	5	3	5	3	0	0
1144_sub2	1	8	4	4	4	4	0	0
1170_sub1	1	6	1	5	1	5	0	0
118_sub1	1	6	3	3	3	3	0	0
1196_sub0	1	7	2	5	2	5	0	0
1238_sub0	1	10	5	5	5	5	0	0
1239_sub0	1	6	3	3	3	3	0	0
1284_sub4	1	6	3	3	3	3	0	0
132_sub1	1	7	2	5	2	5	0	0
1324_sub0	1	8	7	1	7	1	0	0
1332_sub0	1	7	3	4	3	4	0	0
1333_sub0	1	7	5	2	5	2	0	0
1340_sub0	1	9	7	2	7	2	0	0
1367_sub0	1	6	1	5	1	5	0	0
1386_sub0	1	8	4	4	4	4	0	0
1393_sub0	1	7	3	4	3	4	0	0
1398_sub1	1	6	1	5	1	5	0	0
1399_sub1	1	11	5	6	5	6	0	0
1400_sub0	1	7	3	4	3	4	0	0
1415_sub1	1	6	3	3	3	3	0	0
1418_sub0	1	6	3	3	3	3	0	0
1422_sub0	1	7	3	4	3	4	0	0
1431_sub0	1	6	3	3	3	3	0	0
1443_sub0	1	8	5	3	5	3	0	0
1444_sub0	1	6	1	5	1	5	0	0
1446_sub1	1	6	2	4	2	4	0	0
1451_sub1	1	7	1	6	1	6	0	0
146_sub1	1	7	1	6	1	6	0	0
1476_sub0	1	10	7	3	7	3	0	0
1488_sub0	1	7	1	6	1	6	0	0
1493_sub0	1	7	2	5	2	5	0	0
1498_sub0	1	12	7	5	7	5	0	0
1500_sub0	1	7	4	3	4	3	0	0
1509_sub0	1	6	2	4	2	4	0	0
1536_sub0	1	7	4	3	4	3	0	0
1538_sub0	1	8	3	5	3	5	0	0
1539_sub0	1	6	0	6	0	6	0	0
1546_sub1	1	7	5	2	5	2	0	0
1549_sub0	1	9	3	6	3	6	0	0
1554_sub1	1	8	6	2	6	2	0	0
1555_sub0	1	12	4	8	4	8	0	0
1557_sub0	1	7	6	1	6	1	0	0
1565_sub0	1	7	5	2	5	2	0	0
157_sub1	1	9	6	3	6	3	0	0
1584_sub0	1	9	3	6	3	6	0	0
1606_sub2	1	11	7	4	7	4	0	0
1623_sub0	1	8	4	4	4	4	0	0
163_sub1	1	6	4	2	4	2	0	0
1644_sub0	1	7	2	5	2	5	0	0
1702_sub0	1	7	4	3	4	3	0	0
1712_sub0	1	6	3	3	3	3	0	0
1718_sub0	1	7	3	4	3	4	0	0
1727_sub0	1	8	1	7	1	7	0	0
1753_sub0	1	10	5	5	5	5	0	0
1774_sub0	1	10	3	7	3	7	0	0
1793_sub0	1	7	3	4	3	4	0	0
1797_sub0	1	7	1	6	1	6	0	0
1801_sub0	1	6	3	3	3	3	0	0
1839_sub0	1	7	6	1	6	1	0	0
1854_sub0	1	6	1	5	1	5	0	0
1862_sub0	1	6	5	1	5	1	0	0
1880_sub0	1	7	4	3	4	3	0	0
1885_sub0	1	10	8	2	8	2	0	0
1893_sub0	1	7	4	3	4	3	0	0
1895_sub0	1	6	4	2	4	2	0	0
1903_sub0	1	7	5	2	5	2	0	0
1913_sub0	1	7	0	7	0	7	0	0
1917_sub0	1	6	3	3	3	3	0	0
1921_sub0	1	6	4	2	4	2	0	0
1923_sub0	1	11	5	6	5	6	0	0
1936_sub0	1	7	2	5	2	5	0	0
1939_sub0	1	6	5	1	5	1	0	0
194_sub1	1	6	1	5	1	5	0	0
1940_sub0	1	8	5	3	5	3	0	0
1943_sub0	1	9	5	4	5	4	0	0
1947_sub0	1	7	5	2	5	2	0	0
195_sub4	1	6	3	3	3	3	0	0
1959_sub1	1	6	4	2	4	2	0	0
1962_sub0	1	10	7	3	7	3	0	0
1966_sub0	1	11	7	4	7	4	0	0
197_sub3	1	7	1	6	1	6	0	0
1975_sub0	1	6	3	3	3	3	0	0
1992_sub0	1	7	5	2	5	2	0	0
2004_sub2	1	6	2	4	2	4	0	0
2005_sub0	1	9	4	5	4	5	0	0
2010_sub0	1	13	1	12	1	12	0	0
2017_sub0	1	8	4	4	4	4	0	0
2028_sub1	1	6	5	1	5	1	0	0
2030_sub0	1	9	3	6	3	6	0	0
2045_sub0	1	7	2	5	2	5	0	0
2053_sub0	1	8	4	4	4	4	0	0
2060_sub1	1	7	3	4	3	4	0	0
2062_sub0	1	10	3	7	3	7	0	0
2071_sub0	1	7	4	3	4	3	0	0
2079_sub0	1	8	6	2	6	2	0	0
2084_sub0	1	7	3	4	3	4	0	0
2093_sub0	1	7	5	2	5	2	0	0
2101_sub0	1	6	3	3	3	3	0	0
2105_sub0	1	6	2	4	2	4	0	0
2115_sub0	1	7	6	1	6	1	0	0
2123_sub0	1	6	3	3	3	3	0	0
2143_sub0	1	6	2	4	2	4	0	0
2171_sub0	1	6	2	4	2	4	0	0
2175_sub0	1	9	5	4	5	4	0	0
2183_sub0	1	8	3	5	3	5	0	0
2188_sub0	1	6	3	3	3	3	0	0
2201_sub0	1	7	4	3	4	3	0	0
2207_sub0	1	6	2	4	2	4	0	0
2224_sub1	1	6	5	1	5	1	0	0
2239_sub0	1	8	4	4	4	4	0	0
2253_sub1	1	12	8	4	8	4	0	0
2262_sub0	1	9	2	7	2	7	0	0
2277_sub1	1	6	3	3	3	3	0	0
2292_sub0	1	6	2	4	2	4	0	0
2298_sub0	1	7	3	4	3	4	0	0
2337_sub1	1	9	2	7	2	7	0	0
2344_sub0	1	7	3	4	3	4	0	0
2345_sub0	1	8	4	4	4	4	0	0
2369_sub0	1	6	5	1	5	1	0	0
2370_sub0	1	7	4	3	4	3	0	0
2380_sub0	1	11	5	6	5	6	0	0
240_sub0	1	10	8	2	8	2	0	0
243_sub1	1	6	1	5	1	5	0	0
2473_sub0	1	8	4	4	4	4	0	0
254_sub3	1	9	6	3	6	3	0	0
259_sub0	1	7	4	3	4	3	0	0
260_sub0	1	7	4	3	4	3	0	0
263_sub0	1	8	6	2	6	2	0	0
2634_sub0	1	7	4	3	4	3	0	0
2637_sub0	1	6	3	3	3	3	0	0
264_sub0	1	6	1	5	1	5	0	0
265_sub0	1	6	5	1	5	1	0	0
2661_sub0	1	10	8	2	8	2	0	0
2679_sub0	1	6	4	2	4	2	0	0
2749_sub0	1	6	3	3	3	3	0	0
2754_sub0	1	6	3	3	3	3	0	0
2767_sub0	1	12	4	8	4	8	0	0
2789_sub0	1	6	3	3	3	3	0	0
2802_sub0	1	6	3	3	3	3	0	0
2804_sub0	1	6	6	0	6	0	0	0
2816_sub0	1	7	3	4	3	4	0	0
2829_sub0	1	6	3	3	3	3	0	0
2861_sub0	1	6	3	3	3	3	0	0
2867_sub0	1	7	5	2	5	2	0	0
2878_sub0	1	6	6	0	6	0	0	0
2881_sub0	1	9	4	5	4	5	0	0
2887_sub0	1	8	6	2	6	2	0	0
289_sub1	1	8	3	5	3	5	0	0
2944_sub1	1	7	3	4	3	4	0	0
2951_sub0	1	6	0	6	0	6	0	0
2961_sub1	1	6	3	3	3	3	0	0
3005_sub0	1	7	3	4	3	4	0	0
3030_sub0	1	7	2	5	2	5	0	0
3033_sub0	1	7	3	4	3	4	0	0
3052_sub0	1	6	3	3	3	3	0	0
307_sub0	1	7	6	1	6	1	0	0
3075_sub0	1	7	4	3	4	3	0	0
3098_sub0	1	7	2	5	2	5	0	0
3104_sub0	1	7	1	6	1	6	0	0
3114_sub0	1	8	5	3	5	3	0	0
3122_sub0	1	6	4	2	4	2	0	0
3137_sub0	1	11	5	6	5	6	0	0
3138_sub1	1	8	5	3	5	3	0	0
316_sub0	1	6	2	4	2	4	0	0
3167_sub0	1	8	6	2	6	2	0	0
3174_sub0	1	6	4	2	4	2	0	0
3205_sub0	1	6	3	3	3	3	0	0
3206_sub1	1	8	3	5	3	5	0	0
3211_sub0	1	7	4	3	4	3	0	0
3236_sub1	1	6	3	3	3	3	0	0
3256_sub0	1	7	4	3	4	3	0	0
326_sub0	1	7	7	0	7	0	0	0
3263_sub1	1	6	4	2	4	2	0	0
327_sub0	1	7	1	6	1	6	0	0
3282_sub0	1	7	6	1	6	1	0	0
336_sub1	1	7	3	4	3	4	0	0
3376_sub0	1	6	4	2	4	2	0	0
3390_sub0	1	9	5	4	5	4	0	0
3434_sub0	1	7	2	5	2	5	0	0
346_sub0	1	7	2	5	2	5	0	0
3474_sub0	1	6	3	3	3	3	0	0
351_sub0	1	8	0	8	0	8	0	0
352_sub1	1	7	4	3	4	3	0	0
3532_sub0	1	6	2	4	2	4	0	0
3553_sub1	1	7	4	3	4	3	0	0
3634_sub0	1	6	3	3	3	3	0	0
3641_sub1	1	7	2	5	2	5	0	0
3656_sub0	1	6	2	4	2	4	0	0
3712_sub0	1	11	5	6	5	6	0	0
3719_sub1	1	6	5	1	5	1	0	0
3737_sub0	1	6	1	5	1	5	0	0
377_sub1	1	6	3	3	3	3	0	0
3798_sub0	1	10	5	5	5	5	0	0
380_sub0	1	6	3	3	3	3	0	0
381_sub0	1	10	6	4	6	4	0	0
3810_sub0	1	6	4	2	4	2	0	0
3839_sub1	1	7	4	3	4	3	0	0
3859_sub0	1	8	6	2	6	2	0	0
3873_sub0	1	6	3	3	3	3	0	0
3898_sub0	1	9	3	6	3	6	0	0
3959_sub0	1	9	5	4	5	4	0	0
398_sub0	1	7	4	3	4	3	0	0
3989_sub1	1	7	3	4	3	4	0	0
402_sub0	1	6	1	5	1	5	0	0
4028_sub0	1	10	4	6	4	6	0	0
4036_sub0	1	6	2	4	2	4	0	0
4144_sub2	1	6	1	5	1	5	0	0
4148_sub0	1	6	2	4	2	4	0	0
422_sub1	1	6	2	4	2	4	0	0
4238_sub0	1	7	3	4	3	4	0	0
4277_sub0	1	8	4	4	4	4	0	0
4313_sub1	1	7	3	4	3	4	0	0
4317_sub1	1	6	2	4	2	4	0	0
4329_sub0	1	6	1	5	1	5	0	0
4348_sub1	1	7	6	1	6	1	0	0
4369_sub0	1	7	2	5	2	5	0	0
441_sub1	1	6	3	3	3	3	0	0
4434_sub0	1	6	4	2	4	2	0	0
4436_sub0	1	6	3	3	3	3	0	0
446_sub1	1	8	4	4	4	4	0	0
