task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	cf/1b489d	3111714	UMI_PIPELINE:PARSE_BED (1)	COMPLETED	0	2025-07-13 20:49:34.766	885ms	3ms	97.0%	0	0	57.6 KB	243 B
5	32/45e590	3111849	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (4)	COMPLETED	0	2025-07-13 20:49:34.804	17.6s	15.4s	98.8%	24.4 MB	126.6 MB	420.4 MB	353.7 MB
3	95/8b657b	3111739	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (2)	COMPLETED	0	2025-07-13 20:49:34.776	17.9s	17s	100.1%	24.7 MB	126.6 MB	470.3 MB	395.9 MB
6	20/f22196	3111783	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (5)	COMPLETED	0	2025-07-13 20:49:34.789	18.7s	17.1s	99.9%	24.8 MB	126.6 MB	470.4 MB	398.2 MB
2	58/e0e564	3111818	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (1)	COMPLETED	0	2025-07-13 20:49:34.796	18.7s	17.1s	100.1%	24.7 MB	126.6 MB	469.9 MB	396.2 MB
4	6b/eebb5b	3111759	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (3)	COMPLETED	0	2025-07-13 20:49:34.782	18.7s	17.2s	100.2%	24.6 MB	126.6 MB	469.5 MB	395.7 MB
7	e7/d8a7a1	3115989	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (1)	COMPLETED	0	2025-07-13 20:49:53.378	19s	17.3s	435.1%	720.3 MB	26.6 GB	867.9 MB	514.1 MB
12	d4/5f4c80	3117266	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (1)	COMPLETED	0	2025-07-13 20:50:12.370	34.6s	13.4s	94.0%	23.8 MB	126.1 MB	142.3 MB	354.4 MB
11	4e/2ff835	3116753	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (5)	COMPLETED	0	2025-07-13 20:49:58.778	49.1s	31.7s	263.9%	853 MB	26.7 GB	970.8 MB	575 MB
9	e1/fc0ecf	3116410	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (3)	COMPLETED	0	2025-07-13 20:49:56.213	51.7s	31.4s	269.9%	893.6 MB	26.7 GB	976.6 MB	578.3 MB
