cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1247_sub0	1	6	2	4	2	4	0	0
1249_sub1	1	6	2	4	2	4	0	0
1292_sub0	1	7	2	5	2	5	0	0
1393_sub1	1	8	4	4	4	4	0	0
1411_sub0	1	8	6	2	6	2	0	0
1500_sub0	1	7	3	4	3	4	0	0
164_sub1	1	7	4	3	4	3	0	0
1647_sub0	1	7	0	7	0	7	0	0
1719_sub0	1	6	2	4	2	4	0	0
1742_sub0	1	6	2	4	2	4	0	0
1789_sub0	1	6	4	2	4	2	0	0
1812_sub0	1	6	4	2	4	2	0	0
185_sub0	1	7	3	4	3	4	0	0
1962_sub0	1	6	3	3	3	3	0	0
1972_sub0	1	7	3	4	3	4	0	0
1995_sub0	1	6	3	3	3	3	0	0
2156_sub0	1	6	5	1	5	1	0	0
2188_sub0	1	6	3	3	3	3	0	0
2321_sub0	1	7	4	3	4	3	0	0
2431_sub2	1	6	4	2	4	2	0	0
2447_sub0	1	6	5	1	5	1	0	0
2469_sub2	1	6	4	2	4	2	0	0
2575_sub0	1	6	2	4	2	4	0	0
2653_sub0	1	6	3	3	3	3	0	0
2768_sub0	1	7	3	4	3	4	0	0
2805_sub0	1	6	3	3	3	3	0	0
2906_sub0	1	6	3	3	3	3	0	0
2950_sub0	1	6	4	2	4	2	0	0
2994_sub0	1	6	2	4	2	4	0	0
3350_sub0	1	6	3	3	3	3	0	0
3450_sub0	1	6	3	3	3	3	0	0
3463_sub0	1	6	4	2	4	2	0	0
3637_sub0	1	8	3	5	3	5	0	0
3655_sub0	1	6	3	3	3	3	0	0
3825_sub0	1	7	6	1	6	1	0	0
394_sub0	1	7	3	4	3	4	0	0
4005_sub0	1	6	1	5	1	5	0	0
4053_sub0	1	6	2	4	2	4	0	0
4104_sub0	1	6	1	5	1	5	0	0
415_sub0	1	6	4	2	4	2	0	0
421_sub0	1	6	2	4	2	4	0	0
435_sub0	1	7	4	3	4	3	0	0
4468_sub1	1	7	5	2	5	2	0	0
480_sub0	1	6	0	6	0	6	0	0
510_sub2	1	6	3	3	3	3	0	0
5627_sub0	1	6	3	3	3	3	0	0
5628_sub0	1	7	2	5	2	5	0	0
679_sub0	1	6	3	3	3	3	0	0
690_sub0	1	6	3	3	3	3	0	0
7793_sub0	1	6	3	3	3	3	0	0
