task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
21	85/3b6f51	3329414	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (5)	COMPLETED	0	2025-07-13 23:13:00.820	7.1s	5.9s	100.2%	31.8 MB	133.6 MB	327.6 MB	281.9 MB
22	62/57c80c	3330723	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER (1)	COMPLETED	0	2025-07-13 23:13:07.984	13.4s	10.2s	971.7%	1.4 GB	4.1 GB	2.7 GB	3.6 GB
23	4b/18450a	3331578	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:13:27.105	29.3s	17.6s	98.8%	41.6 MB	145.3 MB	374.4 MB	693.1 MB
24	f6/31b0c5	3335195	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS (barcode02)	COMPLETED	0	2025-07-13 23:13:56.744	2.4s	1.4s	265.5%	98.3 MB	1.5 GB	30.8 MB	175 KB
25	11/c44fcb	3335185	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-13 23:13:56.737	2.4s	1.3s	229.3%	99.3 MB	1.5 GB	28.9 MB	100.7 KB
26	32/96aa88	3335363	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-13 23:13:56.996	6.4s	3.3s	103.9%	4.2 MB	5.5 MB	336.1 MB	323.2 MB
36	e7/5f76e1	3341598	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.663	1h 15m 32s	1h 15m 30s	195.5%	2.5 GB	188.8 GB	58.4 MB	27.6 MB
41	bf/72f463	3341653	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.682	1h 15m 55s	1h 15m 53s	196.8%	2.5 GB	188.9 GB	59.1 MB	28 MB
42	16/334a26	3341577	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.656	1h 16m 10s	1h 16m 8s	195.2%	2.5 GB	188.9 GB	58.7 MB	27.8 MB
28	8c/8d2e11	3341850	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.736	1h 16m 12s	1h 16m 9s	195.4%	2.5 GB	188.9 GB	59.4 MB	28.1 MB
44	6f/a2a521	3341544	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.630	1h 16m 26s	1h 16m 25s	196.4%	2.5 GB	188.8 GB	58.5 MB	27.7 MB
51	e5/acef0f	3341718	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.702	1h 16m 28s	1h 16m 26s	196.5%	2.5 GB	188.9 GB	59.6 MB	28.2 MB
57	a9/530b4b	3341669	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.689	1h 16m 34s	1h 16m 32s	194.9%	2.3 GB	188.9 GB	60.2 MB	28.6 MB
37	ec/96c17e	3341570	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.651	1h 16m 35s	1h 16m 33s	198.7%	2.5 GB	188.8 GB	59.1 MB	28 MB
53	49/d4df41	3341761	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.713	1h 16m 36s	1h 16m 33s	194.5%	2.5 GB	188.9 GB	60 MB	28.5 MB
58	db/0c56a3	3341620	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.671	1h 16m 59s	1h 16m 57s	197.7%	2.5 GB	188.8 GB	60.8 MB	28.9 MB
40	06/be6639	3341740	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.708	1h 16m 59s	1h 16m 57s	195.9%	2.5 GB	188.8 GB	58.5 MB	27.7 MB
34	c3/2bca1e	3341690	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.695	1h 17m 11s	1h 17m 9s	196.4%	2.5 GB	188.8 GB	58.6 MB	27.8 MB
49	26/f441b0	3341871	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.741	1h 17m 24s	1h 17m 21s	195.8%	2.5 GB	188.9 GB	60.9 MB	28.9 MB
52	60/74a12a	3341926	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.757	1h 17m 24s	1h 17m 21s	196.8%	2.5 GB	188.8 GB	59.2 MB	28 MB
27	10/442928	3341819	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.727	1h 17m 26s	1h 17m 23s	195.0%	2.5 GB	188.8 GB	58.7 MB	27.8 MB
45	06/edfb13	3341916	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-13 23:14:03.752	1h 17m 29s	1h 17m 26s	197.7%	2.5 GB	188.9 GB	59.4 MB	28.2 MB
39	9b/9abbd5	704076	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:29:35.389	1h 12m 11s	1h 12m 9s	198.9%	2.7 GB	188.8 GB	59.3 MB	28.1 MB
43	1d/4829b1	713402	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:29:58.845	1h 14m 30s	1h 14m 28s	196.1%	2.6 GB	188.8 GB	59.2 MB	28 MB
47	dd/a8ff31	730113	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:31.677	1h 14m 11s	1h 14m 9s	194.5%	2.4 GB	188.9 GB	58.9 MB	27.9 MB
35	eb/a9e10d	729344	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:29.978	1h 14m 36s	1h 14m 34s	196.2%	2.5 GB	188.8 GB	58.6 MB	27.8 MB
33	fd/ae05c3	721879	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:15.419	1h 15m 33s	1h 15m 32s	195.6%	4.1 GB	188.8 GB	59.6 MB	28.3 MB
48	2d/ec8510	746456	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:02.312	1h 15m 12s	1h 15m 9s	196.3%	2.5 GB	189 GB	60.8 MB	28.9 MB
56	54/7322e3	751388	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:15.162	1h 14m 59s	1h 14m 57s	195.7%	2.5 GB	188.9 GB	59.4 MB	28.2 MB
32	e8/caba58	733954	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:39.528	1h 15m 49s	1h 15m 47s	194.4%	2.6 GB	188.9 GB	58.9 MB	27.9 MB
54	00/851a34	720645	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:13.220	1h 16m 17s	1h 16m 15s	192.8%	2.5 GB	188.9 GB	60.1 MB	28.5 MB
38	53/de4f98	733585	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:38.730	1h 15m 56s	1h 15m 54s	197.6%	2.6 GB	188.9 GB	58.6 MB	27.7 MB
46	6a/b2727e	746815	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:02.943	1h 15m 37s	1h 15m 35s	196.5%	2.5 GB	189 GB	58.4 MB	27.7 MB
29	1f/a28489	756387	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:27.477	1h 15m 20s	1h 15m 17s	196.2%	2.6 GB	188.9 GB	59.8 MB	28.3 MB
50	b5/5c2b50	756442	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:27.690	1h 15m 35s	1h 15m 33s	196.6%	2.6 GB	188.9 GB	60 MB	28.4 MB
55	ad/e39ce3	733084	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:30:37.680	1h 16m 52s	1h 16m 50s	198.2%	2.6 GB	188.9 GB	60.7 MB	28.8 MB
30	99/68f400	757197	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:29.587	1h 16m 1s	1h 15m 58s	198.6%	2.3 GB	188.9 GB	60 MB	28.5 MB
31	29/0cb6d4	758924	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 00:31:32.751	1h 16m 29s	1h 16m 26s	195.8%	2.6 GB	189 GB	59.7 MB	28.3 MB
60	ae/63ce77	2209693	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:41:46.175	1h 2m 58s	1h 2m 56s	206.8%	2.6 GB	189.1 GB	59.4 MB	28.1 MB
59	3b/5142c3	2271539	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:44:28.961	1h 10m 6s	1h 10m 4s	200.0%	2.5 GB	188.9 GB	61.3 MB	29.1 MB
61	be/8d7fca	2278971	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:44:43.005	1h 11m 10s	1h 11m 8s	197.0%	2.4 GB	188.9 GB	60.5 MB	28.7 MB
76	61/6c278c	3584026	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:44:43.717	14m	13m 58s	180.4%	5.3 GB	188.8 GB	35.7 MB	10.8 MB
62	a5/72860f	2290317	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:45:06.327	1h 13m 40s	1h 13m 38s	195.2%	2.6 GB	188.9 GB	59.7 MB	28.3 MB
65	00/64e764	2321677	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:14.315	1h 13m 4s	1h 13m 2s	196.3%	2.3 GB	188.9 GB	60.2 MB	28.5 MB
71	bb/aa67bb	2346040	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:47:02.816	1h 12m 37s	1h 12m 34s	195.9%	2.5 GB	188.9 GB	59.4 MB	28 MB
63	0b/24d051	2308853	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:45:48.929	1h 14m 18s	1h 14m 16s	195.2%	2.6 GB	188.8 GB	60.4 MB	28.6 MB
72	3e/85b3d3	2355965	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:47:30.179	1h 12m 51s	1h 12m 48s	195.8%	2.5 GB	188.9 GB	58.4 MB	27.6 MB
68	fa/d0cda9	2332335	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:34.981	1h 13m 56s	1h 13m 54s	194.6%	2.6 GB	188.9 GB	61.4 MB	29.2 MB
66	f4/0837bc	2328799	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:28.268	1h 14m 9s	1h 14m 7s	195.8%	2.6 GB	189 GB	60.4 MB	28.6 MB
69	50/54df97	2334900	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:40.133	1h 14m 8s	1h 14m 6s	193.8%	2.5 GB	188.9 GB	59.5 MB	28.2 MB
64	b8/dbe724	2321614	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:14.160	1h 14m 36s	1h 14m 35s	196.2%	2.5 GB	188.9 GB	60.2 MB	28.5 MB
67	b5/b95808	2329971	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:30.242	1h 14m 26s	1h 14m 24s	196.9%	4 GB	188.9 GB	60.2 MB	28.5 MB
73	42/c5069a	2356082	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:47:30.489	1h 13m 33s	1h 13m 31s	195.9%	2.6 GB	188.9 GB	59.1 MB	28 MB
74	b9/3a0af8	2367771	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:48:01.581	1h 13m 5s	1h 13m 2s	197.5%	2.5 GB	189 GB	60.4 MB	28.7 MB
70	f3/4953c9	2338992	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 01:46:47.021	1h 14m 20s	1h 14m 18s	196.6%	2.5 GB	188.9 GB	59.1 MB	28 MB
75	c9/a7ca06	3841434	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:54:34.560	6m 51s	6m 49s	232.3%	2.6 GB	188.9 GB	60.4 MB	28.6 MB
77	e1/376c51	3877339	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:55:53.146	5m 32s	5m 31s	260.1%	2.4 GB	188.9 GB	59.5 MB	28.2 MB
78	06/c27012	3962119	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:58:43.714	3m 36s	3m 35s	255.1%	2.5 GB	188.9 GB	58.8 MB	27.8 MB
79	2f/ba44d8	3963964	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:58:45.972	3m 49s	3m 48s	247.7%	2.6 GB	188.9 GB	60.4 MB	28.6 MB
80	9a/28b89b	3981345	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 02:59:18.241	3m 39s	3m 38s	249.6%	2.5 GB	188.9 GB	59.7 MB	28.3 MB
81	cd/4721a1	4046878	UMI_PIPELINE:UMI_POLISHING:MERGE_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 03:02:57.451	697ms	27ms	91.4%	4.7 MB	7.1 MB	26.5 MB	26.4 MB
82	09/d6ed82	4047197	UMI_PIPELINE:UMI_POLISHING:FILTER_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 03:02:58.167	742ms	199ms	1830.0%	14.9 MB	42.8 MB	26.5 MB	26.4 MB
83	39/2ef73f	4047436	UMI_PIPELINE:UMI_POLISHING:MAP_CONSENSUS (1)	COMPLETED	0	2025-07-14 03:02:58.929	1.1s	359ms	1582.3%	14.2 MB	1.4 GB	61.7 MB	35.2 MB
84	36/efaaa2	4047458	UMI_PIPELINE:CONSENSUS_POLISHING:DETECT_UMI_CONSENSUS_FASTQ (1)	COMPLETED	0	2025-07-14 03:02:58.941	1.3s	580ms	100.6%	12.2 MB	15.6 MB	27.5 MB	27 MB
86	fd/74b638	4048167	UMI_PIPELINE:CONSENSUS_POLISHING:CLUSTER_CONSENSUS (1)	COMPLETED	0	2025-07-14 03:03:00.235	946ms	205ms	230.6%	11.5 MB	42.9 MB	27.1 MB	53.6 MB
87	ce/f94db9	4048542	UMI_PIPELINE:CONSENSUS_POLISHING:REFORMAT_CONSENSUS_CLUSTER (1)	COMPLETED	0	2025-07-14 03:03:01.358	783ms	147ms	98.2%	11.2 MB	14.7 MB	27.8 MB	26.2 MB
88	e4/1d3ff0	4048815	UMI_PIPELINE:CONSENSUS_POLISHING:MAP_FINAL_CONSENSUS (1)	COMPLETED	0	2025-07-14 03:03:02.161	926ms	367ms	1540.8%	15.6 MB	1.3 GB	61.2 MB	34.9 MB
85	c6/c42638	4048070	UMI_PIPELINE:VARIANT_CALLING:MUTSERVE (1)	COMPLETED	0	2025-07-14 03:03:00.006	3.6s	2.8s	212.2%	919.2 MB	20.9 GB	19.1 MB	2.6 MB
89	85/cd72a4	4049297	UMI_PIPELINE:CONSENSUS_VARIANT_CALLING:MUTSERVE (1)	COMPLETED	0	2025-07-14 03:03:03.101	3.2s	2.5s	217.7%	965.4 MB	21 GB	18.8 MB	2.4 MB
