cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1002_sub0	0	1	0	1	0	0	0	1
1002_sub1	0	5	3	2	0	0	3	2
10020_sub0	0	1	0	1	0	0	0	1
10020_sub1	1	7	7	0	7	0	0	0
101_sub0	0	1	0	1	0	0	0	1
101_sub1	0	5	3	2	0	0	3	2
101_sub2	0	1	1	0	0	0	1	0
1017_sub0	0	1	0	1	0	0	0	1
1017_sub1	0	1	1	0	0	0	1	0
1017_sub2	0	3	0	3	0	0	0	3
1017_sub3	0	1	0	1	0	0	0	1
1018_sub0	0	1	0	1	0	0	0	1
1018_sub1	0	5	3	2	0	0	3	2
1022_sub0	0	1	0	1	0	0	0	1
1022_sub1	0	1	1	0	0	0	1	0
1022_sub2	0	2	1	1	0	0	1	1
1022_sub3	0	1	1	0	0	0	1	0
1022_sub4	0	1	1	0	0	0	1	0
1045_sub0	1	7	3	4	3	4	0	0
1045_sub1	0	1	1	0	0	0	1	0
1045_sub2	0	1	1	0	0	0	1	0
1047_sub0	0	1	1	0	0	0	1	0
1047_sub1	1	7	4	3	4	3	0	0
10477_sub0	0	1	1	0	0	0	1	0
10477_sub1	0	5	3	2	0	0	3	2
10477_sub2	0	1	1	0	0	0	1	0
1051_sub0	0	4	0	4	0	0	0	4
1051_sub1	0	1	0	1	0	0	0	1
1051_sub2	0	1	0	1	0	0	0	1
1054_sub0	1	8	5	3	5	3	0	0
1054_sub1	0	1	1	0	0	0	1	0
1061_sub0	0	5	2	3	0	0	2	3
1061_sub1	0	1	0	1	0	0	0	1
1064_sub0	0	1	1	0	0	0	1	0
1064_sub1	0	2	1	1	0	0	1	1
1064_sub2	0	1	0	1	0	0	0	1
1064_sub3	0	1	1	0	0	0	1	0
1064_sub4	0	1	0	1	0	0	0	1
1064_sub5	0	1	0	1	0	0	0	1
1070_sub0	0	1	0	1	0	0	0	1
1070_sub1	0	1	1	0	0	0	1	0
1070_sub2	0	4	1	3	0	0	1	3
1074_sub0	1	8	3	5	3	5	0	0
1074_sub1	0	1	0	1	0	0	0	1
1074_sub2	0	1	1	0	0	0	1	0
1074_sub3	0	1	0	1	0	0	0	1
1074_sub4	0	1	1	0	0	0	1	0
1074_sub5	0	1	1	0	0	0	1	0
1074_sub6	0	1	0	1	0	0	0	1
1074_sub7	0	1	1	0	0	0	1	0
1074_sub8	0	1	1	0	0	0	1	0
1077_sub0	0	1	1	0	0	0	1	0
1077_sub1	1	8	2	6	2	6	0	0
1077_sub2	0	1	1	0	0	0	1	0
1077_sub3	0	1	0	1	0	0	0	1
1077_sub4	0	1	0	1	0	0	0	1
1082_sub0	0	1	0	1	0	0	0	1
1082_sub1	0	1	0	1	0	0	0	1
1082_sub2	0	4	3	1	0	0	3	1
1088_sub0	0	1	1	0	0	0	1	0
1088_sub1	0	5	2	3	0	0	2	3
1089_sub0	1	10	4	6	4	6	0	0
1089_sub1	0	1	0	1	0	0	0	1
1089_sub2	0	1	0	1	0	0	0	1
1089_sub3	0	1	1	0	0	0	1	0
1092_sub0	0	1	0	1	0	0	0	1
1092_sub1	0	5	1	4	0	0	1	4
1098_sub0	1	7	1	6	1	6	0	0
1098_sub1	0	1	1	0	0	0	1	0
1098_sub2	0	1	1	0	0	0	1	0
110_sub0	0	1	0	1	0	0	0	1
110_sub1	1	7	3	4	3	4	0	0
110_sub2	0	1	0	1	0	0	0	1
1101_sub0	0	1	0	1	0	0	0	1
1101_sub1	0	5	4	1	0	0	4	1
1101_sub2	0	1	0	1	0	0	0	1
1104_sub0	0	1	0	1	0	0	0	1
1104_sub1	0	1	0	1	0	0	0	1
1104_sub2	0	1	1	0	0	0	1	0
1104_sub3	0	1	0	1	0	0	0	1
1104_sub4	0	1	0	1	0	0	0	1
1104_sub5	0	1	1	0	0	0	1	0
11041_sub0	0	1	1	0	0	0	1	0
11041_sub1	0	4	2	2	0	0	2	2
11041_sub2	0	1	0	1	0	0	0	1
1114_sub0	0	1	0	1	0	0	0	1
1114_sub1	0	1	1	0	0	0	1	0
1114_sub2	0	1	1	0	0	0	1	0
1114_sub3	0	1	0	1	0	0	0	1
1114_sub4	0	1	0	1	0	0	0	1
1114_sub5	0	1	0	1	0	0	0	1
1114_sub6	0	1	1	0	0	0	1	0
112_sub0	0	1	0	1	0	0	0	1
112_sub1	0	5	1	4	0	0	1	4
112_sub2	0	1	0	1	0	0	0	1
112_sub3	0	1	1	0	0	0	1	0
1122_sub0	0	5	1	4	0	0	1	4
1122_sub1	0	1	1	0	0	0	1	0
1122_sub2	0	1	0	1	0	0	0	1
1128_sub0	1	11	3	8	3	8	0	0
1128_sub1	0	1	1	0	0	0	1	0
1128_sub2	0	1	0	1	0	0	0	1
1128_sub3	0	1	1	0	0	0	1	0
11299_sub0	0	1	1	0	0	0	1	0
11299_sub1	0	5	1	4	0	0	1	4
113_sub0	0	1	0	1	0	0	0	1
113_sub1	0	5	1	4	0	0	1	4
113_sub2	0	1	1	0	0	0	1	0
114_sub0	0	1	1	0	0	0	1	0
114_sub1	0	3	1	2	0	0	1	2
114_sub2	0	1	0	1	0	0	0	1
114_sub3	0	1	0	1	0	0	0	1
114_sub4	0	1	0	1	0	0	0	1
1147_sub0	0	1	0	1	0	0	0	1
1147_sub1	0	1	0	1	0	0	0	1
1147_sub2	0	4	1	3	0	0	1	3
1147_sub3	0	1	0	1	0	0	0	1
1147_sub4	0	1	1	0	0	0	1	0
1147_sub5	0	1	0	1	0	0	0	1
1147_sub6	0	1	0	1	0	0	0	1
1147_sub7	0	1	1	0	0	0	1	0
1149_sub0	0	1	0	1	0	0	0	1
1149_sub1	0	4	3	1	0	0	3	1
1149_sub2	0	1	0	1	0	0	0	1
1149_sub3	0	1	0	1	0	0	0	1
1152_sub0	0	1	1	0	0	0	1	0
1152_sub1	1	9	5	4	5	4	0	0
11602_sub0	1	7	1	6	1	6	0	0
11602_sub1	0	1	1	0	0	0	1	0
11602_sub2	0	1	0	1	0	0	0	1
11602_sub3	0	1	0	1	0	0	0	1
11602_sub4	0	1	1	0	0	0	1	0
11602_sub5	0	1	1	0	0	0	1	0
1163_sub0	1	9	5	4	5	4	0	0
1168_sub0	0	1	0	1	0	0	0	1
1168_sub1	1	6	1	5	1	5	0	0
1168_sub2	0	1	0	1	0	0	0	1
1168_sub3	0	1	1	0	0	0	1	0
118_sub0	0	1	1	0	0	0	1	0
118_sub1	1	6	3	3	3	3	0	0
118_sub2	0	1	1	0	0	0	1	0
1181_sub0	0	1	0	1	0	0	0	1
1181_sub1	0	1	1	0	0	0	1	0
1181_sub2	0	1	0	1	0	0	0	1
1181_sub3	0	1	1	0	0	0	1	0
1181_sub4	0	1	1	0	0	0	1	0
1181_sub5	0	1	0	1	0	0	0	1
1185_sub0	0	1	0	1	0	0	0	1
1185_sub1	0	3	2	1	0	0	2	1
1185_sub2	0	1	0	1	0	0	0	1
1185_sub3	0	1	1	0	0	0	1	0
1185_sub4	0	1	0	1	0	0	0	1
1185_sub5	0	1	1	0	0	0	1	0
1192_sub0	1	8	4	4	4	4	0	0
1192_sub1	0	1	0	1	0	0	0	1
1192_sub2	0	1	1	0	0	0	1	0
1192_sub3	0	1	0	1	0	0	0	1
1192_sub4	0	1	1	0	0	0	1	0
1196_sub0	0	5	2	3	0	0	2	3
1196_sub1	0	1	0	1	0	0	0	1
1196_sub2	0	1	1	0	0	0	1	0
1196_sub3	0	1	1	0	0	0	1	0
1196_sub4	0	1	0	1	0	0	0	1
1197_sub0	1	6	3	3	3	3	0	0
1201_sub0	0	1	0	1	0	0	0	1
1201_sub1	1	10	4	6	4	6	0	0
1201_sub2	0	1	1	0	0	0	1	0
1202_sub0	0	5	2	3	0	0	2	3
1202_sub1	0	1	1	0	0	0	1	0
1202_sub2	0	1	0	1	0	0	0	1
1202_sub3	0	1	0	1	0	0	0	1
1208_sub0	1	6	3	3	3	3	0	0
1208_sub1	0	1	0	1	0	0	0	1
1208_sub2	0	1	0	1	0	0	0	1
1208_sub3	0	1	0	1	0	0	0	1
1208_sub4	0	1	0	1	0	0	0	1
1208_sub5	0	1	1	0	0	0	1	0
1208_sub6	0	1	0	1	0	0	0	1
1208_sub7	0	1	1	0	0	0	1	0
1209_sub0	0	2	1	1	0	0	1	1
1209_sub1	0	1	0	1	0	0	0	1
1209_sub2	0	3	1	2	0	0	1	2
1214_sub0	0	1	0	1	0	0	0	1
1214_sub1	1	6	3	3	3	3	0	0
1214_sub2	0	1	1	0	0	0	1	0
1214_sub3	0	1	1	0	0	0	1	0
1215_sub0	0	1	1	0	0	0	1	0
1215_sub1	1	7	3	4	3	4	0	0
1215_sub2	0	1	0	1	0	0	0	1
1217_sub0	1	6	2	4	2	4	0	0
1218_sub0	0	5	1	4	0	0	1	4
1218_sub1	0	1	1	0	0	0	1	0
1218_sub2	0	1	1	0	0	0	1	0
1221_sub0	0	1	0	1	0	0	0	1
1221_sub1	1	7	2	5	2	5	0	0
1221_sub2	0	1	1	0	0	0	1	0
1221_sub3	0	1	0	1	0	0	0	1
1225_sub0	0	1	0	1	0	0	0	1
1225_sub1	0	5	4	1	0	0	4	1
1225_sub2	0	1	1	0	0	0	1	0
1231_sub0	0	1	0	1	0	0	0	1
1231_sub1	0	1	1	0	0	0	1	0
1231_sub2	0	4	1	3	0	0	1	3
1231_sub3	0	1	0	1	0	0	0	1
1242_sub0	0	1	0	1	0	0	0	1
