output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode68_1	3	2557	2649	0.965269913174783	5206	4786	91.93238570879754
