output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode69_24	3	2504	2604	0.9615975422427036	5108	4728	92.56068911511355
