task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	dc/35a844	2786299	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (4)	COMPLETED	0	2025-07-09 10:55:07.110	12.4s	10.2s	99.7%	23.8 MB	126.1 MB	160.2 MB	396.5 MB
14	9b/708acc	2786211	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (2)	COMPLETED	0	2025-07-09 10:55:07.008	12.5s	10.3s	99.7%	23.7 MB	126.1 MB	159.4 MB	396.3 MB
20	97/d7565f	2789635	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (4)	COMPLETED	0	2025-07-09 10:55:20.967	7.8s	6s	100.0%	31.2 MB	133.4 MB	324.9 MB	278.1 MB
19	f1/3e98b4	2789602	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (3)	COMPLETED	0	2025-07-09 10:55:20.468	8.3s	5.9s	99.9%	31.4 MB	133.4 MB	323.4 MB	276.5 MB
21	44/71737d	2789834	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (5)	COMPLETED	0	2025-07-09 10:55:21.515	7.2s	6s	100.0%	31.4 MB	133.4 MB	327.6 MB	281.9 MB
18	77/da0600	2789573	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (2)	COMPLETED	0	2025-07-09 10:55:19.965	8.8s	6s	100.0%	31.4 MB	133.6 MB	328.2 MB	280.7 MB
22	b3/301b35	2791567	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER (1)	COMPLETED	0	2025-07-09 10:55:28.782	13.6s	10.3s	969.2%	1.4 GB	4.4 GB	2.7 GB	3.6 GB
23	6f/b0350e	2792420	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:55:47.956	29.1s	18.2s	98.8%	41.4 MB	145.3 MB	374.4 MB	699.5 MB
25	11/561db0	2796030	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS (barcode02)	COMPLETED	0	2025-07-09 10:56:17.320	10.6s	1.3s	258.6%	105.2 MB	1.5 GB	30.8 MB	175 KB
24	15/205fa9	2796020	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-09 10:56:17.314	10.6s	1.2s	272.2%	102.7 MB	1.5 GB	28.9 MB	100.7 KB
26	a4/e58625	2796096	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-09 10:56:17.572	24.9s	3.3s	104.1%	4.3 MB	5.5 MB	342.5 MB	329.7 MB
44	42/555000	2802724	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.958	3m 37s	3m 33s	163.9%	3.3 GB	183.1 GB	60.5 MB	36.8 MB
47	bd/f0e688	2802605	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.838	3m 45s	3m 43s	170.5%	3.4 GB	181.3 GB	61 MB	37.1 MB
56	63/3382bb	2802396	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.696	3m 46s	3m 43s	166.6%	3 GB	182.5 GB	60.8 MB	37 MB
35	47/4e9a6d	2802471	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.715	3m 46s	3m 42s	163.2%	3.4 GB	183.2 GB	60.7 MB	37 MB
32	e5/d76411	2802669	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.854	3m 46s	3m 41s	167.2%	2.7 GB	181.3 GB	60.7 MB	37 MB
54	05/e326b8	2802585	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.832	3m 47s	3m 44s	166.0%	3.6 GB	183.5 GB	61 MB	37.1 MB
49	8c/9f6cb4	2802354	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.680	4m 2s	3m 58s	165.7%	2.8 GB	183.8 GB	61.1 MB	37.2 MB
29	ae/44c6d6	2802363	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.685	4m 7s	4m 2s	176.1%	3.6 GB	183.5 GB	61.3 MB	37.3 MB
48	8a/923e77	2802627	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.845	4m 7s	4m 2s	169.3%	3.1 GB	182.4 GB	61.2 MB	37.2 MB
37	f6/0094bc	2802455	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.709	4m 18s	4m 13s	170.6%	3.8 GB	183.8 GB	61.4 MB	37.3 MB
46	fb/97e944	2802381	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.691	4m 24s	4m 19s	175.2%	2.7 GB	183 GB	61.8 MB	37.5 MB
43	dd/540c9d	2802714	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.910	4m 25s	4m 21s	166.6%	3.8 GB	182.3 GB	61.5 MB	37.4 MB
42	78/389a86	2802558	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.824	4m 27s	4m 22s	175.4%	3 GB	182.3 GB	61.8 MB	37.5 MB
27	d0/3e5c47	2802530	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.817	4m 47s	4m 41s	169.5%	2.8 GB	181.6 GB	61.9 MB	37.5 MB
39	26/73d40c	2802420	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.702	4m 48s	4m 44s	170.2%	3.2 GB	182.1 GB	61.9 MB	37.6 MB
61	0e/876d8a	2802492	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 10:56:42.769	5m 5s	4m 59s	163.0%	3.7 GB	183 GB	61.9 MB	37.6 MB
28	9d/482c71	2906830	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:28.247	3m 35s	3m 32s	157.6%	3.8 GB	183.8 GB	60.8 MB	37 MB
33	3e/ff9083	2908747	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:29.741	3m 39s	3m 37s	171.3%	3.3 GB	181.6 GB	61 MB	37.1 MB
31	08/b923f2	2907666	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:28.845	3m 49s	3m 47s	164.3%	3.3 GB	182.5 GB	61.1 MB	37.2 MB
53	5c/95ba0c	2895670	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:19.713	4m 8s	4m 6s	167.5%	2.4 GB	183.1 GB	61.6 MB	37.4 MB
40	d0/f42034	2907390	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:28.688	4m	3m 58s	166.0%	3.7 GB	183.7 GB	61.4 MB	37.3 MB
41	63/922c2e	2936299	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:49.479	3m 57s	3m 55s	170.9%	3.6 GB	183.5 GB	61.2 MB	37.2 MB
94	f8/2e2761	2936410	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:49.529	4m	3m 58s	163.2%	3.5 GB	183.4 GB	61.1 MB	37.2 MB
50	ec/5edba4	2949566	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:00.356	3m 52s	3m 49s	169.2%	2.8 GB	182 GB	61 MB	37.1 MB
30	8a/58ee86	2929164	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:44.651	4m 11s	4m 9s	164.9%	2.9 GB	182.2 GB	61.4 MB	37.3 MB
52	07/3d95f2	2957524	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:08.405	3m 57s	3m 54s	168.8%	3.4 GB	183.2 GB	61.2 MB	37.2 MB
34	53/165821	2958700	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:10.048	4m 1s	3m 58s	169.7%	2.5 GB	181.6 GB	61.3 MB	37.2 MB
36	3d/14175d	2956012	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:06.404	4m 5s	4m 1s	168.2%	2.2 GB	182.2 GB	61.3 MB	37.3 MB
58	62/0a5632	2906971	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:00:28.338	4m 44s	4m 41s	176.9%	3.8 GB	183.9 GB	62.4 MB	37.8 MB
55	bd/08cae5	2972439	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:31.218	4m 12s	4m 9s	168.3%	3.7 GB	183.7 GB	61.4 MB	37.3 MB
38	b9/8adfaf	2972011	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:29.666	4m 36s	4m 32s	164.1%	3.6 GB	183.5 GB	61.7 MB	37.5 MB
57	3a/772df0	2979615	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:01:47.445	4m 19s	4m 16s	163.9%	3.2 GB	181.7 GB	61.4 MB	37.3 MB
45	ee/2e0bf1	3031081	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:03.056	3m 46s	3m 44s	171.1%	3.8 GB	184 GB	61.3 MB	37.3 MB
62	6f/69d244	3054986	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:28.439	3m 33s	3m 31s	171.6%	2.5 GB	181.9 GB	61 MB	37.1 MB
51	4f/ea34f2	3036141	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:09.004	3m 54s	3m 51s	167.6%	2.9 GB	182.2 GB	61.4 MB	37.3 MB
59	1d/b15299	3043958	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:18.066	3m 45s	3m 43s	171.9%	3.4 GB	181.3 GB	61.3 MB	37.2 MB
63	10/40d2bd	3075819	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:46.207	3m 27s	3m 25s	164.7%	2.2 GB	182.1 GB	60.7 MB	36.9 MB
60	e6/c58f04	3054641	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:27.798	3m 51s	3m 48s	149.0%	3.6 GB	183.9 GB	60.9 MB	37.1 MB
66	a4/00fb6c	3087103	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:55.526	3m 43s	3m 41s	167.0%	3.6 GB	183.5 GB	61 MB	37.1 MB
69	9b/c758e1	3097398	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:05:05.423	3m 35s	3m 33s	175.3%	2.5 GB	181.9 GB	61.1 MB	37.2 MB
65	0d/866cd5	3083845	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:52.117	3m 57s	3m 55s	166.1%	2.8 GB	183.8 GB	61.2 MB	37.2 MB
72	4f/25b858	3104257	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:05:12.309	3m 45s	3m 43s	172.9%	3.8 GB	183.9 GB	61.2 MB	37.2 MB
68	12/782eb5	3103755	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:05:11.121	3m 58s	3m 56s	166.5%	3.5 GB	183.4 GB	61.3 MB	37.2 MB
64	8d/f480d1	3079509	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:04:49.386	4m 38s	4m 35s	155.2%	3.8 GB	183.9 GB	61.6 MB	37.4 MB
70	1a/ce84d1	3134386	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:06:05.326	3m 26s	3m 23s	166.9%	3.2 GB	182.6 GB	60.8 MB	37 MB
67	cf/0f9c0d	3103916	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:05:11.554	4m 20s	4m 17s	163.9%	2.9 GB	183.9 GB	61.5 MB	37.3 MB
71	de/b78162	3123494	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:05:43.669	4m 59s	4m 55s	150.0%	2.6 GB	182.3 GB	61.6 MB	37.4 MB
79	da/c4e0b1	3134523	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:06:06.653	4m 38s	4m 34s	160.4%	3.6 GB	183.5 GB	61.6 MB	37.4 MB
73	97/cd3e00	3180310	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:07:49.384	4m 15s	4m 13s	168.3%	3.9 GB	184 GB	61.6 MB	37.4 MB
76	17/1a9bca	3193879	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:03.317	4m 6s	4m 3s	167.8%	3.4 GB	183.2 GB	61.4 MB	37.3 MB
75	47/e1e7f7	3193271	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:02.784	4m 9s	4m 7s	172.6%	2.2 GB	182.6 GB	61.6 MB	37.4 MB
74	32/2b2004	3192258	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:01.368	4m 14s	4m 11s	158.0%	3.7 GB	183.7 GB	61.3 MB	37.3 MB
77	86/421a37	3204768	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:13.527	4m 14s	4m 12s	173.6%	2.8 GB	183.2 GB	61.7 MB	37.4 MB
82	b9/86230e	3238852	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:49.596	3m 44s	3m 42s	171.1%	2.8 GB	181.2 GB	61 MB	37.1 MB
108	37/947d10	3228291	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:39.006	3m 56s	3m 54s	174.1%	2.8 GB	183.2 GB	61.3 MB	37.3 MB
80	aa/dabe86	3229772	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:40.485	4m 3s	4m 1s	177.3%	2.7 GB	181.2 GB	61.5 MB	37.3 MB
85	af/efb480	3269839	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:09:31.385	3m 38s	3m 36s	168.6%	2.9 GB	182.2 GB	61 MB	37.1 MB
78	c6/7a2a87	3209038	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:18.512	4m 56s	4m 54s	167.3%	3.6 GB	183.6 GB	62.1 MB	37.6 MB
83	54/6884ef	3245908	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:08:57.384	4m 47s	4m 44s	166.1%	3.4 GB	181.2 GB	62 MB	37.6 MB
81	9d/3e4705	3254502	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:09:09.542	4m 42s	4m 39s	165.2%	3.8 GB	183.9 GB	61.7 MB	37.4 MB
84	3c/6f63c6	3266346	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:09:26.974	4m 25s	4m 22s	165.6%	2.6 GB	182.1 GB	61.5 MB	37.3 MB
86	9d/fd8f81	3269908	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:09:31.532	5m 7s	5m 3s	169.2%	3.9 GB	183.9 GB	62.2 MB	37.7 MB
87	88/8e6507	3301703	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:10:42.436	4m 31s	4m 26s	159.8%	3.4 GB	183.1 GB	61.5 MB	37.3 MB
88	37/294c0f	3302532	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:10:45.050	4m 47s	4m 43s	156.1%	2.6 GB	183.6 GB	61.7 MB	37.4 MB
90	3f/b5bc2c	3352871	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:09.130	3m 28s	3m 26s	167.3%	3.3 GB	182 GB	60.8 MB	37 MB
89	1d/8db115	3347477	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:04.510	3m 43s	3m 39s	168.1%	2.2 GB	182.5 GB	61 MB	37.1 MB
91	8d/116581	3356421	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:12.111	3m 58s	3m 56s	173.5%	2.9 GB	181.3 GB	61.5 MB	37.3 MB
92	1d/77e2e8	3360083	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:15.009	4m 8s	4m 6s	165.5%	2.4 GB	183.3 GB	61.4 MB	37.3 MB
95	e1/9bb775	3376567	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:33.816	3m 52s	3m 49s	169.0%	2.8 GB	182 GB	61.2 MB	37.2 MB
93	c6/aefe24	3369826	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:27.659	4m 6s	4m 2s	170.3%	3.7 GB	183.7 GB	61.5 MB	37.3 MB
96	10/4aa964	3377185	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:35.496	4m 2s	3m 59s	166.5%	3.8 GB	183.9 GB	61.3 MB	37.3 MB
98	cf/177c86	3383876	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:12:43.763	4m 19s	4m 16s	169.1%	3.6 GB	183.6 GB	61.7 MB	37.5 MB
99	27/3e7cad	3425281	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:13:44.457	3m 36s	3m 33s	166.8%	3.6 GB	183.5 GB	61 MB	37.1 MB
97	a7/fa7eaf	3402825	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:13:09.756	4m 14s	4m 10s	164.9%	3.3 GB	182.9 GB	61.4 MB	37.3 MB
100	28/c9ac69	3406075	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:13:14.673	4m 15s	4m 12s	174.8%	3.7 GB	182.4 GB	61.8 MB	37.5 MB
101	6f/519c8c	3429193	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:13:51.347	4m 9s	4m 5s	160.5%	3.2 GB	182.6 GB	61.2 MB	37.2 MB
102	4a/855951	3429948	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:13:52.402	4m 10s	4m 7s	163.2%	2.6 GB	182.4 GB	61.3 MB	37.2 MB
105	4e/d1229e	3451685	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:14:38.585	4m 5s	4m 2s	160.3%	3.8 GB	183.7 GB	61.2 MB	37.2 MB
103	e8/e5cea4	3472587	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:15:13.521	4m 29s	4m 25s	169.6%	3.8 GB	183.8 GB	61.7 MB	37.5 MB
104	d1/597af1	3484757	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:15:31.956	4m 23s	4m 20s	165.7%	3.5 GB	181.5 GB	61.6 MB	37.4 MB
106	5c/e84584	3488885	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:15:37.181	4m 32s	4m 30s	170.4%	3.4 GB	183.3 GB	61.7 MB	37.4 MB
110	ff/73f667	3497855	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:15:47.505	4m 38s	4m 36s	163.9%	3.4 GB	183.3 GB	61.9 MB	37.5 MB
120	d0/60c19b	3514240	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:16:09.884	4m 36s	4m 33s	162.7%	3.3 GB	183.9 GB	61.6 MB	37.4 MB
122	75/d20d8f	3526057	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:16:23.360	4m 26s	4m 23s	171.3%	2.8 GB	181.9 GB	61.7 MB	37.5 MB
123	56/e483a7	3527048	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:16:25.343	4m 33s	4m 30s	174.9%	3.7 GB	181.2 GB	61.8 MB	37.5 MB
130	50/f54c18	3533659	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:16:33.410	4m 27s	4m 25s	159.0%	2.9 GB	181.5 GB	61.5 MB	37.3 MB
129	08/eb8a4d	3536935	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:16:37.329	4m 42s	4m 40s	172.4%	3.7 GB	183.8 GB	62 MB	37.6 MB
134	c2/a194c2	3568837	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-09 11:17:20.480	4m 8s	4m 5s	164.2%	2.5 GB	181.6 GB	61.2 MB	37.2 MB
