output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode68_43	3	2548	2650	0.9615094339622642	5198	4820	92.72797229703733
