output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode65_10	3	2520	2708	0.930576070901034	5228	4923	94.16602907421576
