task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	94/1c1598	125393	UMI_PIPELINE:PARSE_BED (1)	COMPLETED	0	2025-07-15 14:57:25.469	1s	3ms	206.5%	0	0	57.6 KB	245 B
5	4f/db9667	125430	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (4)	COMPLETED	0	2025-07-15 14:57:25.486	17.5s	15.3s	99.0%	24.6 MB	126.6 MB	420.4 MB	353.7 MB
6	87/15ecfd	125409	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (5)	COMPLETED	0	2025-07-15 14:57:25.480	18s	17.1s	100.1%	24.7 MB	126.6 MB	470.4 MB	398.2 MB
3	d9/fd6e4c	125449	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (2)	COMPLETED	0	2025-07-15 14:57:25.493	18.3s	16.9s	100.1%	24.6 MB	126.6 MB	470.3 MB	395.9 MB
2	29/6bdf8b	125475	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (1)	COMPLETED	0	2025-07-15 14:57:25.502	18.3s	16.9s	100.1%	24.7 MB	126.6 MB	469.9 MB	396.2 MB
4	d5/6bcd09	125500	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (3)	COMPLETED	0	2025-07-15 14:57:25.510	18.4s	16.9s	100.1%	24.6 MB	126.6 MB	469.5 MB	395.7 MB
7	61/f63f6d	129648	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (1)	COMPLETED	0	2025-07-15 14:57:43.994	35.4s	25.6s	293.3%	892.6 MB	26.8 GB	867.9 MB	514.1 MB
9	5b/88ae27	130164	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (3)	COMPLETED	0	2025-07-15 14:57:46.757	35.8s	31s	271.5%	920.4 MB	26.7 GB	971.7 MB	575.7 MB
8	c1/8439c1	129908	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (2)	COMPLETED	0	2025-07-15 14:57:45.118	37.6s	32.8s	258.2%	827.9 MB	26.7 GB	976.6 MB	578.3 MB
11	95/c501d2	130927	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (5)	COMPLETED	0	2025-07-15 14:57:49.803	40.8s	6.9s	1214.4%	946 MB	27 GB	970.8 MB	575 MB
10	a1/22d54f	130470	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (4)	COMPLETED	0	2025-07-15 14:57:48.218	43s	7.9s	1059.0%	1 GB	26.8 GB	971.7 MB	575.4 MB
12	7d/679481	133327	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (1)	COMPLETED	0	2025-07-15 14:58:19.476	15.7s	11.4s	99.5%	23.4 MB	126.1 MB	142.3 MB	354.4 MB
13	ce/baec2b	133501	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (2)	COMPLETED	0	2025-07-15 14:58:22.581	13.5s	12.5s	99.7%	23.8 MB	126.1 MB	160.2 MB	396.5 MB
14	ea/a32b9a	133575	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (3)	COMPLETED	0	2025-07-15 14:58:22.744	13.6s	12.6s	99.8%	23.8 MB	126.1 MB	160 MB	398.8 MB
16	f5/c7c92a	136575	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (5)	COMPLETED	0	2025-07-15 14:58:31.195	11.3s	10.3s	100.2%	23.7 MB	126.1 MB	159.4 MB	396.3 MB
15	ab/191e58	136320	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (4)	COMPLETED	0	2025-07-15 14:58:30.605	11.9s	10.4s	99.9%	23.6 MB	126.1 MB	159.5 MB	396.2 MB
17	7f/bd477a	137852	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (1)	COMPLETED	0	2025-07-15 14:58:35.703	6.8s	5.3s	100.1%	31.5 MB	133.4 MB	287 MB	247.1 MB
18	ed/b2aeec	138186	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (2)	COMPLETED	0	2025-07-15 14:58:36.660	7.1s	6s	100.2%	31.4 MB	133.4 MB	327.6 MB	281.9 MB
19	38/83eeaf	138315	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (3)	COMPLETED	0	2025-07-15 14:58:37.176	6.9s	6.1s	100.3%	31.3 MB	133.4 MB	328.2 MB	280.7 MB
21	f4/97be0a	140127	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (5)	COMPLETED	0	2025-07-15 14:58:43.550	7.2s	5.9s	99.9%	31.7 MB	133.6 MB	323.4 MB	276.5 MB
20	19/8737a9	140066	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (4)	COMPLETED	0	2025-07-15 14:58:43.037	7.7s	5.9s	100.0%	31.7 MB	133.6 MB	324.9 MB	278.1 MB
22	0a/7a3260	141134	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER (1)	COMPLETED	0	2025-07-15 14:58:50.805	12.9s	10.3s	963.6%	1.4 GB	3.6 GB	2.7 GB	3.6 GB
23	c8/cec29b	141991	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 14:59:09.230	29s	18.2s	98.7%	41.6 MB	145.3 MB	374.4 MB	693.1 MB
25	5f/e0fe2a	145587	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-15 14:59:38.552	10.3s	974ms	346.4%	10.6 MB	14.4 MB	28.9 MB	100.7 KB
24	bd/a3b2ff	145599	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS (barcode02)	COMPLETED	0	2025-07-15 14:59:38.558	10.3s	1.1s	326.6%	108.1 MB	1.5 GB	30.8 MB	175 KB
26	18/e57fc6	145664	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-15 14:59:38.798	25.4s	3.2s	104.2%	4.1 MB	5.5 MB	336.1 MB	323.2 MB
32	4f/eb112e	151962	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.443	3m 35s	3m 32s	166.5%	3.4 GB	183.5 GB	60.7 MB	37 MB
44	e3/4615b6	152016	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.461	3m 35s	3m 31s	160.8%	2.8 GB	182.1 GB	60.5 MB	36.8 MB
35	b7/57d04d	152252	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.526	3m 38s	3m 34s	164.3%	2.4 GB	181.2 GB	60.7 MB	36.9 MB
28	82/995ca0	151907	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.404	3m 39s	3m 37s	163.6%	2.2 GB	181.3 GB	60.8 MB	37 MB
33	6c/3ebe43	151982	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.449	3m 39s	3m 35s	176.5%	2.4 GB	181.3 GB	61 MB	37.1 MB
29	24/bd635d	152154	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.498	3m 42s	3m 38s	178.7%	2.9 GB	182.1 GB	61.2 MB	37.2 MB
50	bb/d6f3da	152053	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.472	3m 45s	3m 42s	166.2%	3.3 GB	178.7 GB	61 MB	37.1 MB
45	21/177266	152130	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.484	3m 45s	3m 42s	173.4%	3.6 GB	178.7 GB	61.1 MB	37.1 MB
47	5e/e0a92c	151943	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.437	3m 48s	3m 45s	165.1%	2.2 GB	182.7 GB	61 MB	37.1 MB
40	e6/34f062	151936	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.433	3m 57s	3m 53s	173.7%	2.4 GB	183.2 GB	61.3 MB	37.2 MB
55	a5/f580fb	152031	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.466	3m 57s	3m 53s	174.5%	3.6 GB	183.6 GB	61.2 MB	37.2 MB
34	f0/118529	152180	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.510	3m 58s	3m 54s	175.4%	3 GB	182.4 GB	61.3 MB	37.2 MB
51	8a/50a85f	151996	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.455	4m	3m 57s	174.7%	3 GB	181.7 GB	61.4 MB	37.3 MB
53	af/4e229d	152204	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.518	4m 12s	4m 7s	169.8%	2.8 GB	182.5 GB	61.5 MB	37.3 MB
46	70/ea99c9	152162	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.502	4m 14s	4m 9s	173.7%	2.9 GB	181.3 GB	61.6 MB	37.4 MB
30	1a/c762fd	152086	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:00:04.478	4m 25s	4m 19s	165.0%	2.5 GB	182.6 GB	61.4 MB	37.3 MB
48	3a/1b77e4	251570	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:39.867	3m 50s	3m 48s	163.6%	3.4 GB	183.2 GB	61.2 MB	37.2 MB
56	3c/70e406	273524	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:49.806	3m 43s	3m 42s	163.6%	2.6 GB	181.3 GB	60.8 MB	37 MB
43	eb/b5e3cc	250112	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:39.470	3m 58s	3m 57s	160.3%	2.2 GB	182.1 GB	61.3 MB	37.2 MB
31	b9/ff2bd7	266537	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:46.370	3m 53s	3m 52s	171.1%	3.6 GB	183.4 GB	61.1 MB	37.2 MB
38	55/64cf37	259040	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:42.817	4m 4s	4m 2s	173.6%	3.7 GB	183.8 GB	61.4 MB	37.3 MB
57	73/20c7db	273036	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:49.526	3m 58s	3m 56s	175.1%	3.5 GB	183.4 GB	61.3 MB	37.3 MB
49	4b/2a3df6	278526	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:52.933	3m 56s	3m 54s	167.0%	3.4 GB	181.2 GB	61.1 MB	37.1 MB
37	9d/1afcf9	259649	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:43.667	4m 7s	4m 5s	171.7%	3.7 GB	183.7 GB	61.4 MB	37.3 MB
41	17/d68e58	292091	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:02.900	4m 5s	4m 2s	171.2%	2.6 GB	183.5 GB	61.2 MB	37.2 MB
39	4d/828be7	259782	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:03:43.816	4m 25s	4m 22s	175.9%	2.2 GB	182.1 GB	61.8 MB	37.5 MB
52	52/69ee04	290271	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:01.580	4m 9s	4m 6s	168.3%	2.6 GB	183.1 GB	61.2 MB	37.2 MB
36	5f/1fa082	290942	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:02.014	4m 11s	4m 8s	168.6%	3.3 GB	183.1 GB	61.3 MB	37.3 MB
27	2e/372da9	293619	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:04.197	4m 38s	4m 35s	171.2%	3.6 GB	181.5 GB	61.8 MB	37.5 MB
42	6d/7a667c	303592	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:18.414	4m 35s	4m 31s	167.1%	3.4 GB	183.3 GB	61.6 MB	37.4 MB
59	89/30e177	309183	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:29.675	4m 30s	4m 26s	157.5%	3.8 GB	183.9 GB	61.3 MB	37.2 MB
58	3e/8f89c8	302413	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:04:16.156	5m 1s	4m 57s	165.1%	3.8 GB	181.8 GB	62.1 MB	37.6 MB
60	50/1af4bf	389343	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:37.743	3m 26s	3m 24s	152.9%	3 GB	181.9 GB	60.7 MB	37 MB
62	e8/ea34a1	378180	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:29.691	3m 36s	3m 34s	168.2%	3.2 GB	181.6 GB	61 MB	37.1 MB
63	e7/e64bce	406674	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:49.017	3m 26s	3m 23s	165.5%	2.7 GB	181.8 GB	60.7 MB	36.9 MB
54	a7/8d0fac	407686	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:50.290	3m 33s	3m 31s	169.6%	3.6 GB	183.5 GB	61 MB	37.1 MB
70	67/aa841f	429022	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:10.708	3m 16s	3m 13s	175.1%	2.9 GB	181.7 GB	60.8 MB	37 MB
66	33/efd4a3	405602	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:47.754	3m 43s	3m 41s	160.2%	2.7 GB	181.7 GB	61 MB	37.1 MB
65	de/a9f48b	403475	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:46.464	3m 52s	3m 50s	165.9%	3.1 GB	182.5 GB	61.2 MB	37.2 MB
64	c1/b90469	394395	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:39.822	4m	3m 57s	163.6%	3.3 GB	183.1 GB	61.3 MB	37.3 MB
61	c5/b2acb1	383929	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:07:33.264	4m 19s	4m 17s	169.5%	3.8 GB	183.9 GB	61.8 MB	37.5 MB
67	0f/ad2efb	427886	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:08.750	3m 54s	3m 52s	170.5%	3.4 GB	182.2 GB	61.3 MB	37.2 MB
68	b7/3e868d	427565	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:08.171	3m 56s	3m 54s	163.0%	3.8 GB	183.9 GB	61.2 MB	37.2 MB
71	7d/77ccd5	431036	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:12.801	4m 17s	4m 14s	162.8%	3.6 GB	183.7 GB	61.5 MB	37.3 MB
72	fb/78e220	451082	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:42.014	3m 48s	3m 45s	170.5%	3.8 GB	183.9 GB	61.2 MB	37.2 MB
73	e6/33cebf	457506	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:52.992	3m 59s	3m 56s	169.0%	2.8 GB	183.9 GB	61.4 MB	37.3 MB
69	60/b05bd1	468364	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:09:16.939	3m 44s	3m 40s	169.6%	3.6 GB	181.3 GB	61.1 MB	37.2 MB
74	2f/d89db3	461072	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:08:59.366	4m 27s	4m 23s	148.9%	3.8 GB	183.9 GB	61.3 MB	37.2 MB
77	4e/1b6be8	519183	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:11:05.984	4m 4s	4m 2s	175.2%	3.6 GB	183.6 GB	61.6 MB	37.4 MB
75	e8/2cf792	516757	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:11:03.867	4m 9s	4m 7s	169.4%	3.5 GB	183.4 GB	61.6 MB	37.4 MB
76	17/dbe24b	529026	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:11:14.739	4m 1s	3m 59s	169.6%	3 GB	179 GB	61.4 MB	37.3 MB
82	55/d08912	556264	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:11:39.416	3m 53s	3m 50s	166.4%	2.2 GB	182.1 GB	61 MB	37.1 MB
79	c8/fbf55c	543276	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-15 15:11:26.529	4m 9s	4m 7s	171.4%	3.6 GB	183.5 GB	61.5 MB	37.4 MB
