output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode68_17	3	2471	2598	0.9511162432640493	5069	4712	92.95719076740974
