task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
11	c3/9a4dd4	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:12.435	2025-09-03 03:30:21.920	9.5s	8.5s	0	157.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c3/9a4dd4234ba064fc956c55fdc6e411	1.1%	974.2%	26.5 GB
12	a6/e074a0	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:13.545	2025-09-03 03:30:25.216	11.7s	9.8s	0	158.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a6/e074a0e0e9806933e799616148c765	1.1%	840.1%	26.6 GB
13	8a/5f6085	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:15.196	2025-09-03 03:30:26.834	11.7s	10s	0	158.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8a/5f608561c5721b685a608f1ae438bc	1.1%	845.2%	26.2 GB
14	c1/e9144b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:16.865	2025-09-03 03:30:28.473	11.7s	10.1s	0	157.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c1/e9144b5c4b583d7630f9a43042aeb8	1.1%	820.0%	26.1 GB
15	7b/38c0d7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:18.521	2025-09-03 03:30:28.616	10.2s	8.4s	0	159 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7b/38c0d7feb1c6676c4c57070fc6e3cc	1.0%	985.0%	26.1 GB
16	21/fd14f3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:22.125	2025-09-03 03:30:35.344	13.3s	11.6s	0	393.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/21/fd14f3e70df0a72d35378ccb7dd23d	0.0%	99.3%	124.8 MB
17	d1/89cd1c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:25.317	2025-09-03 03:30:37.072	11.8s	10.7s	0	395.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d1/89cd1c0865c5390e7cff86218e215c	0.0%	100.4%	124.8 MB
18	a1/2245e5	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:26.935	2025-09-03 03:30:38.164	11.3s	10.7s	0	398.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a1/2245e5ee9b5d90255130d4e42d767a	0.0%	100.3%	124.8 MB
19	56/4f0cbf	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:28.573	2025-09-03 03:30:39.578	11.1s	10.3s	0	393.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/56/4f0cbf2d378b6b74c4288aeef6430b	0.0%	100.3%	124.8 MB
20	a8/c5f901	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:28.716	2025-09-03 03:30:39.681	11s	10.4s	0	396.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a8/c5f901436d4e15034f6851fe3a7c6a	0.0%	100.4%	124.8 MB
21	12/d2b293	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:35.957	2025-09-03 03:30:42.570	6.6s	6.1s	0	274 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/12/d2b2930a04e5af701a521705e8854f	0.0%	100.4%	133.1 MB
22	b8/2a7cbb	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:37.673	2025-09-03 03:30:44.314	6.7s	6.2s	0	279.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b8/2a7cbb49265c3f656466222c86df85	0.0%	100.5%	133.2 MB
23	65/36682e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:38.765	2025-09-03 03:30:45.431	6.7s	6.2s	0	280.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/65/36682e32cf4052152366d5c83dc400	0.0%	100.3%	133.2 MB
24	95/4a0892	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:40.181	2025-09-03 03:30:46.683	6.5s	6s	0	277.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/95/4a0892c38b178f749ca7d82c10f2ae	0.0%	100.2%	133.4 MB
25	a8/eb22c6	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:30:40.681	2025-09-03 03:30:47.300	6.6s	6.1s	0	279.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a8/eb22c68c0cc6d397221dad98d8c655	0.0%	100.3%	133.3 MB
26	92/61cd44	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	4 GB	2025-09-03 03:30:47.401	2025-09-03 03:30:59.228	11.9s	11.3s	500 KB	2.6 GB	/media/qf0297/sequencing/umi-pipeline-nf/work/92/61cd44f3f80bb6fa4839e680ef4622	2.3%	955.0%	3.7 GB
27	c4/b713c1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:REFORMAT_FILTER_CLUSTER	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:06.035	2025-09-03 03:31:29.086	23.1s	20.7s	9.4 MB	781.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c4/b713c1bc70cb9dc9a7bda81b761d3a	0.1%	99.5%	145.2 MB
28	06/85579d	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:29.387	2025-09-03 03:31:31.470	2.1s	1.4s	42 MB	112 KB	/media/qf0297/sequencing/umi-pipeline-nf/work/06/85579d77aaa746e6c318671e411ebb	0.1%	306.1%	1.2 GB
29	44/a8b3ba	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:CLUSTER_STATS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:29.388	2025-09-03 03:31:31.562	2.2s	1.4s	21.7 MB	172 KB	/media/qf0297/sequencing/umi-pipeline-nf/work/44/a8b3ba6799806dc8131eb80deef356	0.1%	241.3%	1.5 GB
30	f4/fe2053	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:29.587	2025-09-03 03:31:34.915	5.4s	2.8s	0	335 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f4/fe20535a068dffd4e0283d6b8b567f	0.0%	103.9%	5.2 MB
32	d7/a203ef	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.215	2025-09-03 03:31:40.435	5.3s	4.4s	44 KB	11.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d7/a203efb773523538cccd570f0cdc50	0.1%	105.5%	857.3 MB
33	55/78c1f3	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.220	2025-09-03 03:31:40.716	5.6s	4.1s	0	10.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/55/78c1f32c9d60128f9b70998c2c82ac	0.1%	105.8%	877.2 MB
34	c0/fb053a	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.116	2025-09-03 03:31:41.128	6s	4.2s	0	11.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c0/fb053ab7b820502ebfba53e1229531	0.1%	105.7%	114.5 MB
36	34/8c3376	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.220	2025-09-03 03:31:41.566	6.4s	4.2s	0	11.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/34/8c3376164a3c370b799a7e1dd1639a	0.1%	105.9%	114.5 MB
31	fa/cafb02	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.221	2025-09-03 03:31:41.650	6.5s	4.3s	0	11.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/fa/cafb02c1c3ee62c06a9ae6562b75cf	0.1%	105.6%	114.5 MB
39	30/e3eb71	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.115	2025-09-03 03:31:41.741	6.6s	4.6s	0	12.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/30/e3eb7121f47173243e896f679cbaa9	0.1%	105.9%	857.3 MB
38	ab/86ee7d	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.219	2025-09-03 03:31:41.845	6.7s	4.5s	0	12 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ab/86ee7d275eb8868b8ae6b0d7f99a6e	0.1%	105.7%	857.3 MB
37	a2/c1631e	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.217	2025-09-03 03:31:41.917	6.8s	4.4s	0	11.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a2/c1631ee1801988610dfafc5d42b543	0.1%	105.9%	857.3 MB
41	1d/6f5622	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.219	2025-09-03 03:31:42.008	6.9s	4.5s	0	11.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1d/6f56227b2c8926c18ac436f960b7fe	0.1%	105.5%	857.3 MB
35	ce/8a8909	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.218	2025-09-03 03:31:42.109	7s	4.5s	0	11.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ce/8a89090d09a1cce11bdb9c32df2a72	0.1%	105.4%	857.3 MB
40	49/73aa8d	UMI_PIPELINE:UMI_POLISHING:ALIGN_CLUSTER	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:35.218	2025-09-03 03:31:42.266	7.1s	4.7s	0	12.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/49/73aa8d8562086a72b64a1895c02f2c	0.1%	106.2%	857.3 MB
42	0e/41411b	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:40.535	2025-09-03 03:31:45.339	4.9s	2.7s	444 KB	24.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0e/41411b89f7fff8768bcd93eb079525	0.1%	99.1%	966.9 MB
45	cc/c17883	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:41.651	2025-09-03 03:31:45.441	3.9s	2.5s	0	23.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/cc/c17883ddc2e11fab9ba1933926beba	0.1%	99.6%	966.9 MB
50	3d/07e22d	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:42.109	2025-09-03 03:31:46.247	4.2s	2.7s	0	24.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3d/07e22dee3a9af3a1e534dc9c779521	0.1%	99.7%	966.9 MB
43	4f/66e7b2	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:40.817	2025-09-03 03:31:46.608	5.9s	2.5s	0	22.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4f/66e7b211e561f37f7d80584c2917ce	0.1%	100.0%	966.8 MB
46	54/f3a090	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:41.742	2025-09-03 03:31:46.782	5.1s	2.6s	0	24 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/54/f3a090b3e1b37a466905ff48daf803	0.1%	100.4%	966.8 MB
44	3f/0bf1c3	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:41.228	2025-09-03 03:31:46.976	5.8s	2.6s	0	23.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3f/0bf1c3bdb3813b33fe6757f1949999	0.1%	100.3%	966.9 MB
48	f3/f0bfad	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:41.918	2025-09-03 03:31:46.977	5.1s	2.8s	0	25 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f3/f0bfadca53f06fbcac8784c1ee9051	0.1%	100.3%	966.8 MB
49	0f/ea0508	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:42.009	2025-09-03 03:31:47.085	5.2s	2.7s	0	24.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0f/ea0508ae806117bfead322d4eeac74	0.1%	99.2%	966.8 MB
47	01/791b8b	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:41.841	2025-09-03 03:31:47.154	5.4s	2.8s	0	25.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/01/791b8bb0e237adef266a1857667fcf	0.1%	99.5%	966.9 MB
51	1d/22c706	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:42.209	2025-09-03 03:31:47.253	5.1s	2.7s	0	24.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1d/22c70645ba3162a06416db478e663a	0.1%	99.8%	966.8 MB
52	25/fbcf83	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:31:42.366	2025-09-03 03:31:47.342	5.1s	2.9s	0	25.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/25/fbcf83b310d80c62bd4f10affb9aa4	0.1%	100.1%	966.8 MB
56	47/283e20	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:46.708	2025-09-03 03:37:26.792	5m 40s	5m 38s	2.2 MB	35.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/47/283e205106480e68b8535f86c620f1	0.5%	287.8%	6.5 GB
64	04/c49a58	UMI_PIPELINE:UMI_POLISHING:STITCH_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:37:26.900	2025-09-03 03:37:31.497	4.7s	3.2s	48 KB	1.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/04/c49a5858a0c6312eb2209ca7294fec	0.4%	91.1%	6 GB
54	75/e305a6	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:45.541	2025-09-03 03:38:05.587	6m 20s	6m 19s	42.1 MB	39 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/75/e305a622269ffa876495078d55d13c	0.5%	293.8%	6.5 GB
61	a7/5f4459	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.254	2025-09-03 03:38:05.606	6m 18s	6m 17s	0	39 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a7/5f44598458864119a7330401ce14e4	0.5%	292.4%	6.6 GB
53	74/54e4a7	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:45.439	2025-09-03 03:38:05.790	6m 20s	6m 19s	75.8 MB	39 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/74/54e4a7e44c92582fbf9f3fcb438f1a	0.5%	291.1%	6.6 GB
58	ca/8d5e48	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.076	2025-09-03 03:38:06.569	6m 20s	6m 18s	0	38.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ca/8d5e48c50b7b1e2c1be4611d47b33e	0.5%	293.6%	6.5 GB
60	d7/1d14b4	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.154	2025-09-03 03:38:06.784	6m 20s	6m 18s	0	38.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d7/1d14b4bc5130c1e82718618df2631b	0.5%	289.2%	6.5 GB
57	8f/89b0a4	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:46.882	2025-09-03 03:38:06.954	6m 20s	6m 18s	0	39 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8f/89b0a4b316bedf7c333a01ef5999d7	0.5%	292.9%	6.6 GB
62	6c/bb4033	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.342	2025-09-03 03:38:07.523	6m 20s	6m 19s	0	38.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6c/bb403317fd70541e0fa3b4ce79098d	0.5%	287.1%	6.5 GB
55	67/77cf54	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:46.347	2025-09-03 03:38:07.613	6m 21s	6m 19s	0	39 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/67/77cf5424aa42f9b7dfdc9538929d26	0.5%	290.7%	6.5 GB
59	e3/e70e64	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.077	2025-09-03 03:38:08.151	6m 21s	6m 19s	0	38.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/e3/e70e641ad010afd22e5399c7e14174	0.5%	285.2%	6.6 GB
63	a5/da14a5	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 03:31:47.443	2025-09-03 03:38:08.365	6m 21s	6m 20s	0	39.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a5/da14a5d10c530cf1c0ca57de833935	0.5%	288.9%	6.5 GB
65	38/b5fd65	UMI_PIPELINE:UMI_POLISHING:STITCH_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:05.606	2025-09-03 03:38:09.338	3.7s	2.5s	0	2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/38/b5fd658b65d9b4cad721c619bc0c7d	0.4%	140.1%	6 GB
66	ee/1d3056	UMI_PIPELINE:UMI_POLISHING:STITCH_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:05.707	2025-09-03 03:38:09.636	4s	2.4s	0	2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ee/1d3056c38720bfd72235d2740f144b	0.4%	168.1%	6 GB
67	42/bcbf87	UMI_PIPELINE:UMI_POLISHING:STITCH_CONSENSUS	barcode01	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:05.890	2025-09-03 03:38:09.724	3.9s	2.4s	0	2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/42/bcbf87d837ae7a4cab061ed5d429c2	0.4%	185.0%	6 GB
