output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode71_73	3	2505	2532	0.9893364928909952	5037	4708	93.4683343259877
