output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode65_62	3	2509	2618	0.9583651642475172	5127	4798	93.58299200312074
