task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	c4/8c4aae	909631	UMI_PIPELINE:PARSE_BED (1)	COMPLETED	0	2025-07-13 19:40:28.395	1.1s	3ms	118.5%	0	0	57.6 KB	244 B
5	7d/165458	909714	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (4)	COMPLETED	0	2025-07-13 19:40:28.426	17.5s	15.5s	98.7%	24.7 MB	126.6 MB	420.4 MB	353.7 MB
1	e7/93ae38	909647	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (1)	COMPLETED	0	2025-07-13 19:40:28.404	17.8s	17s	100.0%	24.6 MB	126.6 MB	469.9 MB	396.2 MB
4	59/a49be7	909661	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (3)	COMPLETED	0	2025-07-13 19:40:28.410	18.3s	17s	100.0%	24.7 MB	126.6 MB	469.5 MB	395.7 MB
3	5d/f9e5d1	909691	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (2)	COMPLETED	0	2025-07-13 19:40:28.417	18.3s	17s	100.0%	24.8 MB	126.6 MB	470.3 MB	395.9 MB
6	05/95d39a	909747	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ (5)	COMPLETED	0	2025-07-13 19:40:28.438	18.7s	17.2s	100.0%	24.8 MB	126.6 MB	470.4 MB	398.2 MB
7	dc/75cf2a	913900	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (1)	COMPLETED	0	2025-07-13 19:40:47.009	8.8s	7.7s	970.6%	882.8 MB	26.8 GB	867.9 MB	514.1 MB
8	56/0a8aa3	914171	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (2)	COMPLETED	0	2025-07-13 19:40:48.170	41.7s	22.8s	369.8%	1 GB	26.9 GB	971.7 MB	575.4 MB
10	0e/f69c08	914893	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (4)	COMPLETED	0	2025-07-13 19:40:51.194	38.6s	25.6s	328.1%	917.7 MB	26.7 GB	971.7 MB	575.7 MB
12	f8/ae57fb	916244	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (1)	COMPLETED	0	2025-07-13 19:40:55.902	33.9s	11s	84.5%	23.9 MB	126.1 MB	142.3 MB	354.4 MB
9	e1/df7c62	914447	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (3)	COMPLETED	0	2025-07-13 19:40:49.826	40.5s	26.3s	322.3%	870.8 MB	26.7 GB	970.8 MB	575 MB
11	ff/9b23ab	915432	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS (5)	COMPLETED	0	2025-07-13 19:40:52.894	37.4s	22.3s	379.4%	899.5 MB	26.7 GB	976.6 MB	578.3 MB
17	29/e946eb	920325	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ (1)	COMPLETED	0	2025-07-13 19:41:30.431	7.1s	5.3s	100.1%	31.7 MB	133.4 MB	287 MB	247.1 MB
16	cf/037c36	920269	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (5)	COMPLETED	0	2025-07-13 19:41:30.329	11.8s	10.4s	100.1%	23.8 MB	126.1 MB	160 MB	398.8 MB
14	79/3ebdb7	920173	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS (3)	COMPLETED	0	2025-07-13 19:41:29.868	12.3s	10.3s	100.1%	23.7 MB	126.1 MB	160.2 MB	396.5 MB
