output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode65_2	3	2528	2867	0.8817579351238228	5395	5048	93.5681186283596
