task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
1	43/f410fc	UMI_PIPELINE:PARSE_BED	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:54.741	2025-09-06 22:37:55.340	694ms	3ms	0	4 KB	/media/qf0297/sequencing/umi-pipeline-nf/work/43/f410fcd8324631b847977d82d5b660	0.0%	110.3%	0
26	41/b9f18e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.144	2025-09-06 22:38:23.704	28.6s	27s	48.3 MB	93.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/41/b9f18e040b98325125fb80fbceb3cd	0.0%	17.9%	125.8 MB
17	ff/c9d8b4	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.144	2025-09-06 22:38:42.675	47.5s	45.9s	75.5 MB	64.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ff/c9d8b401d4515cc7a7801b36aabc12	0.0%	8.5%	125.8 MB
5	77/414d77	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.247	2025-09-06 22:38:59.880	1m 5s	1m 3s	98 MB	81.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/77/414d77f9392a21b4677e121b32ceda	0.0%	8.0%	125.9 MB
12	91/6359b4	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.650	2025-09-06 22:39:26.686	1m 31s	1m 28s	134.9 MB	115 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/91/6359b4651f3c044dfb2ca72a5f3569	0.0%	8.0%	125.9 MB
11	5c/ad62dd	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.367	2025-09-06 22:39:26.797	1m 32s	1m 29s	143.9 MB	120.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/5c/ad62dd49c9ad6d58e61abd613a9ba3	0.0%	8.3%	125.8 MB
27	ac/697037	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.379	2025-09-06 22:40:03.859	2m 9s	2m 6s	202.9 MB	394 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ac/697037fb4fa8f58bb4912efba7d030	0.0%	16.1%	125.8 MB
30	ce/a39ade	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.379	2025-09-06 22:40:08.024	2m 13s	2m 10s	206.6 MB	395.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ce/a39adec736b2ca4200118b9b5a7939	0.0%	15.8%	126 MB
29	e1/b46fa2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.243	2025-09-06 22:40:09.569	2m 14s	2m 13s	206.5 MB	398.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/e1/b46fa24e125a5cfd3d0ef6b5edeb51	0.0%	15.3%	126 MB
28	67/c475d1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.245	2025-09-06 22:40:13.719	2m 19s	2m 16s	205.9 MB	393.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/67/c475d1c4fbc005ff2ba5422da5929d	0.0%	15.0%	126 MB
31	59/0f2f3c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.370	2025-09-06 22:40:16.759	2m 21s	2m 19s	207.1 MB	396.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/59/0f2f3c79dfc53c34c4335e9969362e	0.0%	14.6%	125.9 MB
40	4f/cebe9c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:39:26.897	2025-09-06 22:40:21.960	55.2s	54.5s	83.4 MB	71.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4f/cebe9cc25255147fb1320b24e2b112	0.0%	7.7%	125.8 MB
44	a8/8ea329	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:40:16.859	2025-09-06 22:40:25.717	9s	8.4s	11.4 MB	9.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a8/8ea329236ddda8b17b8ca298dcb017	0.0%	8.3%	125.8 MB
3	b3/d0797e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.243	2025-09-06 22:42:37.067	4m 42s	4m 40s	457.5 MB	379.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b3/d0797e0c8a6e7c381e327cbc2935ee	0.0%	8.3%	126 MB
2	97/ed780c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.369	2025-09-06 22:42:37.157	4m 42s	4m 39s	455.1 MB	378.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/97/ed780c002e101f3b977651b4cacc97	0.0%	8.2%	125.9 MB
4	5c/6da100	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-06 22:37:55.141	2025-09-06 22:42:38.884	4m 44s	4m 42s	455.8 MB	380.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/5c/6da100614c29048ef3073ec0aa2b98	0.0%	8.0%	126 MB
