cluster_id	cluster_written	reads_found	reads_found_fwd	reads_found_rev	reads_written_fwd	reads_written_rev	reads_skipped_fwd	reads_skipped_rev
1046_sub0	0	5	3	2	0	0	3	2
1046_sub1	0	1	1	0	0	0	1	0
1046_sub2	0	1	1	0	0	0	1	0
1099_sub0	0	4	1	3	0	0	1	3
1099_sub1	0	1	1	0	0	0	1	0
1099_sub2	0	1	0	1	0	0	0	1
1099_sub3	0	1	0	1	0	0	0	1
165_sub0	0	4	2	2	0	0	2	2
165_sub1	0	1	0	1	0	0	0	1
165_sub2	0	1	1	0	0	0	1	0
230_sub0	0	4	3	1	0	0	3	1
230_sub1	0	1	1	0	0	0	1	0
230_sub2	0	1	1	0	0	0	1	0
234_sub0	0	3	0	3	0	0	0	3
234_sub1	0	1	0	1	0	0	0	1
234_sub2	0	1	1	0	0	0	1	0
234_sub3	0	1	1	0	0	0	1	0
234_sub4	0	1	1	0	0	0	1	0
642_sub0	0	4	3	1	0	0	3	1
642_sub1	0	1	1	0	0	0	1	0
642_sub2	0	1	0	1	0	0	0	1
674_sub0	1	6	4	2	4	2	0	0
674_sub1	0	1	0	1	0	0	0	1
