output_file	max_pattern_distance	detected_forward_strands	detected_reverse_strands	ratio_fwd_rvs	total_reads	included_reads	percent_of_total_reads
extracted_umis_barcode71_6	3	2665	2660	1.0018796992481203	5325	5000	93.89671361502347
